start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35 with read ROI [700:5700, 368:4368, 20368:24368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8915 with read ROI [70700:75700, 64368:68368, 24368:28368] (5000, 4000, 4000) and write ROI [70700:75700, 64368:68368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18903 with read ROI [70700:75700, 64368:68368, 68368:72368] (5000, 4000, 4000) and write ROI [70700:75700, 64368:68368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11990 with read ROI [70700:75700, 68368:72368, 36368:40368] (5000, 4000, 4000) and write ROI [70700:75700, 68368:72368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26745 with read ROI [70700:75700, 68368:72368, 88368:92368] (5000, 4000, 4000) and write ROI [70700:75700, 68368:72368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17838 with read ROI [70700:75700, 72368:76368, 56368:60368] (5000, 4000, 4000) and write ROI [70700:75700, 72368:76368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33051 with read ROI [70700:75700, 72368:76368, 100368:104368] (5000, 4000, 4000) and write ROI [70700:75700, 72368:76368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34762 with read ROI [70700:75700, 72368:76368, 104368:108368] (5000, 4000, 4000) and write ROI [70700:75700, 72368:76368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36532 with read ROI [70700:75700, 72368:76368, 108368:111944] (5000, 4000, 3576) and write ROI [70700:75700, 72368:76368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7120 with read ROI [70700:75700, 76368:80368, 368:4368] (5000, 4000, 4000) and write ROI [70700:75700, 76368:80368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7715 with read ROI [70700:75700, 76368:80368, 4368:8368] (5000, 4000, 4000) and write ROI [70700:75700, 76368:80368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8345 with read ROI [70700:75700, 76368:80368, 8368:12368] (5000, 4000, 4000) and write ROI [70700:75700, 76368:80368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9011 with read ROI [70700:75700, 76368:80368, 12368:16368] (5000, 4000, 4000) and write ROI [70700:75700, 76368:80368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9714 with read ROI [70700:75700, 76368:80368, 16368:20368] (5000, 4000, 4000) and write ROI [70700:75700, 76368:80368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11235 with read ROI [70700:75700, 76368:80368, 24368:28368] (5000, 4000, 4000) and write ROI [70700:75700, 76368:80368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22675 with read ROI [70700:75700, 76368:80368, 68368:72368] (5000, 4000, 4000) and write ROI [70700:75700, 76368:80368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13853 with read ROI [70700:75700, 80368:84368, 32368:36368] (5000, 4000, 4000) and write ROI [70700:75700, 80368:84368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26844 with read ROI [70700:75700, 80368:84368, 76368:80368] (5000, 4000, 4000) and write ROI [70700:75700, 80368:84368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17940 with read ROI [70700:75700, 84368:88368, 44368:48368] (5000, 4000, 4000) and write ROI [70700:75700, 84368:88368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29904 with read ROI [70700:75700, 84368:88368, 80368:84368] (5000, 4000, 4000) and write ROI [70700:75700, 84368:88368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20280 with read ROI [70700:75700, 88368:92368, 48368:52368] (5000, 4000, 4000) and write ROI [70700:75700, 88368:92368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38500 with read ROI [70700:75700, 88368:92368, 96368:100368] (5000, 4000, 4000) and write ROI [70700:75700, 88368:92368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19141 with read ROI [70700:75700, 92368:96368, 40368:44368] (5000, 4000, 4000) and write ROI [70700:75700, 92368:96368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34937 with read ROI [70700:75700, 92368:96368, 84368:88368] (5000, 4000, 4000) and write ROI [70700:75700, 92368:96368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5146 with read ROI [75700:80700, 12368:16368, 48368:52368] (5000, 4000, 4000) and write ROI [75700:80700, 12368:16368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9325 with read ROI [75700:80700, 12368:16368, 76368:80368] (5000, 4000, 4000) and write ROI [75700:80700, 12368:16368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2805 with read ROI [75700:80700, 16368:20368, 20368:24368] (5000, 4000, 4000) and write ROI [75700:80700, 16368:20368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8641 with read ROI [75700:80700, 16368:20368, 68368:72368] (5000, 4000, 4000) and write ROI [75700:80700, 16368:20368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15385 with read ROI [75700:80700, 16368:20368, 100368:104368] (5000, 4000, 4000) and write ROI [75700:80700, 16368:20368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16420 with read ROI [75700:80700, 16368:20368, 104368:108368] (5000, 4000, 4000) and write ROI [75700:80700, 16368:20368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17501 with read ROI [75700:80700, 16368:20368, 108368:111944] (5000, 4000, 3576) and write ROI [75700:80700, 16368:20368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1765 with read ROI [75700:80700, 20368:24368, 368:4368] (5000, 4000, 4000) and write ROI [75700:80700, 20368:24368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1996 with read ROI [75700:80700, 20368:24368, 4368:8368] (5000, 4000, 4000) and write ROI [75700:80700, 20368:24368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2249 with read ROI [75700:80700, 20368:24368, 8368:12368] (5000, 4000, 4000) and write ROI [75700:80700, 20368:24368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2525 with read ROI [75700:80700, 20368:24368, 12368:16368] (5000, 4000, 4000) and write ROI [75700:80700, 20368:24368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2825 with read ROI [75700:80700, 20368:24368, 16368:20368] (5000, 4000, 4000) and write ROI [75700:80700, 20368:24368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3150 with read ROI [75700:80700, 20368:24368, 20368:24368] (5000, 4000, 4000) and write ROI [75700:80700, 20368:24368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7995 with read ROI [75700:80700, 20368:24368, 60368:64368] (5000, 4000, 4000) and write ROI [75700:80700, 20368:24368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16440 with read ROI [75700:80700, 20368:24368, 100368:104368] (5000, 4000, 4000) and write ROI [75700:80700, 20368:24368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4306 with read ROI [75700:80700, 24368:28368, 28368:32368] (5000, 4000, 4000) and write ROI [75700:80700, 24368:28368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10126 with read ROI [75700:80700, 24368:28368, 68368:72368] (5000, 4000, 4000) and write ROI [75700:80700, 24368:28368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6252 with read ROI [75700:80700, 28368:32368, 40368:44368] (5000, 4000, 4000) and write ROI [75700:80700, 28368:32368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13512 with read ROI [75700:80700, 28368:32368, 80368:84368] (5000, 4000, 4000) and write ROI [75700:80700, 28368:32368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8727 with read ROI [75700:80700, 32368:36368, 52368:56368] (5000, 4000, 4000) and write ROI [75700:80700, 32368:36368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14481 with read ROI [75700:80700, 32368:36368, 80368:84368] (5000, 4000, 4000) and write ROI [75700:80700, 32368:36368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6860 with read ROI [75700:80700, 36368:40368, 36368:40368] (5000, 4000, 4000) and write ROI [75700:80700, 36368:40368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16530 with read ROI [75700:80700, 36368:40368, 84368:88368] (5000, 4000, 4000) and write ROI [75700:80700, 36368:40368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7480 with read ROI [75700:80700, 40368:44368, 36368:40368] (5000, 4000, 4000) and write ROI [75700:80700, 40368:44368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15520 with read ROI [75700:80700, 40368:44368, 76368:80368] (5000, 4000, 4000) and write ROI [75700:80700, 40368:44368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9505 with read ROI [75700:80700, 44368:48368, 44368:48368] (5000, 4000, 4000) and write ROI [75700:80700, 44368:48368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17662 with read ROI [75700:80700, 44368:48368, 80368:84368] (5000, 4000, 4000) and write ROI [75700:80700, 44368:48368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7533 with read ROI [75700:80700, 48368:52368, 28368:32368] (5000, 4000, 4000) and write ROI [75700:80700, 48368:52368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17689 with read ROI [75700:80700, 48368:52368, 76368:80368] (5000, 4000, 4000) and write ROI [75700:80700, 48368:52368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10301 with read ROI [75700:80700, 52368:56368, 40368:44368] (5000, 4000, 4000) and write ROI [75700:80700, 52368:56368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18845 with read ROI [75700:80700, 52368:56368, 76368:80368] (5000, 4000, 4000) and write ROI [75700:80700, 52368:56368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9589 with read ROI [75700:80700, 56368:60368, 32368:36368] (5000, 4000, 4000) and write ROI [75700:80700, 56368:60368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20050 with read ROI [75700:80700, 56368:60368, 76368:80368] (5000, 4000, 4000) and write ROI [75700:80700, 56368:60368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11960 with read ROI [75700:80700, 60368:64368, 40368:44368] (5000, 4000, 4000) and write ROI [75700:80700, 60368:64368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22580 with read ROI [75700:80700, 60368:64368, 80368:84368] (5000, 4000, 4000) and write ROI [75700:80700, 60368:64368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15691 with read ROI [75700:80700, 64368:68368, 52368:56368] (5000, 4000, 4000) and write ROI [75700:80700, 64368:68368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26746 with read ROI [75700:80700, 64368:68368, 88368:92368] (5000, 4000, 4000) and write ROI [75700:80700, 64368:68368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16758 with read ROI [75700:80700, 68368:72368, 52368:56368] (5000, 4000, 4000) and write ROI [75700:80700, 68368:72368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29803 with read ROI [75700:80700, 68368:72368, 92368:96368] (5000, 4000, 4000) and write ROI [75700:80700, 68368:72368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15756 with read ROI [75700:80700, 72368:76368, 44368:48368] (5000, 4000, 4000) and write ROI [75700:80700, 72368:76368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34796 with read ROI [75700:80700, 72368:76368, 100368:104368] (5000, 4000, 4000) and write ROI [75700:80700, 72368:76368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36566 with read ROI [75700:80700, 72368:76368, 104368:108368] (5000, 4000, 4000) and write ROI [75700:80700, 72368:76368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38396 with read ROI [75700:80700, 72368:76368, 108368:111944] (5000, 4000, 3576) and write ROI [75700:80700, 72368:76368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7750 with read ROI [75700:80700, 76368:80368, 368:4368] (5000, 4000, 4000) and write ROI [75700:80700, 76368:80368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8380 with read ROI [75700:80700, 76368:80368, 4368:8368] (5000, 4000, 4000) and write ROI [75700:80700, 76368:80368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9046 with read ROI [75700:80700, 76368:80368, 8368:12368] (5000, 4000, 4000) and write ROI [75700:80700, 76368:80368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9749 with read ROI [75700:80700, 76368:80368, 12368:16368] (5000, 4000, 4000) and write ROI [75700:80700, 76368:80368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10490 with read ROI [75700:80700, 76368:80368, 16368:20368] (5000, 4000, 4000) and write ROI [75700:80700, 76368:80368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11270 with read ROI [75700:80700, 76368:80368, 20368:24368] (5000, 4000, 4000) and write ROI [75700:80700, 76368:80368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20210 with read ROI [75700:80700, 76368:80368, 56368:60368] (5000, 4000, 4000) and write ROI [75700:80700, 76368:80368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36600 with read ROI [75700:80700, 76368:80368, 100368:104368] (5000, 4000, 4000) and write ROI [75700:80700, 76368:80368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38430 with read ROI [75700:80700, 76368:80368, 104368:108368] (5000, 4000, 4000) and write ROI [75700:80700, 76368:80368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40321 with read ROI [75700:80700, 76368:80368, 108368:111944] (5000, 4000, 3576) and write ROI [75700:80700, 76368:80368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8415 with read ROI [75700:80700, 80368:84368, 368:4368] (5000, 4000, 4000) and write ROI [75700:80700, 80368:84368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9081 with read ROI [75700:80700, 80368:84368, 4368:8368] (5000, 4000, 4000) and write ROI [75700:80700, 80368:84368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9784 with read ROI [75700:80700, 80368:84368, 8368:12368] (5000, 4000, 4000) and write ROI [75700:80700, 80368:84368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10525 with read ROI [75700:80700, 80368:84368, 12368:16368] (5000, 4000, 4000) and write ROI [75700:80700, 80368:84368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11305 with read ROI [75700:80700, 80368:84368, 16368:20368] (5000, 4000, 4000) and write ROI [75700:80700, 80368:84368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13889 with read ROI [75700:80700, 80368:84368, 28368:32368] (5000, 4000, 4000) and write ROI [75700:80700, 80368:84368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25449 with read ROI [75700:80700, 80368:84368, 68368:72368] (5000, 4000, 4000) and write ROI [75700:80700, 80368:84368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36635 with read ROI [75700:80700, 80368:84368, 96368:100368] (5000, 4000, 4000) and write ROI [75700:80700, 80368:84368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20281 with read ROI [75700:80700, 84368:88368, 48368:52368] (5000, 4000, 4000) and write ROI [75700:80700, 84368:88368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36671 with read ROI [75700:80700, 84368:88368, 92368:96368] (5000, 4000, 4000) and write ROI [75700:80700, 84368:88368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21543 with read ROI [75700:80700, 88368:92368, 48368:52368] (5000, 4000, 4000) and write ROI [75700:80700, 88368:92368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42382 with read ROI [75700:80700, 88368:92368, 100368:104368] (5000, 4000, 4000) and write ROI [75700:80700, 88368:92368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44398 with read ROI [75700:80700, 88368:92368, 104368:108368] (5000, 4000, 4000) and write ROI [75700:80700, 88368:92368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10636 with read ROI [75700:80700, 92368:96368, 368:4368] (5000, 4000, 4000) and write ROI [75700:80700, 92368:96368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11416 with read ROI [75700:80700, 92368:96368, 4368:8368] (5000, 4000, 4000) and write ROI [75700:80700, 92368:96368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13097 with read ROI [75700:80700, 92368:96368, 12368:16368] (5000, 4000, 4000) and write ROI [75700:80700, 92368:96368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14946 with read ROI [75700:80700, 92368:96368, 20368:24368] (5000, 4000, 4000) and write ROI [75700:80700, 92368:96368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20356 with read ROI [75700:80700, 92368:96368, 40368:44368] (5000, 4000, 4000) and write ROI [75700:80700, 92368:96368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36746 with read ROI [75700:80700, 92368:96368, 84368:88368] (5000, 4000, 4000) and write ROI [75700:80700, 92368:96368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6751 with read ROI [80700:85700, 12368:16368, 56368:60368] (5000, 4000, 4000) and write ROI [80700:85700, 12368:16368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11686 with read ROI [80700:85700, 12368:16368, 84368:88368] (5000, 4000, 4000) and write ROI [80700:85700, 12368:16368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16421 with read ROI [80700:85700, 12368:16368, 104368:108368] (5000, 4000, 4000) and write ROI [80700:85700, 12368:16368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1766 with read ROI [80700:85700, 16368:20368, 368:4368] (5000, 4000, 4000) and write ROI [80700:85700, 16368:20368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1997 with read ROI [80700:85700, 16368:20368, 4368:8368] (5000, 4000, 4000) and write ROI [80700:85700, 16368:20368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2526 with read ROI [80700:85700, 16368:20368, 12368:16368] (5000, 4000, 4000) and write ROI [80700:85700, 16368:20368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3151 with read ROI [80700:85700, 16368:20368, 20368:24368] (5000, 4000, 4000) and write ROI [80700:85700, 16368:20368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7996 with read ROI [80700:85700, 16368:20368, 60368:64368] (5000, 4000, 4000) and write ROI [80700:85700, 16368:20368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17522 with read ROI [80700:85700, 16368:20368, 104368:108368] (5000, 4000, 4000) and write ROI [80700:85700, 16368:20368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18650 with read ROI [80700:85700, 16368:20368, 108368:111944] (5000, 4000, 3576) and write ROI [80700:85700, 16368:20368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2018 with read ROI [80700:85700, 20368:24368, 368:4368] (5000, 4000, 4000) and write ROI [80700:85700, 20368:24368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2547 with read ROI [80700:85700, 20368:24368, 8368:12368] (5000, 4000, 4000) and write ROI [80700:85700, 20368:24368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2847 with read ROI [80700:85700, 20368:24368, 12368:16368] (5000, 4000, 4000) and write ROI [80700:85700, 20368:24368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3523 with read ROI [80700:85700, 20368:24368, 20368:24368] (5000, 4000, 4000) and write ROI [80700:85700, 20368:24368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6792 with read ROI [80700:85700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [80700:85700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14437 with read ROI [80700:85700, 20368:24368, 88368:92368] (5000, 4000, 4000) and write ROI [80700:85700, 20368:24368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6253 with read ROI [80700:85700, 24368:28368, 40368:44368] (5000, 4000, 4000) and write ROI [80700:85700, 24368:28368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14459 with read ROI [80700:85700, 24368:28368, 84368:88368] (5000, 4000, 4000) and write ROI [80700:85700, 24368:28368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5252 with read ROI [80700:85700, 28368:32368, 28368:32368] (5000, 4000, 4000) and write ROI [80700:85700, 28368:32368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9431 with read ROI [80700:85700, 28368:32368, 56368:60368] (5000, 4000, 4000) and write ROI [80700:85700, 28368:32368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19892 with read ROI [80700:85700, 28368:32368, 100368:104368] (5000, 4000, 4000) and write ROI [80700:85700, 28368:32368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5772 with read ROI [80700:85700, 32368:36368, 28368:32368] (5000, 4000, 4000) and write ROI [80700:85700, 32368:36368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16531 with read ROI [80700:85700, 32368:36368, 84368:88368] (5000, 4000, 4000) and write ROI [80700:85700, 32368:36368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9480 with read ROI [80700:85700, 36368:40368, 48368:52368] (5000, 4000, 4000) and write ROI [80700:85700, 36368:40368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19941 with read ROI [80700:85700, 36368:40368, 92368:96368] (5000, 4000, 4000) and write ROI [80700:85700, 36368:40368, 92368:96368] (5000, 4000, 4000)
