start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/165 with read ROI [700:5700, 368:4368, 36368:40368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13560 with read ROI [80700:85700, 32368:36368, 72368:76368] (5000, 4000, 4000) and write ROI [80700:85700, 32368:36368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8777 with read ROI [80700:85700, 36368:40368, 44368:48368] (5000, 4000, 4000) and write ROI [80700:85700, 36368:40368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12682 with read ROI [80700:85700, 36368:40368, 64368:68368] (5000, 4000, 4000) and write ROI [80700:85700, 36368:40368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7507 with read ROI [80700:85700, 40368:44368, 32368:36368] (5000, 4000, 4000) and write ROI [80700:85700, 40368:44368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18791 with read ROI [80700:85700, 40368:44368, 84368:88368] (5000, 4000, 4000) and write ROI [80700:85700, 40368:44368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11874 with read ROI [80700:85700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [80700:85700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23820 with read ROI [80700:85700, 44368:48368, 96368:100368] (5000, 4000, 4000) and write ROI [80700:85700, 44368:48368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11902 with read ROI [80700:85700, 48368:52368, 48368:52368] (5000, 4000, 4000) and write ROI [80700:85700, 48368:52368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18846 with read ROI [80700:85700, 48368:52368, 76368:80368] (5000, 4000, 4000) and write ROI [80700:85700, 48368:52368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13695 with read ROI [80700:85700, 52368:56368, 52368:56368] (5000, 4000, 4000) and write ROI [80700:85700, 52368:56368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22551 with read ROI [80700:85700, 52368:56368, 84368:88368] (5000, 4000, 4000) and write ROI [80700:85700, 52368:56368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14671 with read ROI [80700:85700, 56368:60368, 52368:56368] (5000, 4000, 4000) and write ROI [80700:85700, 56368:60368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26716 with read ROI [80700:85700, 56368:60368, 92368:96368] (5000, 4000, 4000) and write ROI [80700:85700, 56368:60368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16727 with read ROI [80700:85700, 60368:64368, 56368:60368] (5000, 4000, 4000) and write ROI [80700:85700, 60368:64368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31368 with read ROI [80700:85700, 60368:64368, 100368:104368] (5000, 4000, 4000) and write ROI [80700:85700, 60368:64368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11204 with read ROI [80700:85700, 64368:68368, 28368:32368] (5000, 4000, 4000) and write ROI [80700:85700, 64368:68368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22644 with read ROI [80700:85700, 64368:68368, 72368:76368] (5000, 4000, 4000) and write ROI [80700:85700, 64368:68368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13821 with read ROI [80700:85700, 68368:72368, 36368:40368] (5000, 4000, 4000) and write ROI [80700:85700, 68368:72368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29837 with read ROI [80700:85700, 68368:72368, 88368:92368] (5000, 4000, 4000) and write ROI [80700:85700, 68368:72368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19035 with read ROI [80700:85700, 72368:76368, 52368:56368] (5000, 4000, 4000) and write ROI [80700:85700, 72368:76368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38431 with read ROI [80700:85700, 72368:76368, 104368:108368] (5000, 4000, 4000) and write ROI [80700:85700, 72368:76368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9785 with read ROI [80700:85700, 76368:80368, 8368:12368] (5000, 4000, 4000) and write ROI [80700:85700, 76368:80368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11306 with read ROI [80700:85700, 76368:80368, 16368:20368] (5000, 4000, 4000) and write ROI [80700:85700, 76368:80368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13890 with read ROI [80700:85700, 76368:80368, 28368:32368] (5000, 4000, 4000) and write ROI [80700:85700, 76368:80368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25450 with read ROI [80700:85700, 76368:80368, 68368:72368] (5000, 4000, 4000) and write ROI [80700:85700, 76368:80368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40357 with read ROI [80700:85700, 76368:80368, 104368:108368] (5000, 4000, 4000) and write ROI [80700:85700, 76368:80368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42310 with read ROI [80700:85700, 76368:80368, 108368:111944] (5000, 4000, 3576) and write ROI [80700:85700, 76368:80368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10562 with read ROI [80700:85700, 80368:84368, 8368:12368] (5000, 4000, 4000) and write ROI [80700:85700, 80368:84368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12162 with read ROI [80700:85700, 80368:84368, 16368:20368] (5000, 4000, 4000) and write ROI [80700:85700, 80368:84368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14872 with read ROI [80700:85700, 80368:84368, 28368:32368] (5000, 4000, 4000) and write ROI [80700:85700, 80368:84368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28402 with read ROI [80700:85700, 80368:84368, 72368:76368] (5000, 4000, 4000) and write ROI [80700:85700, 80368:84368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18015 with read ROI [80700:85700, 84368:88368, 36368:40368] (5000, 4000, 4000) and write ROI [80700:85700, 84368:88368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31575 with read ROI [80700:85700, 84368:88368, 76368:80368] (5000, 4000, 4000) and write ROI [80700:85700, 84368:88368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16972 with read ROI [80700:85700, 88368:92368, 28368:32368] (5000, 4000, 4000) and write ROI [80700:85700, 88368:92368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/30017 with read ROI [80700:85700, 88368:92368, 68368:72368] (5000, 4000, 4000) and write ROI [80700:85700, 88368:92368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18092 with read ROI [80700:85700, 92368:96368, 28368:32368] (5000, 4000, 4000) and write ROI [80700:85700, 92368:96368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21621 with read ROI [80700:85700, 92368:96368, 40368:44368] (5000, 4000, 4000) and write ROI [80700:85700, 92368:96368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36786 with read ROI [80700:85700, 92368:96368, 80368:84368] (5000, 4000, 4000) and write ROI [80700:85700, 92368:96368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7977 with read ROI [85700:90700, 8368:12368, 64368:68368] (5000, 4000, 4000) and write ROI [85700:90700, 8368:12368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2251 with read ROI [85700:90700, 12368:16368, 8368:12368] (5000, 4000, 4000) and write ROI [85700:90700, 12368:16368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5187 with read ROI [85700:90700, 12368:16368, 40368:44368] (5000, 4000, 4000) and write ROI [85700:90700, 12368:16368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10887 with read ROI [85700:90700, 12368:16368, 76368:80368] (5000, 4000, 4000) and write ROI [85700:90700, 12368:16368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6793 with read ROI [85700:90700, 16368:20368, 48368:52368] (5000, 4000, 4000) and write ROI [85700:90700, 16368:20368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15428 with read ROI [85700:90700, 16368:20368, 92368:96368] (5000, 4000, 4000) and write ROI [85700:90700, 16368:20368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5726 with read ROI [85700:90700, 20368:24368, 36368:40368] (5000, 4000, 4000) and write ROI [85700:90700, 20368:24368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11750 with read ROI [85700:90700, 20368:24368, 72368:76368] (5000, 4000, 4000) and write ROI [85700:90700, 20368:24368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21095 with read ROI [85700:90700, 20368:24368, 108368:111944] (5000, 4000, 3576) and write ROI [85700:90700, 20368:24368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2593 with read ROI [85700:90700, 24368:28368, 368:4368] (5000, 4000, 4000) and write ROI [85700:90700, 24368:28368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3947 with read ROI [85700:90700, 24368:28368, 16368:20368] (5000, 4000, 4000) and write ROI [85700:90700, 24368:28368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5253 with read ROI [85700:90700, 24368:28368, 28368:32368] (5000, 4000, 4000) and write ROI [85700:90700, 24368:28368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11773 with read ROI [85700:90700, 24368:28368, 68368:72368] (5000, 4000, 4000) and write ROI [85700:90700, 24368:28368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8753 with read ROI [85700:90700, 28368:32368, 48368:52368] (5000, 4000, 4000) and write ROI [85700:90700, 28368:32368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18741 with read ROI [85700:90700, 28368:32368, 92368:96368] (5000, 4000, 4000) and write ROI [85700:90700, 28368:32368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8112 with read ROI [85700:90700, 32368:36368, 40368:44368] (5000, 4000, 4000) and write ROI [85700:90700, 32368:36368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17638 with read ROI [85700:90700, 32368:36368, 84368:88368] (5000, 4000, 4000) and write ROI [85700:90700, 32368:36368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11848 with read ROI [85700:90700, 36368:40368, 56368:60368] (5000, 4000, 4000) and write ROI [85700:90700, 36368:40368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23794 with read ROI [85700:90700, 36368:40368, 100368:104368] (5000, 4000, 4000) and write ROI [85700:90700, 36368:40368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11875 with read ROI [85700:90700, 40368:44368, 52368:56368] (5000, 4000, 4000) and write ROI [85700:90700, 40368:44368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17691 with read ROI [85700:90700, 40368:44368, 76368:80368] (5000, 4000, 4000) and write ROI [85700:90700, 40368:44368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10303 with read ROI [85700:90700, 44368:48368, 40368:44368] (5000, 4000, 4000) and write ROI [85700:90700, 44368:48368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22523 with read ROI [85700:90700, 44368:48368, 88368:92368] (5000, 4000, 4000) and write ROI [85700:90700, 44368:48368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11932 with read ROI [85700:90700, 48368:52368, 44368:48368] (5000, 4000, 4000) and write ROI [85700:90700, 48368:52368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16667 with read ROI [85700:90700, 48368:52368, 64368:68368] (5000, 4000, 4000) and write ROI [85700:90700, 48368:52368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9621 with read ROI [85700:90700, 52368:56368, 28368:32368] (5000, 4000, 4000) and write ROI [85700:90700, 52368:56368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18906 with read ROI [85700:90700, 52368:56368, 68368:72368] (5000, 4000, 4000) and write ROI [85700:90700, 52368:56368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10393 with read ROI [85700:90700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [85700:90700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22613 with read ROI [85700:90700, 56368:60368, 76368:80368] (5000, 4000, 4000) and write ROI [85700:90700, 56368:60368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17841 with read ROI [85700:90700, 60368:64368, 56368:60368] (5000, 4000, 4000) and write ROI [85700:90700, 60368:64368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31401 with read ROI [85700:90700, 60368:64368, 96368:100368] (5000, 4000, 4000) and write ROI [85700:90700, 60368:64368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20178 with read ROI [85700:90700, 64368:68368, 60368:64368] (5000, 4000, 4000) and write ROI [85700:90700, 64368:68368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38398 with read ROI [85700:90700, 64368:68368, 108368:111944] (5000, 4000, 3576) and write ROI [85700:90700, 64368:68368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7752 with read ROI [85700:90700, 68368:72368, 368:4368] (5000, 4000, 4000) and write ROI [85700:90700, 68368:72368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9048 with read ROI [85700:90700, 68368:72368, 8368:12368] (5000, 4000, 4000) and write ROI [85700:90700, 68368:72368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10492 with read ROI [85700:90700, 68368:72368, 16368:20368] (5000, 4000, 4000) and write ROI [85700:90700, 68368:72368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12092 with read ROI [85700:90700, 68368:72368, 24368:28368] (5000, 4000, 4000) and write ROI [85700:90700, 68368:72368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22712 with read ROI [85700:90700, 68368:72368, 64368:68368] (5000, 4000, 4000) and write ROI [85700:90700, 68368:72368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36602 with read ROI [85700:90700, 68368:72368, 100368:104368] (5000, 4000, 4000) and write ROI [85700:90700, 68368:72368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16862 with read ROI [85700:90700, 72368:76368, 40368:44368] (5000, 4000, 4000) and write ROI [85700:90700, 72368:76368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33156 with read ROI [85700:90700, 72368:76368, 88368:92368] (5000, 4000, 4000) and write ROI [85700:90700, 72368:76368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24109 with read ROI [85700:90700, 76368:80368, 60368:64368] (5000, 4000, 4000) and write ROI [85700:90700, 76368:80368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42347 with read ROI [85700:90700, 76368:80368, 104368:108368] (5000, 4000, 4000) and write ROI [85700:90700, 76368:80368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44363 with read ROI [85700:90700, 76368:80368, 108368:111944] (5000, 4000, 3576) and write ROI [85700:90700, 76368:80368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9859 with read ROI [85700:90700, 80368:84368, 368:4368] (5000, 4000, 4000) and write ROI [85700:90700, 80368:84368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10600 with read ROI [85700:90700, 80368:84368, 4368:8368] (5000, 4000, 4000) and write ROI [85700:90700, 80368:84368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11380 with read ROI [85700:90700, 80368:84368, 8368:12368] (5000, 4000, 4000) and write ROI [85700:90700, 80368:84368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12200 with read ROI [85700:90700, 80368:84368, 12368:16368] (5000, 4000, 4000) and write ROI [85700:90700, 80368:84368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13061 with read ROI [85700:90700, 80368:84368, 16368:20368] (5000, 4000, 4000) and write ROI [85700:90700, 80368:84368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13964 with read ROI [85700:90700, 80368:84368, 20368:24368] (5000, 4000, 4000) and write ROI [85700:90700, 80368:84368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19144 with read ROI [85700:90700, 80368:84368, 40368:44368] (5000, 4000, 4000) and write ROI [85700:90700, 80368:84368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38540 with read ROI [85700:90700, 80368:84368, 92368:96368] (5000, 4000, 4000) and write ROI [85700:90700, 80368:84368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21583 with read ROI [85700:90700, 84368:88368, 44368:48368] (5000, 4000, 4000) and write ROI [85700:90700, 84368:88368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40469 with read ROI [85700:90700, 84368:88368, 92368:96368] (5000, 4000, 4000) and write ROI [85700:90700, 84368:88368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27032 with read ROI [85700:90700, 88368:92368, 56368:60368] (5000, 4000, 4000) and write ROI [85700:90700, 88368:92368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/50913 with read ROI [85700:90700, 88368:92368, 108368:111944] (5000, 4000, 3576) and write ROI [85700:90700, 88368:92368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12317 with read ROI [85700:90700, 92368:96368, 368:4368] (5000, 4000, 4000) and write ROI [85700:90700, 92368:96368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13178 with read ROI [85700:90700, 92368:96368, 4368:8368] (5000, 4000, 4000) and write ROI [85700:90700, 92368:96368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14081 with read ROI [85700:90700, 92368:96368, 8368:12368] (5000, 4000, 4000) and write ROI [85700:90700, 92368:96368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16017 with read ROI [85700:90700, 92368:96368, 16368:20368] (5000, 4000, 4000) and write ROI [85700:90700, 92368:96368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18133 with read ROI [85700:90700, 92368:96368, 24368:28368] (5000, 4000, 4000) and write ROI [85700:90700, 92368:96368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20437 with read ROI [85700:90700, 92368:96368, 32368:36368] (5000, 4000, 4000) and write ROI [85700:90700, 92368:96368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22937 with read ROI [85700:90700, 92368:96368, 40368:44368] (5000, 4000, 4000) and write ROI [85700:90700, 92368:96368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27072 with read ROI [85700:90700, 92368:96368, 52368:56368] (5000, 4000, 4000) and write ROI [85700:90700, 92368:96368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31693 with read ROI [85700:90700, 92368:96368, 64368:68368] (5000, 4000, 4000) and write ROI [85700:90700, 92368:96368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38657 with read ROI [85700:90700, 92368:96368, 80368:84368] (5000, 4000, 4000) and write ROI [85700:90700, 92368:96368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14164 with read ROI [85700:90700, 100368:103240, 368:4368] (5000, 2872, 4000) and write ROI [85700:90700, 100368:103240, 368:4368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18216 with read ROI [85700:90700, 100368:103240, 16368:20368] (5000, 2872, 4000) and write ROI [85700:90700, 100368:103240, 16368:20368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23020 with read ROI [85700:90700, 100368:103240, 32368:36368] (5000, 2872, 4000) and write ROI [85700:90700, 100368:103240, 32368:36368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28640 with read ROI [85700:90700, 100368:103240, 48368:52368] (5000, 2872, 4000) and write ROI [85700:90700, 100368:103240, 48368:52368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35140 with read ROI [85700:90700, 100368:103240, 64368:68368] (5000, 2872, 4000) and write ROI [85700:90700, 100368:103240, 64368:68368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44600 with read ROI [85700:90700, 100368:103240, 84368:88368] (5000, 2872, 4000) and write ROI [85700:90700, 100368:103240, 84368:88368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53314 with read ROI [85700:90700, 100368:103240, 100368:104368] (5000, 2872, 4000) and write ROI [85700:90700, 100368:103240, 100368:104368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1729 with read ROI [90700:95700, 368:4368, 8368:12368] (5000, 4000, 4000) and write ROI [90700:95700, 368:4368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3465 with read ROI [90700:95700, 368:4368, 32368:36368] (5000, 4000, 4000) and write ROI [90700:95700, 368:4368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5645 with read ROI [90700:95700, 368:4368, 52368:56368] (5000, 4000, 4000) and write ROI [90700:95700, 368:4368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10069 with read ROI [90700:95700, 368:4368, 80368:84368] (5000, 4000, 4000) and write ROI [90700:95700, 368:4368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16404 with read ROI [90700:95700, 368:4368, 108368:111944] (5000, 4000, 3576) and write ROI [90700:95700, 368:4368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3484 with read ROI [90700:95700, 4368:8368, 28368:32368] (5000, 4000, 4000) and write ROI [90700:95700, 4368:8368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2252 with read ROI [90700:95700, 8368:12368, 8368:12368] (5000, 4000, 4000) and write ROI [90700:95700, 8368:12368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4723 with read ROI [90700:95700, 8368:12368, 36368:40368] (5000, 4000, 4000) and write ROI [90700:95700, 8368:12368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6794 with read ROI [90700:95700, 12368:16368, 48368:52368] (5000, 4000, 4000) and write ROI [90700:95700, 12368:16368, 48368:52368] (5000, 4000, 4000)
