start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/84 with read ROI [700:5700, 368:4368, 28368:32368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14532 with read ROI [85700:90700, 32368:36368, 72368:76368] (5000, 4000, 4000) and write ROI [85700:90700, 32368:36368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8804 with read ROI [85700:90700, 36368:40368, 40368:44368] (5000, 4000, 4000) and write ROI [85700:90700, 36368:40368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18792 with read ROI [85700:90700, 36368:40368, 84368:88368] (5000, 4000, 4000) and write ROI [85700:90700, 36368:40368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25172 with read ROI [85700:90700, 36368:40368, 104368:108368] (5000, 4000, 4000) and write ROI [85700:90700, 36368:40368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26603 with read ROI [85700:90700, 36368:40368, 108368:111944] (5000, 4000, 3576) and write ROI [85700:90700, 36368:40368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4049 with read ROI [85700:90700, 40368:44368, 368:4368] (5000, 4000, 4000) and write ROI [85700:90700, 40368:44368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4455 with read ROI [85700:90700, 40368:44368, 4368:8368] (5000, 4000, 4000) and write ROI [85700:90700, 40368:44368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4890 with read ROI [85700:90700, 40368:44368, 8368:12368] (5000, 4000, 4000) and write ROI [85700:90700, 40368:44368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5355 with read ROI [85700:90700, 40368:44368, 12368:16368] (5000, 4000, 4000) and write ROI [85700:90700, 40368:44368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6379 with read ROI [85700:90700, 40368:44368, 20368:24368] (5000, 4000, 4000) and write ROI [85700:90700, 40368:44368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10275 with read ROI [85700:90700, 40368:44368, 44368:48368] (5000, 4000, 4000) and write ROI [85700:90700, 40368:44368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16610 with read ROI [85700:90700, 40368:44368, 72368:76368] (5000, 4000, 4000) and write ROI [85700:90700, 40368:44368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8859 with read ROI [85700:90700, 44368:48368, 32368:36368] (5000, 4000, 4000) and write ROI [85700:90700, 44368:48368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17719 with read ROI [85700:90700, 44368:48368, 72368:76368] (5000, 4000, 4000) and write ROI [85700:90700, 44368:48368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11112 with read ROI [85700:90700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [85700:90700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21277 with read ROI [85700:90700, 48368:52368, 80368:84368] (5000, 4000, 4000) and write ROI [85700:90700, 48368:52368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10362 with read ROI [85700:90700, 52368:56368, 32368:36368] (5000, 4000, 4000) and write ROI [85700:90700, 52368:56368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17778 with read ROI [85700:90700, 52368:56368, 64368:68368] (5000, 4000, 4000) and write ROI [85700:90700, 52368:56368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31338 with read ROI [85700:90700, 52368:56368, 104368:108368] (5000, 4000, 4000) and write ROI [85700:90700, 52368:56368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/32991 with read ROI [85700:90700, 52368:56368, 108368:111944] (5000, 4000, 3576) and write ROI [85700:90700, 52368:56368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5969 with read ROI [85700:90700, 56368:60368, 368:4368] (5000, 4000, 4000) and write ROI [85700:90700, 56368:60368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6497 with read ROI [85700:90700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [85700:90700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7058 with read ROI [85700:90700, 56368:60368, 8368:12368] (5000, 4000, 4000) and write ROI [85700:90700, 56368:60368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7653 with read ROI [85700:90700, 56368:60368, 12368:16368] (5000, 4000, 4000) and write ROI [85700:90700, 56368:60368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8283 with read ROI [85700:90700, 56368:60368, 16368:20368] (5000, 4000, 4000) and write ROI [85700:90700, 56368:60368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8949 with read ROI [85700:90700, 56368:60368, 20368:24368] (5000, 4000, 4000) and write ROI [85700:90700, 56368:60368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13757 with read ROI [85700:90700, 56368:60368, 44368:48368] (5000, 4000, 4000) and write ROI [85700:90700, 56368:60368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28233 with read ROI [85700:90700, 56368:60368, 92368:96368] (5000, 4000, 4000) and write ROI [85700:90700, 56368:60368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14735 with read ROI [85700:90700, 60368:64368, 44368:48368] (5000, 4000, 4000) and write ROI [85700:90700, 60368:64368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23971 with read ROI [85700:90700, 60368:64368, 76368:80368] (5000, 4000, 4000) and write ROI [85700:90700, 60368:64368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11238 with read ROI [85700:90700, 64368:68368, 24368:28368] (5000, 4000, 4000) and write ROI [85700:90700, 64368:68368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22678 with read ROI [85700:90700, 64368:68368, 68368:72368] (5000, 4000, 4000) and write ROI [85700:90700, 64368:68368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13856 with read ROI [85700:90700, 68368:72368, 32368:36368] (5000, 4000, 4000) and write ROI [85700:90700, 68368:72368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24038 with read ROI [85700:90700, 68368:72368, 68368:72368] (5000, 4000, 4000) and write ROI [85700:90700, 68368:72368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13891 with read ROI [85700:90700, 72368:76368, 28368:32368] (5000, 4000, 4000) and write ROI [85700:90700, 72368:76368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26882 with read ROI [85700:90700, 72368:76368, 72368:76368] (5000, 4000, 4000) and write ROI [85700:90700, 72368:76368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40358 with read ROI [85700:90700, 72368:76368, 104368:108368] (5000, 4000, 4000) and write ROI [85700:90700, 72368:76368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42311 with read ROI [85700:90700, 72368:76368, 108368:111944] (5000, 4000, 3576) and write ROI [85700:90700, 72368:76368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9119 with read ROI [85700:90700, 76368:80368, 368:4368] (5000, 4000, 4000) and write ROI [85700:90700, 76368:80368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9822 with read ROI [85700:90700, 76368:80368, 4368:8368] (5000, 4000, 4000) and write ROI [85700:90700, 76368:80368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10563 with read ROI [85700:90700, 76368:80368, 8368:12368] (5000, 4000, 4000) and write ROI [85700:90700, 76368:80368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11343 with read ROI [85700:90700, 76368:80368, 12368:16368] (5000, 4000, 4000) and write ROI [85700:90700, 76368:80368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12163 with read ROI [85700:90700, 76368:80368, 16368:20368] (5000, 4000, 4000) and write ROI [85700:90700, 76368:80368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13024 with read ROI [85700:90700, 76368:80368, 20368:24368] (5000, 4000, 4000) and write ROI [85700:90700, 76368:80368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19107 with read ROI [85700:90700, 76368:80368, 44368:48368] (5000, 4000, 4000) and write ROI [85700:90700, 76368:80368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40394 with read ROI [85700:90700, 76368:80368, 100368:104368] (5000, 4000, 4000) and write ROI [85700:90700, 76368:80368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14910 with read ROI [85700:90700, 80368:84368, 24368:28368] (5000, 4000, 4000) and write ROI [85700:90700, 80368:84368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26955 with read ROI [85700:90700, 80368:84368, 64368:68368] (5000, 4000, 4000) and write ROI [85700:90700, 80368:84368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40431 with read ROI [85700:90700, 80368:84368, 96368:100368] (5000, 4000, 4000) and write ROI [85700:90700, 80368:84368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26993 with read ROI [85700:90700, 84368:88368, 60368:64368] (5000, 4000, 4000) and write ROI [85700:90700, 84368:88368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46518 with read ROI [85700:90700, 84368:88368, 104368:108368] (5000, 4000, 4000) and write ROI [85700:90700, 84368:88368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/48663 with read ROI [85700:90700, 84368:88368, 108368:111944] (5000, 4000, 3576) and write ROI [85700:90700, 84368:88368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11457 with read ROI [85700:90700, 88368:92368, 368:4368] (5000, 4000, 4000) and write ROI [85700:90700, 88368:92368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12277 with read ROI [85700:90700, 88368:92368, 4368:8368] (5000, 4000, 4000) and write ROI [85700:90700, 88368:92368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13138 with read ROI [85700:90700, 88368:92368, 8368:12368] (5000, 4000, 4000) and write ROI [85700:90700, 88368:92368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14041 with read ROI [85700:90700, 88368:92368, 12368:16368] (5000, 4000, 4000) and write ROI [85700:90700, 88368:92368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14987 with read ROI [85700:90700, 88368:92368, 16368:20368] (5000, 4000, 4000) and write ROI [85700:90700, 88368:92368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15977 with read ROI [85700:90700, 88368:92368, 20368:24368] (5000, 4000, 4000) and write ROI [85700:90700, 88368:92368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20397 with read ROI [85700:90700, 88368:92368, 36368:40368] (5000, 4000, 4000) and write ROI [85700:90700, 88368:92368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33306 with read ROI [85700:90700, 88368:92368, 72368:76368] (5000, 4000, 4000) and write ROI [85700:90700, 88368:92368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46597 with read ROI [85700:90700, 92368:96368, 96368:100368] (5000, 4000, 4000) and write ROI [85700:90700, 92368:96368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7368 with read ROI [90700:95700, 8368:12368, 56368:60368] (5000, 4000, 4000) and write ROI [90700:95700, 8368:12368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11708 with read ROI [90700:95700, 8368:12368, 80368:84368] (5000, 4000, 4000) and write ROI [90700:95700, 8368:12368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16443 with read ROI [90700:95700, 8368:12368, 100368:104368] (5000, 4000, 4000) and write ROI [90700:95700, 8368:12368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3525 with read ROI [90700:95700, 12368:16368, 20368:24368] (5000, 4000, 4000) and write ROI [90700:95700, 12368:16368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6233 with read ROI [90700:95700, 12368:16368, 44368:48368] (5000, 4000, 4000) and write ROI [90700:95700, 12368:16368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14439 with read ROI [90700:95700, 12368:16368, 88368:92368] (5000, 4000, 4000) and write ROI [90700:95700, 12368:16368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6255 with read ROI [90700:95700, 16368:20368, 40368:44368] (5000, 4000, 4000) and write ROI [90700:95700, 16368:20368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14461 with read ROI [90700:95700, 16368:20368, 84368:88368] (5000, 4000, 4000) and write ROI [90700:95700, 16368:20368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5750 with read ROI [90700:95700, 20368:24368, 32368:36368] (5000, 4000, 4000) and write ROI [90700:95700, 20368:24368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12635 with read ROI [90700:95700, 20368:24368, 72368:76368] (5000, 4000, 4000) and write ROI [90700:95700, 20368:24368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6863 with read ROI [90700:95700, 24368:28368, 36368:40368] (5000, 4000, 4000) and write ROI [90700:95700, 24368:28368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11798 with read ROI [90700:95700, 24368:28368, 64368:68368] (5000, 4000, 4000) and write ROI [90700:95700, 24368:28368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21143 with read ROI [90700:95700, 24368:28368, 100368:104368] (5000, 4000, 4000) and write ROI [90700:95700, 24368:28368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11823 with read ROI [90700:95700, 28368:32368, 60368:64368] (5000, 4000, 4000) and write ROI [90700:95700, 28368:32368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21168 with read ROI [90700:95700, 28368:32368, 96368:100368] (5000, 4000, 4000) and write ROI [90700:95700, 28368:32368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10249 with read ROI [90700:95700, 32368:36368, 48368:52368] (5000, 4000, 4000) and write ROI [90700:95700, 32368:36368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22469 with read ROI [90700:95700, 32368:36368, 96368:100368] (5000, 4000, 4000) and write ROI [90700:95700, 32368:36368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11876 with read ROI [90700:95700, 36368:40368, 52368:56368] (5000, 4000, 4000) and write ROI [90700:95700, 36368:40368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18820 with read ROI [90700:95700, 36368:40368, 80368:84368] (5000, 4000, 4000) and write ROI [90700:95700, 36368:40368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9563 with read ROI [90700:95700, 40368:44368, 36368:40368] (5000, 4000, 4000) and write ROI [90700:95700, 40368:44368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22524 with read ROI [90700:95700, 40368:44368, 88368:92368] (5000, 4000, 4000) and write ROI [90700:95700, 40368:44368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11933 with read ROI [90700:95700, 44368:48368, 44368:48368] (5000, 4000, 4000) and write ROI [90700:95700, 44368:48368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21278 with read ROI [90700:95700, 44368:48368, 80368:84368] (5000, 4000, 4000) and write ROI [90700:95700, 44368:48368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11963 with read ROI [90700:95700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [90700:95700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21308 with read ROI [90700:95700, 48368:52368, 76368:80368] (5000, 4000, 4000) and write ROI [90700:95700, 48368:52368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15694 with read ROI [90700:95700, 52368:56368, 52368:56368] (5000, 4000, 4000) and write ROI [90700:95700, 52368:56368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21339 with read ROI [90700:95700, 52368:56368, 72368:76368] (5000, 4000, 4000) and write ROI [90700:95700, 52368:56368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31370 with read ROI [90700:95700, 52368:56368, 100368:104368] (5000, 4000, 4000) and write ROI [90700:95700, 52368:56368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14736 with read ROI [90700:95700, 56368:60368, 44368:48368] (5000, 4000, 4000) and write ROI [90700:95700, 56368:60368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28266 with read ROI [90700:95700, 56368:60368, 88368:92368] (5000, 4000, 4000) and write ROI [90700:95700, 56368:60368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16794 with read ROI [90700:95700, 60368:64368, 48368:52368] (5000, 4000, 4000) and write ROI [90700:95700, 60368:64368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24005 with read ROI [90700:95700, 60368:64368, 72368:76368] (5000, 4000, 4000) and write ROI [90700:95700, 60368:64368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34799 with read ROI [90700:95700, 60368:64368, 100368:104368] (5000, 4000, 4000) and write ROI [90700:95700, 60368:64368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16828 with read ROI [90700:95700, 64368:68368, 44368:48368] (5000, 4000, 4000) and write ROI [90700:95700, 64368:68368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31469 with read ROI [90700:95700, 64368:68368, 88368:92368] (5000, 4000, 4000) and write ROI [90700:95700, 64368:68368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19072 with read ROI [90700:95700, 68368:72368, 48368:52368] (5000, 4000, 4000) and write ROI [90700:95700, 68368:72368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31504 with read ROI [90700:95700, 68368:72368, 84368:88368] (5000, 4000, 4000) and write ROI [90700:95700, 68368:72368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22784 with read ROI [90700:95700, 72368:76368, 56368:60368] (5000, 4000, 4000) and write ROI [90700:95700, 72368:76368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28404 with read ROI [90700:95700, 72368:76368, 72368:76368] (5000, 4000, 4000) and write ROI [90700:95700, 72368:76368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42348 with read ROI [90700:95700, 72368:76368, 104368:108368] (5000, 4000, 4000) and write ROI [90700:95700, 72368:76368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44364 with read ROI [90700:95700, 72368:76368, 108368:111944] (5000, 4000, 3576) and write ROI [90700:95700, 72368:76368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9860 with read ROI [90700:95700, 76368:80368, 368:4368] (5000, 4000, 4000) and write ROI [90700:95700, 76368:80368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10601 with read ROI [90700:95700, 76368:80368, 4368:8368] (5000, 4000, 4000) and write ROI [90700:95700, 76368:80368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11381 with read ROI [90700:95700, 76368:80368, 8368:12368] (5000, 4000, 4000) and write ROI [90700:95700, 76368:80368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12201 with read ROI [90700:95700, 76368:80368, 12368:16368] (5000, 4000, 4000) and write ROI [90700:95700, 76368:80368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13062 with read ROI [90700:95700, 76368:80368, 16368:20368] (5000, 4000, 4000) and write ROI [90700:95700, 76368:80368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14911 with read ROI [90700:95700, 76368:80368, 24368:28368] (5000, 4000, 4000) and write ROI [90700:95700, 76368:80368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26956 with read ROI [90700:95700, 76368:80368, 64368:68368] (5000, 4000, 4000) and write ROI [90700:95700, 76368:80368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36711 with read ROI [90700:95700, 76368:80368, 88368:92368] (5000, 4000, 4000) and write ROI [90700:95700, 76368:80368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26994 with read ROI [90700:95700, 80368:84368, 60368:64368] (5000, 4000, 4000) and write ROI [90700:95700, 80368:84368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44439 with read ROI [90700:95700, 80368:84368, 100368:104368] (5000, 4000, 4000) and write ROI [90700:95700, 80368:84368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19222 with read ROI [90700:95700, 84368:88368, 32368:36368] (5000, 4000, 4000) and write ROI [90700:95700, 84368:88368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36788 with read ROI [90700:95700, 84368:88368, 80368:84368] (5000, 4000, 4000) and write ROI [90700:95700, 84368:88368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24264 with read ROI [90700:95700, 88368:92368, 44368:48368] (5000, 4000, 4000) and write ROI [90700:95700, 88368:92368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42502 with read ROI [90700:95700, 88368:92368, 88368:92368] (5000, 4000, 4000) and write ROI [90700:95700, 88368:92368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12570 with read ROI [95700:100700, 4368:8368, 84368:88368] (5000, 4000, 4000) and write ROI [95700:100700, 4368:8368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17525 with read ROI [95700:100700, 4368:8368, 104368:108368] (5000, 4000, 4000) and write ROI [95700:100700, 4368:8368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3526 with read ROI [95700:100700, 8368:12368, 20368:24368] (5000, 4000, 4000) and write ROI [95700:100700, 8368:12368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6795 with read ROI [95700:100700, 8368:12368, 48368:52368] (5000, 4000, 4000) and write ROI [95700:100700, 8368:12368, 48368:52368] (5000, 4000, 4000)
