start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20 with read ROI [700:5700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4048 with read ROI [80700:85700, 44368:48368, 368:4368] (5000, 4000, 4000) and write ROI [80700:85700, 44368:48368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4889 with read ROI [80700:85700, 44368:48368, 8368:12368] (5000, 4000, 4000) and write ROI [80700:85700, 44368:48368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5850 with read ROI [80700:85700, 44368:48368, 16368:20368] (5000, 4000, 4000) and write ROI [80700:85700, 44368:48368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6939 with read ROI [80700:85700, 44368:48368, 24368:28368] (5000, 4000, 4000) and write ROI [80700:85700, 44368:48368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14584 with read ROI [80700:85700, 44368:48368, 64368:68368] (5000, 4000, 4000) and write ROI [80700:85700, 44368:48368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25198 with read ROI [80700:85700, 44368:48368, 100368:104368] (5000, 4000, 4000) and write ROI [80700:85700, 44368:48368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7562 with read ROI [80700:85700, 48368:52368, 24368:28368] (5000, 4000, 4000) and write ROI [80700:85700, 48368:52368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15602 with read ROI [80700:85700, 48368:52368, 64368:68368] (5000, 4000, 4000) and write ROI [80700:85700, 48368:52368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8887 with read ROI [80700:85700, 52368:56368, 28368:32368] (5000, 4000, 4000) and write ROI [80700:85700, 52368:56368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17747 with read ROI [80700:85700, 52368:56368, 68368:72368] (5000, 4000, 4000) and write ROI [80700:85700, 52368:56368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11141 with read ROI [80700:85700, 56368:60368, 36368:40368] (5000, 4000, 4000) and write ROI [80700:85700, 56368:60368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22581 with read ROI [80700:85700, 56368:60368, 80368:84368] (5000, 4000, 4000) and write ROI [80700:85700, 56368:60368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11172 with read ROI [80700:85700, 60368:64368, 32368:36368] (5000, 4000, 4000) and write ROI [80700:85700, 60368:64368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21337 with read ROI [80700:85700, 60368:64368, 72368:76368] (5000, 4000, 4000) and write ROI [80700:85700, 60368:64368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33021 with read ROI [80700:85700, 60368:64368, 104368:108368] (5000, 4000, 4000) and write ROI [80700:85700, 60368:64368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34732 with read ROI [80700:85700, 60368:64368, 108368:111944] (5000, 4000, 3576) and write ROI [80700:85700, 60368:64368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6528 with read ROI [80700:85700, 64368:68368, 368:4368] (5000, 4000, 4000) and write ROI [80700:85700, 64368:68368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7089 with read ROI [80700:85700, 64368:68368, 4368:8368] (5000, 4000, 4000) and write ROI [80700:85700, 64368:68368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7684 with read ROI [80700:85700, 64368:68368, 8368:12368] (5000, 4000, 4000) and write ROI [80700:85700, 64368:68368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8314 with read ROI [80700:85700, 64368:68368, 12368:16368] (5000, 4000, 4000) and write ROI [80700:85700, 64368:68368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8980 with read ROI [80700:85700, 64368:68368, 16368:20368] (5000, 4000, 4000) and write ROI [80700:85700, 64368:68368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9683 with read ROI [80700:85700, 64368:68368, 20368:24368] (5000, 4000, 4000) and write ROI [80700:85700, 64368:68368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16759 with read ROI [80700:85700, 64368:68368, 52368:56368] (5000, 4000, 4000) and write ROI [80700:85700, 64368:68368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29804 with read ROI [80700:85700, 64368:68368, 92368:96368] (5000, 4000, 4000) and write ROI [80700:85700, 64368:68368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20177 with read ROI [80700:85700, 68368:72368, 60368:64368] (5000, 4000, 4000) and write ROI [80700:85700, 68368:72368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36567 with read ROI [80700:85700, 68368:72368, 104368:108368] (5000, 4000, 4000) and write ROI [80700:85700, 68368:72368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8381 with read ROI [80700:85700, 72368:76368, 4368:8368] (5000, 4000, 4000) and write ROI [80700:85700, 72368:76368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9047 with read ROI [80700:85700, 72368:76368, 8368:12368] (5000, 4000, 4000) and write ROI [80700:85700, 72368:76368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10491 with read ROI [80700:85700, 72368:76368, 16368:20368] (5000, 4000, 4000) and write ROI [80700:85700, 72368:76368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12091 with read ROI [80700:85700, 72368:76368, 24368:28368] (5000, 4000, 4000) and write ROI [80700:85700, 72368:76368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25415 with read ROI [80700:85700, 72368:76368, 72368:76368] (5000, 4000, 4000) and write ROI [80700:85700, 72368:76368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36601 with read ROI [80700:85700, 72368:76368, 100368:104368] (5000, 4000, 4000) and write ROI [80700:85700, 72368:76368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/40322 with read ROI [80700:85700, 72368:76368, 108368:111944] (5000, 4000, 3576) and write ROI [80700:85700, 72368:76368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8416 with read ROI [80700:85700, 76368:80368, 368:4368] (5000, 4000, 4000) and write ROI [80700:85700, 76368:80368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9082 with read ROI [80700:85700, 76368:80368, 4368:8368] (5000, 4000, 4000) and write ROI [80700:85700, 76368:80368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10526 with read ROI [80700:85700, 76368:80368, 12368:16368] (5000, 4000, 4000) and write ROI [80700:85700, 76368:80368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12126 with read ROI [80700:85700, 76368:80368, 20368:24368] (5000, 4000, 4000) and write ROI [80700:85700, 76368:80368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24072 with read ROI [80700:85700, 76368:80368, 64368:68368] (5000, 4000, 4000) and write ROI [80700:85700, 76368:80368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36636 with read ROI [80700:85700, 76368:80368, 96368:100368] (5000, 4000, 4000) and write ROI [80700:85700, 76368:80368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22782 with read ROI [80700:85700, 80368:84368, 56368:60368] (5000, 4000, 4000) and write ROI [80700:85700, 80368:84368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36672 with read ROI [80700:85700, 80368:84368, 92368:96368] (5000, 4000, 4000) and write ROI [80700:85700, 80368:84368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20319 with read ROI [80700:85700, 84368:88368, 44368:48368] (5000, 4000, 4000) and write ROI [80700:85700, 84368:88368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36709 with read ROI [80700:85700, 84368:88368, 88368:92368] (5000, 4000, 4000) and write ROI [80700:85700, 84368:88368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22857 with read ROI [80700:85700, 88368:92368, 48368:52368] (5000, 4000, 4000) and write ROI [80700:85700, 88368:92368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42421 with read ROI [80700:85700, 88368:92368, 96368:100368] (5000, 4000, 4000) and write ROI [80700:85700, 88368:92368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/30056 with read ROI [80700:85700, 92368:96368, 64368:68368] (5000, 4000, 4000) and write ROI [80700:85700, 92368:96368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44516 with read ROI [80700:85700, 96368:100368, 92368:96368] (5000, 4000, 4000) and write ROI [80700:85700, 96368:100368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15067 with read ROI [80700:85700, 100368:103240, 8368:12368] (5000, 2872, 4000) and write ROI [80700:85700, 100368:103240, 8368:12368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18173 with read ROI [80700:85700, 100368:103240, 20368:24368] (5000, 2872, 4000) and write ROI [80700:85700, 100368:103240, 20368:24368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21702 with read ROI [80700:85700, 100368:103240, 32368:36368] (5000, 2872, 4000) and write ROI [80700:85700, 100368:103240, 32368:36368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25681 with read ROI [80700:85700, 100368:103240, 44368:48368] (5000, 2872, 4000) and write ROI [80700:85700, 100368:103240, 44368:48368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31733 with read ROI [80700:85700, 100368:103240, 60368:64368] (5000, 2872, 4000) and write ROI [80700:85700, 100368:103240, 60368:64368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38697 with read ROI [80700:85700, 100368:103240, 76368:80368] (5000, 2872, 4000) and write ROI [80700:85700, 100368:103240, 76368:80368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/46637 with read ROI [80700:85700, 100368:103240, 92368:96368] (5000, 2872, 4000) and write ROI [80700:85700, 100368:103240, 92368:96368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/55617 with read ROI [80700:85700, 100368:103240, 108368:111944] (5000, 2872, 3576) and write ROI [80700:85700, 100368:103240, 108368:111944] (5000, 2872, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1941 with read ROI [85700:90700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [85700:90700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3824 with read ROI [85700:90700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [85700:90700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5626 with read ROI [85700:90700, 368:4368, 56368:60368] (5000, 4000, 4000) and write ROI [85700:90700, 368:4368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10050 with read ROI [85700:90700, 368:4368, 84368:88368] (5000, 4000, 4000) and write ROI [85700:90700, 368:4368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14360 with read ROI [85700:90700, 368:4368, 104368:108368] (5000, 4000, 4000) and write ROI [85700:90700, 368:4368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1959 with read ROI [85700:90700, 4368:8368, 12368:16368] (5000, 4000, 4000) and write ROI [85700:90700, 4368:8368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3464 with read ROI [85700:90700, 4368:8368, 32368:36368] (5000, 4000, 4000) and write ROI [85700:90700, 4368:8368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6172 with read ROI [85700:90700, 4368:8368, 56368:60368] (5000, 4000, 4000) and write ROI [85700:90700, 4368:8368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9327 with read ROI [85700:90700, 4368:8368, 76368:80368] (5000, 4000, 4000) and write ROI [85700:90700, 4368:8368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13432 with read ROI [85700:90700, 4368:8368, 96368:100368] (5000, 4000, 4000) and write ROI [85700:90700, 4368:8368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16403 with read ROI [85700:90700, 4368:8368, 108368:111944] (5000, 4000, 3576) and write ROI [85700:90700, 4368:8368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2807 with read ROI [85700:90700, 8368:12368, 20368:24368] (5000, 4000, 4000) and write ROI [85700:90700, 8368:12368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5167 with read ROI [85700:90700, 8368:12368, 44368:48368] (5000, 4000, 4000) and write ROI [85700:90700, 8368:12368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7347 with read ROI [85700:90700, 8368:12368, 60368:64368] (5000, 4000, 4000) and write ROI [85700:90700, 8368:12368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11687 with read ROI [85700:90700, 8368:12368, 84368:88368] (5000, 4000, 4000) and write ROI [85700:90700, 8368:12368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16422 with read ROI [85700:90700, 8368:12368, 104368:108368] (5000, 4000, 4000) and write ROI [85700:90700, 8368:12368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3152 with read ROI [85700:90700, 12368:16368, 20368:24368] (5000, 4000, 4000) and write ROI [85700:90700, 12368:16368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7367 with read ROI [85700:90700, 12368:16368, 56368:60368] (5000, 4000, 4000) and write ROI [85700:90700, 12368:16368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17523 with read ROI [85700:90700, 12368:16368, 104368:108368] (5000, 4000, 4000) and write ROI [85700:90700, 12368:16368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18651 with read ROI [85700:90700, 12368:16368, 108368:111944] (5000, 4000, 3576) and write ROI [85700:90700, 12368:16368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2019 with read ROI [85700:90700, 16368:20368, 368:4368] (5000, 4000, 4000) and write ROI [85700:90700, 16368:20368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2272 with read ROI [85700:90700, 16368:20368, 4368:8368] (5000, 4000, 4000) and write ROI [85700:90700, 16368:20368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2548 with read ROI [85700:90700, 16368:20368, 8368:12368] (5000, 4000, 4000) and write ROI [85700:90700, 16368:20368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2848 with read ROI [85700:90700, 16368:20368, 12368:16368] (5000, 4000, 4000) and write ROI [85700:90700, 16368:20368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3524 with read ROI [85700:90700, 16368:20368, 20368:24368] (5000, 4000, 4000) and write ROI [85700:90700, 16368:20368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4743 with read ROI [85700:90700, 16368:20368, 32368:36368] (5000, 4000, 4000) and write ROI [85700:90700, 16368:20368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13492 with read ROI [85700:90700, 16368:20368, 84368:88368] (5000, 4000, 4000) and write ROI [85700:90700, 16368:20368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5230 with read ROI [85700:90700, 20368:24368, 32368:36368] (5000, 4000, 4000) and write ROI [85700:90700, 20368:24368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14460 with read ROI [85700:90700, 20368:24368, 84368:88368] (5000, 4000, 4000) and write ROI [85700:90700, 20368:24368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8729 with read ROI [85700:90700, 24368:28368, 52368:56368] (5000, 4000, 4000) and write ROI [85700:90700, 24368:28368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19893 with read ROI [85700:90700, 24368:28368, 100368:104368] (5000, 4000, 4000) and write ROI [85700:90700, 24368:28368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7457 with read ROI [85700:90700, 28368:32368, 40368:44368] (5000, 4000, 4000) and write ROI [85700:90700, 28368:32368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15497 with read ROI [85700:90700, 28368:32368, 80368:84368] (5000, 4000, 4000) and write ROI [85700:90700, 28368:32368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7482 with read ROI [85700:90700, 32368:36368, 36368:40368] (5000, 4000, 4000) and write ROI [85700:90700, 32368:36368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12683 with read ROI [85700:90700, 32368:36368, 64368:68368] (5000, 4000, 4000) and write ROI [85700:90700, 32368:36368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23768 with read ROI [85700:90700, 32368:36368, 104368:108368] (5000, 4000, 4000) and write ROI [85700:90700, 32368:36368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4022 with read ROI [85700:90700, 36368:40368, 4368:8368] (5000, 4000, 4000) and write ROI [85700:90700, 36368:40368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4428 with read ROI [85700:90700, 36368:40368, 8368:12368] (5000, 4000, 4000) and write ROI [85700:90700, 36368:40368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5824 with read ROI [85700:90700, 36368:40368, 20368:24368] (5000, 4000, 4000) and write ROI [85700:90700, 36368:40368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7508 with read ROI [85700:90700, 36368:40368, 32368:36368] (5000, 4000, 4000) and write ROI [85700:90700, 36368:40368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17664 with read ROI [85700:90700, 36368:40368, 80368:84368] (5000, 4000, 4000) and write ROI [85700:90700, 36368:40368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8831 with read ROI [85700:90700, 40368:44368, 36368:40368] (5000, 4000, 4000) and write ROI [85700:90700, 40368:44368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19995 with read ROI [85700:90700, 40368:44368, 84368:88368] (5000, 4000, 4000) and write ROI [85700:90700, 40368:44368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11083 with read ROI [85700:90700, 44368:48368, 44368:48368] (5000, 4000, 4000) and write ROI [85700:90700, 44368:48368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21248 with read ROI [85700:90700, 44368:48368, 84368:88368] (5000, 4000, 4000) and write ROI [85700:90700, 44368:48368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13696 with read ROI [85700:90700, 48368:52368, 52368:56368] (5000, 4000, 4000) and write ROI [85700:90700, 48368:52368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25256 with read ROI [85700:90700, 48368:52368, 92368:96368] (5000, 4000, 4000) and write ROI [85700:90700, 48368:52368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14672 with read ROI [85700:90700, 52368:56368, 52368:56368] (5000, 4000, 4000) and write ROI [85700:90700, 52368:56368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23908 with read ROI [85700:90700, 52368:56368, 84368:88368] (5000, 4000, 4000) and write ROI [85700:90700, 52368:56368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12854 with read ROI [85700:90700, 56368:60368, 40368:44368] (5000, 4000, 4000) and write ROI [85700:90700, 56368:60368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20113 with read ROI [85700:90700, 56368:60368, 68368:72368] (5000, 4000, 4000) and write ROI [85700:90700, 56368:60368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11205 with read ROI [85700:90700, 60368:64368, 28368:32368] (5000, 4000, 4000) and write ROI [85700:90700, 60368:64368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20145 with read ROI [85700:90700, 60368:64368, 64368:68368] (5000, 4000, 4000) and write ROI [85700:90700, 60368:64368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33054 with read ROI [85700:90700, 60368:64368, 100368:104368] (5000, 4000, 4000) and write ROI [85700:90700, 60368:64368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12919 with read ROI [85700:90700, 64368:68368, 32368:36368] (5000, 4000, 4000) and write ROI [85700:90700, 64368:68368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26813 with read ROI [85700:90700, 64368:68368, 80368:84368] (5000, 4000, 4000) and write ROI [85700:90700, 64368:68368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12953 with read ROI [85700:90700, 68368:72368, 28368:32368] (5000, 4000, 4000) and write ROI [85700:90700, 68368:72368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25416 with read ROI [85700:90700, 68368:72368, 72368:76368] (5000, 4000, 4000) and write ROI [85700:90700, 68368:72368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12988 with read ROI [85700:90700, 72368:76368, 24368:28368] (5000, 4000, 4000) and write ROI [85700:90700, 72368:76368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25451 with read ROI [85700:90700, 72368:76368, 68368:72368] (5000, 4000, 4000) and write ROI [85700:90700, 72368:76368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14873 with read ROI [85700:90700, 76368:80368, 28368:32368] (5000, 4000, 4000) and write ROI [85700:90700, 76368:80368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29943 with read ROI [85700:90700, 76368:80368, 76368:80368] (5000, 4000, 4000) and write ROI [85700:90700, 76368:80368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18016 with read ROI [85700:90700, 80368:84368, 36368:40368] (5000, 4000, 4000) and write ROI [85700:90700, 80368:84368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34940 with read ROI [85700:90700, 80368:84368, 84368:88368] (5000, 4000, 4000) and write ROI [85700:90700, 80368:84368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19182 with read ROI [85700:90700, 84368:88368, 36368:40368] (5000, 4000, 4000) and write ROI [85700:90700, 84368:88368, 36368:40368] (5000, 4000, 4000)
