start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/120 with read ROI [700:5700, 368:4368, 32368:36368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15386 with read ROI [80700:85700, 12368:16368, 100368:104368] (5000, 4000, 4000) and write ROI [80700:85700, 12368:16368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4286 with read ROI [80700:85700, 16368:20368, 32368:36368] (5000, 4000, 4000) and write ROI [80700:85700, 16368:20368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13470 with read ROI [80700:85700, 16368:20368, 88368:92368] (5000, 4000, 4000) and write ROI [80700:85700, 16368:20368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8017 with read ROI [80700:85700, 20368:24368, 56368:60368] (5000, 4000, 4000) and write ROI [80700:85700, 20368:24368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17543 with read ROI [80700:85700, 20368:24368, 100368:104368] (5000, 4000, 4000) and write ROI [80700:85700, 20368:24368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7409 with read ROI [80700:85700, 24368:28368, 48368:52368] (5000, 4000, 4000) and write ROI [80700:85700, 24368:28368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16484 with read ROI [80700:85700, 24368:28368, 92368:96368] (5000, 4000, 4000) and write ROI [80700:85700, 24368:28368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11772 with read ROI [80700:85700, 28368:32368, 68368:72368] (5000, 4000, 4000) and write ROI [80700:85700, 28368:32368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17588 with read ROI [80700:85700, 28368:32368, 92368:96368] (5000, 4000, 4000) and write ROI [80700:85700, 28368:32368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8086 with read ROI [80700:85700, 32368:36368, 44368:48368] (5000, 4000, 4000) and write ROI [80700:85700, 32368:36368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19916 with read ROI [80700:85700, 32368:36368, 96368:100368] (5000, 4000, 4000) and write ROI [80700:85700, 32368:36368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10221 with read ROI [80700:85700, 36368:40368, 52368:56368] (5000, 4000, 4000) and write ROI [80700:85700, 36368:40368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18765 with read ROI [80700:85700, 36368:40368, 88368:92368] (5000, 4000, 4000) and write ROI [80700:85700, 36368:40368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10247 with read ROI [80700:85700, 40368:44368, 48368:52368] (5000, 4000, 4000) and write ROI [80700:85700, 40368:44368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22467 with read ROI [80700:85700, 40368:44368, 96368:100368] (5000, 4000, 4000) and write ROI [80700:85700, 40368:44368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10274 with read ROI [80700:85700, 44368:48368, 44368:48368] (5000, 4000, 4000) and write ROI [80700:85700, 44368:48368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19994 with read ROI [80700:85700, 44368:48368, 84368:88368] (5000, 4000, 4000) and write ROI [80700:85700, 44368:48368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14612 with read ROI [80700:85700, 48368:52368, 60368:64368] (5000, 4000, 4000) and write ROI [80700:85700, 48368:52368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25226 with read ROI [80700:85700, 48368:52368, 96368:100368] (5000, 4000, 4000) and write ROI [80700:85700, 48368:52368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15631 with read ROI [80700:85700, 52368:56368, 60368:64368] (5000, 4000, 4000) and write ROI [80700:85700, 52368:56368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9620 with read ROI [80700:85700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [80700:85700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20081 with read ROI [80700:85700, 56368:60368, 72368:76368] (5000, 4000, 4000) and write ROI [80700:85700, 56368:60368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10392 with read ROI [80700:85700, 60368:64368, 28368:32368] (5000, 4000, 4000) and write ROI [80700:85700, 60368:64368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18936 with read ROI [80700:85700, 60368:64368, 64368:68368] (5000, 4000, 4000) and write ROI [80700:85700, 60368:64368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12024 with read ROI [80700:85700, 64368:68368, 32368:36368] (5000, 4000, 4000) and write ROI [80700:85700, 64368:68368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23970 with read ROI [80700:85700, 64368:68368, 76368:80368] (5000, 4000, 4000) and write ROI [80700:85700, 64368:68368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12918 with read ROI [80700:85700, 68368:72368, 32368:36368] (5000, 4000, 4000) and write ROI [80700:85700, 68368:72368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22677 with read ROI [80700:85700, 68368:72368, 68368:72368] (5000, 4000, 4000) and write ROI [80700:85700, 68368:72368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13855 with read ROI [80700:85700, 72368:76368, 32368:36368] (5000, 4000, 4000) and write ROI [80700:85700, 72368:76368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22711 with read ROI [80700:85700, 72368:76368, 64368:68368] (5000, 4000, 4000) and write ROI [80700:85700, 72368:76368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12987 with read ROI [80700:85700, 76368:80368, 24368:28368] (5000, 4000, 4000) and write ROI [80700:85700, 76368:80368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20246 with read ROI [80700:85700, 76368:80368, 52368:56368] (5000, 4000, 4000) and write ROI [80700:85700, 76368:80368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9821 with read ROI [80700:85700, 80368:84368, 4368:8368] (5000, 4000, 4000) and write ROI [80700:85700, 80368:84368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13926 with read ROI [80700:85700, 80368:84368, 24368:28368] (5000, 4000, 4000) and write ROI [80700:85700, 80368:84368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21507 with read ROI [80700:85700, 80368:84368, 52368:56368] (5000, 4000, 4000) and write ROI [80700:85700, 80368:84368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38502 with read ROI [80700:85700, 80368:84368, 96368:100368] (5000, 4000, 4000) and write ROI [80700:85700, 80368:84368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22819 with read ROI [80700:85700, 84368:88368, 52368:56368] (5000, 4000, 4000) and write ROI [80700:85700, 84368:88368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38539 with read ROI [80700:85700, 84368:88368, 92368:96368] (5000, 4000, 4000) and write ROI [80700:85700, 84368:88368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24183 with read ROI [80700:85700, 88368:92368, 52368:56368] (5000, 4000, 4000) and write ROI [80700:85700, 88368:92368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38577 with read ROI [80700:85700, 88368:92368, 88368:92368] (5000, 4000, 4000) and write ROI [80700:85700, 88368:92368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31652 with read ROI [80700:85700, 92368:96368, 68368:72368] (5000, 4000, 4000) and write ROI [80700:85700, 92368:96368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/48701 with read ROI [80700:85700, 92368:96368, 104368:108368] (5000, 4000, 4000) and write ROI [80700:85700, 92368:96368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13177 with read ROI [80700:85700, 96368:100368, 4368:8368] (5000, 4000, 4000) and write ROI [80700:85700, 96368:100368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15026 with read ROI [80700:85700, 96368:100368, 12368:16368] (5000, 4000, 4000) and write ROI [80700:85700, 96368:100368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17051 with read ROI [80700:85700, 96368:100368, 20368:24368] (5000, 4000, 4000) and write ROI [80700:85700, 96368:100368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19260 with read ROI [80700:85700, 96368:100368, 28368:32368] (5000, 4000, 4000) and write ROI [80700:85700, 96368:100368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21661 with read ROI [80700:85700, 96368:100368, 36368:40368] (5000, 4000, 4000) and write ROI [80700:85700, 96368:100368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24262 with read ROI [80700:85700, 96368:100368, 44368:48368] (5000, 4000, 4000) and write ROI [80700:85700, 96368:100368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/27071 with read ROI [80700:85700, 96368:100368, 52368:56368] (5000, 4000, 4000) and write ROI [80700:85700, 96368:100368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/30096 with read ROI [80700:85700, 96368:100368, 60368:64368] (5000, 4000, 4000) and write ROI [80700:85700, 96368:100368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/35056 with read ROI [80700:85700, 96368:100368, 72368:76368] (5000, 4000, 4000) and write ROI [80700:85700, 96368:100368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38656 with read ROI [80700:85700, 96368:100368, 80368:84368] (5000, 4000, 4000) and write ROI [80700:85700, 96368:100368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/42500 with read ROI [80700:85700, 96368:100368, 88368:92368] (5000, 4000, 4000) and write ROI [80700:85700, 96368:100368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/48741 with read ROI [80700:85700, 96368:100368, 100368:104368] (5000, 4000, 4000) and write ROI [80700:85700, 96368:100368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/53230 with read ROI [80700:85700, 96368:100368, 108368:111944] (5000, 4000, 3576) and write ROI [80700:85700, 96368:100368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14121 with read ROI [80700:85700, 100368:103240, 4368:8368] (5000, 2872, 4000) and write ROI [80700:85700, 100368:103240, 4368:8368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17092 with read ROI [80700:85700, 100368:103240, 16368:20368] (5000, 2872, 4000) and write ROI [80700:85700, 100368:103240, 16368:20368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20477 with read ROI [80700:85700, 100368:103240, 28368:32368] (5000, 2872, 4000) and write ROI [80700:85700, 100368:103240, 28368:32368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/24303 with read ROI [80700:85700, 100368:103240, 40368:44368] (5000, 2872, 4000) and write ROI [80700:85700, 100368:103240, 40368:44368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/30137 with read ROI [80700:85700, 100368:103240, 56368:60368] (5000, 2872, 4000) and write ROI [80700:85700, 100368:103240, 56368:60368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36867 with read ROI [80700:85700, 100368:103240, 72368:76368] (5000, 2872, 4000) and write ROI [80700:85700, 100368:103240, 72368:76368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/44557 with read ROI [80700:85700, 100368:103240, 88368:92368] (5000, 2872, 4000) and write ROI [80700:85700, 100368:103240, 88368:92368] (5000, 2872, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1139 with read ROI [85700:90700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [85700:90700, 368:4368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2194 with read ROI [85700:90700, 368:4368, 20368:24368] (5000, 4000, 4000) and write ROI [85700:90700, 368:4368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3446 with read ROI [85700:90700, 368:4368, 36368:40368] (5000, 4000, 4000) and write ROI [85700:90700, 368:4368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6154 with read ROI [85700:90700, 368:4368, 60368:64368] (5000, 4000, 4000) and write ROI [85700:90700, 368:4368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8606 with read ROI [85700:90700, 368:4368, 76368:80368] (5000, 4000, 4000) and write ROI [85700:90700, 368:4368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12511 with read ROI [85700:90700, 368:4368, 96368:100368] (5000, 4000, 4000) and write ROI [85700:90700, 368:4368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1518 with read ROI [85700:90700, 4368:8368, 4368:8368] (5000, 4000, 4000) and write ROI [85700:90700, 4368:8368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2788 with read ROI [85700:90700, 4368:8368, 24368:28368] (5000, 4000, 4000) and write ROI [85700:90700, 4368:8368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4683 with read ROI [85700:90700, 4368:8368, 44368:48368] (5000, 4000, 4000) and write ROI [85700:90700, 4368:8368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7328 with read ROI [85700:90700, 4368:8368, 64368:68368] (5000, 4000, 4000) and write ROI [85700:90700, 4368:8368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10848 with read ROI [85700:90700, 4368:8368, 84368:88368] (5000, 4000, 4000) and write ROI [85700:90700, 4368:8368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15368 with read ROI [85700:90700, 4368:8368, 104368:108368] (5000, 4000, 4000) and write ROI [85700:90700, 4368:8368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2507 with read ROI [85700:90700, 8368:12368, 16368:20368] (5000, 4000, 4000) and write ROI [85700:90700, 8368:12368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3861 with read ROI [85700:90700, 8368:12368, 32368:36368] (5000, 4000, 4000) and write ROI [85700:90700, 8368:12368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6772 with read ROI [85700:90700, 12368:16368, 52368:56368] (5000, 4000, 4000) and write ROI [85700:90700, 12368:16368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12568 with read ROI [85700:90700, 12368:16368, 84368:88368] (5000, 4000, 4000) and write ROI [85700:90700, 12368:16368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4308 with read ROI [85700:90700, 16368:20368, 28368:32368] (5000, 4000, 4000) and write ROI [85700:90700, 16368:20368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9387 with read ROI [85700:90700, 16368:20368, 64368:68368] (5000, 4000, 4000) and write ROI [85700:90700, 16368:20368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18672 with read ROI [85700:90700, 16368:20368, 104368:108368] (5000, 4000, 4000) and write ROI [85700:90700, 16368:20368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19848 with read ROI [85700:90700, 16368:20368, 108368:111944] (5000, 4000, 3576) and write ROI [85700:90700, 16368:20368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2294 with read ROI [85700:90700, 20368:24368, 368:4368] (5000, 4000, 4000) and write ROI [85700:90700, 20368:24368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2570 with read ROI [85700:90700, 20368:24368, 4368:8368] (5000, 4000, 4000) and write ROI [85700:90700, 20368:24368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2870 with read ROI [85700:90700, 20368:24368, 8368:12368] (5000, 4000, 4000) and write ROI [85700:90700, 20368:24368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3195 with read ROI [85700:90700, 20368:24368, 12368:16368] (5000, 4000, 4000) and write ROI [85700:90700, 20368:24368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3924 with read ROI [85700:90700, 20368:24368, 20368:24368] (5000, 4000, 4000) and write ROI [85700:90700, 20368:24368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4765 with read ROI [85700:90700, 20368:24368, 28368:32368] (5000, 4000, 4000) and write ROI [85700:90700, 20368:24368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9409 with read ROI [85700:90700, 20368:24368, 60368:64368] (5000, 4000, 4000) and write ROI [85700:90700, 20368:24368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15450 with read ROI [85700:90700, 20368:24368, 88368:92368] (5000, 4000, 4000) and write ROI [85700:90700, 20368:24368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9432 with read ROI [85700:90700, 24368:28368, 56368:60368] (5000, 4000, 4000) and write ROI [85700:90700, 24368:28368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18717 with read ROI [85700:90700, 24368:28368, 96368:100368] (5000, 4000, 4000) and write ROI [85700:90700, 24368:28368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11797 with read ROI [85700:90700, 28368:32368, 64368:68368] (5000, 4000, 4000) and write ROI [85700:90700, 28368:32368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22417 with read ROI [85700:90700, 28368:32368, 104368:108368] (5000, 4000, 4000) and write ROI [85700:90700, 28368:32368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3618 with read ROI [85700:90700, 32368:36368, 4368:8368] (5000, 4000, 4000) and write ROI [85700:90700, 32368:36368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4402 with read ROI [85700:90700, 32368:36368, 12368:16368] (5000, 4000, 4000) and write ROI [85700:90700, 32368:36368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5302 with read ROI [85700:90700, 32368:36368, 20368:24368] (5000, 4000, 4000) and write ROI [85700:90700, 32368:36368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6326 with read ROI [85700:90700, 32368:36368, 28368:32368] (5000, 4000, 4000) and write ROI [85700:90700, 32368:36368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15522 with read ROI [85700:90700, 32368:36368, 76368:80368] (5000, 4000, 4000) and write ROI [85700:90700, 32368:36368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25146 with read ROI [85700:90700, 32368:36368, 108368:111944] (5000, 4000, 3576) and write ROI [85700:90700, 32368:36368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3644 with read ROI [85700:90700, 36368:40368, 368:4368] (5000, 4000, 4000) and write ROI [85700:90700, 36368:40368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4863 with read ROI [85700:90700, 36368:40368, 12368:16368] (5000, 4000, 4000) and write ROI [85700:90700, 36368:40368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6352 with read ROI [85700:90700, 36368:40368, 24368:28368] (5000, 4000, 4000) and write ROI [85700:90700, 36368:40368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14558 with read ROI [85700:90700, 36368:40368, 68368:72368] (5000, 4000, 4000) and write ROI [85700:90700, 36368:40368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8165 with read ROI [85700:90700, 40368:44368, 32368:36368] (5000, 4000, 4000) and write ROI [85700:90700, 40368:44368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22495 with read ROI [85700:90700, 40368:44368, 92368:96368] (5000, 4000, 4000) and write ROI [85700:90700, 40368:44368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14613 with read ROI [85700:90700, 44368:48368, 60368:64368] (5000, 4000, 4000) and write ROI [85700:90700, 44368:48368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25227 with read ROI [85700:90700, 44368:48368, 96368:100368] (5000, 4000, 4000) and write ROI [85700:90700, 44368:48368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15632 with read ROI [85700:90700, 48368:52368, 60368:64368] (5000, 4000, 4000) and write ROI [85700:90700, 48368:52368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26687 with read ROI [85700:90700, 48368:52368, 96368:100368] (5000, 4000, 4000) and write ROI [85700:90700, 48368:52368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16697 with read ROI [85700:90700, 52368:56368, 60368:64368] (5000, 4000, 4000) and write ROI [85700:90700, 52368:56368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9652 with read ROI [85700:90700, 56368:60368, 24368:28368] (5000, 4000, 4000) and write ROI [85700:90700, 56368:60368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18937 with read ROI [85700:90700, 56368:60368, 64368:68368] (5000, 4000, 4000) and write ROI [85700:90700, 56368:60368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33022 with read ROI [85700:90700, 56368:60368, 104368:108368] (5000, 4000, 4000) and write ROI [85700:90700, 56368:60368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/34733 with read ROI [85700:90700, 56368:60368, 108368:111944] (5000, 4000, 3576) and write ROI [85700:90700, 56368:60368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6529 with read ROI [85700:90700, 60368:64368, 368:4368] (5000, 4000, 4000) and write ROI [85700:90700, 60368:64368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7090 with read ROI [85700:90700, 60368:64368, 4368:8368] (5000, 4000, 4000) and write ROI [85700:90700, 60368:64368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7685 with read ROI [85700:90700, 60368:64368, 8368:12368] (5000, 4000, 4000) and write ROI [85700:90700, 60368:64368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8315 with read ROI [85700:90700, 60368:64368, 12368:16368] (5000, 4000, 4000) and write ROI [85700:90700, 60368:64368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8981 with read ROI [85700:90700, 60368:64368, 16368:20368] (5000, 4000, 4000) and write ROI [85700:90700, 60368:64368, 16368:20368] (5000, 4000, 4000)
