start
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4 with read ROI [700:5700, 368:4368, 8368:12368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17660 with read ROI [65700:70700, 52368:56368, 80368:84368] (5000, 4000, 4000) and write ROI [65700:70700, 52368:56368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5351 with read ROI [65700:70700, 56368:60368, 12368:16368] (5000, 4000, 4000) and write ROI [65700:70700, 56368:60368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6375 with read ROI [65700:70700, 56368:60368, 20368:24368] (5000, 4000, 4000) and write ROI [65700:70700, 56368:60368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13635 with read ROI [65700:70700, 56368:60368, 60368:64368] (5000, 4000, 4000) and write ROI [65700:70700, 56368:60368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6964 with read ROI [65700:70700, 60368:64368, 20368:24368] (5000, 4000, 4000) and write ROI [65700:70700, 60368:64368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15599 with read ROI [65700:70700, 60368:64368, 64368:68368] (5000, 4000, 4000) and write ROI [65700:70700, 60368:64368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23845 with read ROI [65700:70700, 60368:64368, 92368:96368] (5000, 4000, 4000) and write ROI [65700:70700, 60368:64368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14638 with read ROI [65700:70700, 64368:68368, 56368:60368] (5000, 4000, 4000) and write ROI [65700:70700, 64368:68368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18872 with read ROI [65700:70700, 64368:68368, 72368:76368] (5000, 4000, 4000) and write ROI [65700:70700, 64368:68368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31304 with read ROI [65700:70700, 64368:68368, 108368:111944] (5000, 4000, 3576) and write ROI [65700:70700, 64368:68368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5438 with read ROI [65700:70700, 68368:72368, 368:4368] (5000, 4000, 4000) and write ROI [65700:70700, 68368:72368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6462 with read ROI [65700:70700, 68368:72368, 8368:12368] (5000, 4000, 4000) and write ROI [65700:70700, 68368:72368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8248 with read ROI [65700:70700, 68368:72368, 20368:24368] (5000, 4000, 4000) and write ROI [65700:70700, 68368:72368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17774 with read ROI [65700:70700, 68368:72368, 64368:68368] (5000, 4000, 4000) and write ROI [65700:70700, 68368:72368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29738 with read ROI [65700:70700, 68368:72368, 100368:104368] (5000, 4000, 4000) and write ROI [65700:70700, 68368:72368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31334 with read ROI [65700:70700, 68368:72368, 104368:108368] (5000, 4000, 4000) and write ROI [65700:70700, 68368:72368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/32987 with read ROI [65700:70700, 68368:72368, 108368:111944] (5000, 4000, 3576) and write ROI [65700:70700, 68368:72368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6493 with read ROI [65700:70700, 72368:76368, 4368:8368] (5000, 4000, 4000) and write ROI [65700:70700, 72368:76368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7054 with read ROI [65700:70700, 72368:76368, 8368:12368] (5000, 4000, 4000) and write ROI [65700:70700, 72368:76368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7649 with read ROI [65700:70700, 72368:76368, 12368:16368] (5000, 4000, 4000) and write ROI [65700:70700, 72368:76368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8945 with read ROI [65700:70700, 72368:76368, 20368:24368] (5000, 4000, 4000) and write ROI [65700:70700, 72368:76368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17805 with read ROI [65700:70700, 72368:76368, 60368:64368] (5000, 4000, 4000) and write ROI [65700:70700, 72368:76368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/26744 with read ROI [65700:70700, 72368:76368, 88368:92368] (5000, 4000, 4000) and write ROI [65700:70700, 72368:76368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18965 with read ROI [65700:70700, 76368:80368, 60368:64368] (5000, 4000, 4000) and write ROI [65700:70700, 76368:80368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28261 with read ROI [65700:70700, 76368:80368, 88368:92368] (5000, 4000, 4000) and write ROI [65700:70700, 76368:80368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18998 with read ROI [65700:70700, 80368:84368, 56368:60368] (5000, 4000, 4000) and write ROI [65700:70700, 80368:84368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7748 with read ROI [65700:70700, 84368:88368, 368:4368] (5000, 4000, 4000) and write ROI [65700:70700, 84368:88368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9747 with read ROI [65700:70700, 84368:88368, 12368:16368] (5000, 4000, 4000) and write ROI [65700:70700, 84368:88368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11268 with read ROI [65700:70700, 84368:88368, 20368:24368] (5000, 4000, 4000) and write ROI [65700:70700, 84368:88368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19032 with read ROI [65700:70700, 84368:88368, 52368:56368] (5000, 4000, 4000) and write ROI [65700:70700, 84368:88368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33117 with read ROI [65700:70700, 84368:88368, 92368:96368] (5000, 4000, 4000) and write ROI [65700:70700, 84368:88368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21468 with read ROI [65700:70700, 88368:92368, 56368:60368] (5000, 4000, 4000) and write ROI [65700:70700, 88368:92368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36633 with read ROI [65700:70700, 88368:92368, 96368:100368] (5000, 4000, 4000) and write ROI [65700:70700, 88368:92368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19103 with read ROI [65700:70700, 92368:96368, 44368:48368] (5000, 4000, 4000) and write ROI [65700:70700, 92368:96368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/36669 with read ROI [65700:70700, 92368:96368, 92368:96368] (5000, 4000, 4000) and write ROI [65700:70700, 92368:96368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/29976 with read ROI [65700:70700, 96368:100368, 72368:76368] (5000, 4000, 4000) and write ROI [65700:70700, 96368:100368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4227 with read ROI [70700:75700, 12368:16368, 44368:48368] (5000, 4000, 4000) and write ROI [70700:75700, 12368:16368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6151 with read ROI [70700:75700, 12368:16368, 60368:64368] (5000, 4000, 4000) and write ROI [70700:75700, 12368:16368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10047 with read ROI [70700:75700, 12368:16368, 84368:88368] (5000, 4000, 4000) and write ROI [70700:75700, 12368:16368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/1956 with read ROI [70700:75700, 16368:20368, 12368:16368] (5000, 4000, 4000) and write ROI [70700:75700, 16368:20368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4245 with read ROI [70700:75700, 16368:20368, 40368:44368] (5000, 4000, 4000) and write ROI [70700:75700, 16368:20368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13429 with read ROI [70700:75700, 16368:20368, 96368:100368] (5000, 4000, 4000) and write ROI [70700:75700, 16368:20368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7344 with read ROI [70700:75700, 20368:24368, 60368:64368] (5000, 4000, 4000) and write ROI [70700:75700, 20368:24368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13448 with read ROI [70700:75700, 20368:24368, 92368:96368] (5000, 4000, 4000) and write ROI [70700:75700, 20368:24368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5184 with read ROI [70700:75700, 24368:28368, 40368:44368] (5000, 4000, 4000) and write ROI [70700:75700, 24368:28368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10884 with read ROI [70700:75700, 24368:28368, 76368:80368] (5000, 4000, 4000) and write ROI [70700:75700, 24368:28368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18648 with read ROI [70700:75700, 24368:28368, 108368:111944] (5000, 4000, 3576) and write ROI [70700:75700, 24368:28368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/2545 with read ROI [70700:75700, 28368:32368, 8368:12368] (5000, 4000, 4000) and write ROI [70700:75700, 28368:32368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3170 with read ROI [70700:75700, 28368:32368, 16368:20368] (5000, 4000, 4000) and write ROI [70700:75700, 28368:32368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4305 with read ROI [70700:75700, 28368:32368, 28368:32368] (5000, 4000, 4000) and write ROI [70700:75700, 28368:32368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7385 with read ROI [70700:75700, 28368:32368, 52368:56368] (5000, 4000, 4000) and write ROI [70700:75700, 28368:32368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14435 with read ROI [70700:75700, 28368:32368, 88368:92368] (5000, 4000, 4000) and write ROI [70700:75700, 28368:32368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7407 with read ROI [70700:75700, 32368:36368, 48368:52368] (5000, 4000, 4000) and write ROI [70700:75700, 32368:36368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15447 with read ROI [70700:75700, 32368:36368, 88368:92368] (5000, 4000, 4000) and write ROI [70700:75700, 32368:36368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10170 with read ROI [70700:75700, 36368:40368, 60368:64368] (5000, 4000, 4000) and write ROI [70700:75700, 36368:40368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15470 with read ROI [70700:75700, 36368:40368, 84368:88368] (5000, 4000, 4000) and write ROI [70700:75700, 36368:40368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8750 with read ROI [70700:75700, 40368:44368, 48368:52368] (5000, 4000, 4000) and write ROI [70700:75700, 40368:44368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19914 with read ROI [70700:75700, 40368:44368, 96368:100368] (5000, 4000, 4000) and write ROI [70700:75700, 40368:44368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8109 with read ROI [70700:75700, 44368:48368, 40368:44368] (5000, 4000, 4000) and write ROI [70700:75700, 44368:48368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15519 with read ROI [70700:75700, 44368:48368, 76368:80368] (5000, 4000, 4000) and write ROI [70700:75700, 44368:48368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8135 with read ROI [70700:75700, 48368:52368, 36368:40368] (5000, 4000, 4000) and write ROI [70700:75700, 48368:52368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/18789 with read ROI [70700:75700, 48368:52368, 84368:88368] (5000, 4000, 4000) and write ROI [70700:75700, 48368:52368, 84368:88368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/11052 with read ROI [70700:75700, 52368:56368, 48368:52368] (5000, 4000, 4000) and write ROI [70700:75700, 52368:56368, 48368:52368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23818 with read ROI [70700:75700, 52368:56368, 96368:100368] (5000, 4000, 4000) and write ROI [70700:75700, 52368:56368, 96368:100368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9559 with read ROI [70700:75700, 56368:60368, 36368:40368] (5000, 4000, 4000) and write ROI [70700:75700, 56368:60368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20020 with read ROI [70700:75700, 56368:60368, 80368:84368] (5000, 4000, 4000) and write ROI [70700:75700, 56368:60368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8885 with read ROI [70700:75700, 60368:64368, 28368:32368] (5000, 4000, 4000) and write ROI [70700:75700, 60368:64368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15629 with read ROI [70700:75700, 60368:64368, 60368:64368] (5000, 4000, 4000) and write ROI [70700:75700, 60368:64368, 60368:64368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9618 with read ROI [70700:75700, 64368:68368, 28368:32368] (5000, 4000, 4000) and write ROI [70700:75700, 64368:68368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22579 with read ROI [70700:75700, 64368:68368, 80368:84368] (5000, 4000, 4000) and write ROI [70700:75700, 64368:68368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12851 with read ROI [70700:75700, 68368:72368, 40368:44368] (5000, 4000, 4000) and write ROI [70700:75700, 68368:72368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22610 with read ROI [70700:75700, 68368:72368, 76368:80368] (5000, 4000, 4000) and write ROI [70700:75700, 68368:72368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/13786 with read ROI [70700:75700, 72368:76368, 40368:44368] (5000, 4000, 4000) and write ROI [70700:75700, 72368:76368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28262 with read ROI [70700:75700, 72368:76368, 88368:92368] (5000, 4000, 4000) and write ROI [70700:75700, 72368:76368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17871 with read ROI [70700:75700, 76368:80368, 52368:56368] (5000, 4000, 4000) and write ROI [70700:75700, 76368:80368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/31431 with read ROI [70700:75700, 76368:80368, 92368:96368] (5000, 4000, 4000) and write ROI [70700:75700, 76368:80368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19033 with read ROI [70700:75700, 80368:84368, 52368:56368] (5000, 4000, 4000) and write ROI [70700:75700, 80368:84368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28329 with read ROI [70700:75700, 80368:84368, 80368:84368] (5000, 4000, 4000) and write ROI [70700:75700, 80368:84368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20244 with read ROI [70700:75700, 84368:88368, 52368:56368] (5000, 4000, 4000) and write ROI [70700:75700, 84368:88368, 52368:56368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/33153 with read ROI [70700:75700, 84368:88368, 88368:92368] (5000, 4000, 4000) and write ROI [70700:75700, 84368:88368, 88368:92368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/19104 with read ROI [70700:75700, 88368:92368, 44368:48368] (5000, 4000, 4000) and write ROI [70700:75700, 88368:92368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/28400 with read ROI [70700:75700, 88368:92368, 72368:76368] (5000, 4000, 4000) and write ROI [70700:75700, 88368:92368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/20317 with read ROI [70700:75700, 92368:96368, 44368:48368] (5000, 4000, 4000) and write ROI [70700:75700, 92368:96368, 44368:48368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/38537 with read ROI [70700:75700, 92368:96368, 92368:96368] (5000, 4000, 4000) and write ROI [70700:75700, 92368:96368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/7956 with read ROI [75700:80700, 12368:16368, 68368:72368] (5000, 4000, 4000) and write ROI [75700:80700, 12368:16368, 68368:72368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10066 with read ROI [75700:80700, 12368:16368, 80368:84368] (5000, 4000, 4000) and write ROI [75700:80700, 12368:16368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16401 with read ROI [75700:80700, 12368:16368, 108368:111944] (5000, 4000, 3576) and write ROI [75700:80700, 12368:16368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3130 with read ROI [75700:80700, 16368:20368, 24368:28368] (5000, 4000, 4000) and write ROI [75700:80700, 16368:20368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9344 with read ROI [75700:80700, 16368:20368, 72368:76368] (5000, 4000, 4000) and write ROI [75700:80700, 16368:20368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3501 with read ROI [75700:80700, 20368:24368, 24368:28368] (5000, 4000, 4000) and write ROI [75700:80700, 20368:24368, 24368:28368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10105 with read ROI [75700:80700, 20368:24368, 72368:76368] (5000, 4000, 4000) and write ROI [75700:80700, 20368:24368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5206 with read ROI [75700:80700, 24368:28368, 36368:40368] (5000, 4000, 4000) and write ROI [75700:80700, 24368:28368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10906 with read ROI [75700:80700, 24368:28368, 72368:76368] (5000, 4000, 4000) and write ROI [75700:80700, 24368:28368, 72368:76368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5228 with read ROI [75700:80700, 28368:32368, 32368:36368] (5000, 4000, 4000) and write ROI [75700:80700, 28368:32368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12609 with read ROI [75700:80700, 28368:32368, 76368:80368] (5000, 4000, 4000) and write ROI [75700:80700, 28368:32368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6836 with read ROI [75700:80700, 32368:36368, 40368:44368] (5000, 4000, 4000) and write ROI [75700:80700, 32368:36368, 40368:44368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/17587 with read ROI [75700:80700, 32368:36368, 92368:96368] (5000, 4000, 4000) and write ROI [75700:80700, 32368:36368, 92368:96368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10195 with read ROI [75700:80700, 36368:40368, 56368:60368] (5000, 4000, 4000) and write ROI [75700:80700, 36368:40368, 56368:60368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21140 with read ROI [75700:80700, 36368:40368, 100368:104368] (5000, 4000, 4000) and write ROI [75700:80700, 36368:40368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/22415 with read ROI [75700:80700, 36368:40368, 104368:108368] (5000, 4000, 4000) and write ROI [75700:80700, 36368:40368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23741 with read ROI [75700:80700, 36368:40368, 108368:111944] (5000, 4000, 3576) and write ROI [75700:80700, 36368:40368, 108368:111944] (5000, 4000, 3576)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3265 with read ROI [75700:80700, 40368:44368, 368:4368] (5000, 4000, 4000) and write ROI [75700:80700, 40368:44368, 368:4368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3616 with read ROI [75700:80700, 40368:44368, 4368:8368] (5000, 4000, 4000) and write ROI [75700:80700, 40368:44368, 4368:8368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/3994 with read ROI [75700:80700, 40368:44368, 8368:12368] (5000, 4000, 4000) and write ROI [75700:80700, 40368:44368, 8368:12368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4400 with read ROI [75700:80700, 40368:44368, 12368:16368] (5000, 4000, 4000) and write ROI [75700:80700, 40368:44368, 12368:16368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/4835 with read ROI [75700:80700, 40368:44368, 16368:20368] (5000, 4000, 4000) and write ROI [75700:80700, 40368:44368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5300 with read ROI [75700:80700, 40368:44368, 20368:24368] (5000, 4000, 4000) and write ROI [75700:80700, 40368:44368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/12681 with read ROI [75700:80700, 40368:44368, 64368:68368] (5000, 4000, 4000) and write ROI [75700:80700, 40368:44368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/23766 with read ROI [75700:80700, 40368:44368, 104368:108368] (5000, 4000, 4000) and write ROI [75700:80700, 40368:44368, 104368:108368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/5326 with read ROI [75700:80700, 44368:48368, 16368:20368] (5000, 4000, 4000) and write ROI [75700:80700, 44368:48368, 16368:20368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6911 with read ROI [75700:80700, 44368:48368, 28368:32368] (5000, 4000, 4000) and write ROI [75700:80700, 44368:48368, 28368:32368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/16581 with read ROI [75700:80700, 44368:48368, 76368:80368] (5000, 4000, 4000) and write ROI [75700:80700, 44368:48368, 76368:80368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/8163 with read ROI [75700:80700, 48368:52368, 32368:36368] (5000, 4000, 4000) and write ROI [75700:80700, 48368:52368, 32368:36368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/14583 with read ROI [75700:80700, 48368:52368, 64368:68368] (5000, 4000, 4000) and write ROI [75700:80700, 48368:52368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/25197 with read ROI [75700:80700, 48368:52368, 100368:104368] (5000, 4000, 4000) and write ROI [75700:80700, 48368:52368, 100368:104368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/6966 with read ROI [75700:80700, 52368:56368, 20368:24368] (5000, 4000, 4000) and write ROI [75700:80700, 52368:56368, 20368:24368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/15601 with read ROI [75700:80700, 52368:56368, 64368:68368] (5000, 4000, 4000) and write ROI [75700:80700, 52368:56368, 64368:68368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/10330 with read ROI [75700:80700, 56368:60368, 36368:40368] (5000, 4000, 4000) and write ROI [75700:80700, 56368:60368, 36368:40368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/21275 with read ROI [75700:80700, 56368:60368, 80368:84368] (5000, 4000, 4000) and write ROI [75700:80700, 56368:60368, 80368:84368] (5000, 4000, 4000)
upload_edges_macroglossum_lamina_setup_03_0_2_FBOK_600000_0/9619 with read ROI [75700:80700, 60368:64368, 28368:32368] (5000, 4000, 4000) and write ROI [75700:80700, 60368:64368, 28368:32368] (5000, 4000, 4000)
