start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4 with read ROI [700:5700, 368:4368, 8368:12368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5971 with read ROI [95700:100700, 48368:52368, 368:4368] (5000, 4000, 4000) and write ROI [95700:100700, 48368:52368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8317 with read ROI [95700:100700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [95700:100700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13824 with read ROI [95700:100700, 56368:60368, 36368:40368] (5000, 4000, 4000) and write ROI [95700:100700, 56368:60368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2830 with read ROI [100700:105700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [100700:105700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3527 with read ROI [100700:105700, 4368:8368, 20368:24368] (5000, 4000, 4000) and write ROI [100700:105700, 4368:8368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5233 with read ROI [100700:105700, 8368:12368, 32368:36368] (5000, 4000, 4000) and write ROI [100700:105700, 8368:12368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7436 with read ROI [100700:105700, 12368:16368, 44368:48368] (5000, 4000, 4000) and write ROI [100700:105700, 12368:16368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3999 with read ROI [100700:105700, 20368:24368, 8368:12368] (5000, 4000, 4000) and write ROI [100700:105700, 20368:24368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8141 with read ROI [100700:105700, 24368:28368, 36368:40368] (5000, 4000, 4000) and write ROI [100700:105700, 24368:28368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6382 with read ROI [100700:105700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [100700:105700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6971 with read ROI [100700:105700, 32368:36368, 20368:24368] (5000, 4000, 4000) and write ROI [100700:105700, 32368:36368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13699 with read ROI [100700:105700, 36368:40368, 52368:56368] (5000, 4000, 4000) and write ROI [100700:105700, 36368:40368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11176 with read ROI [100700:105700, 44368:48368, 32368:36368] (5000, 4000, 4000) and write ROI [100700:105700, 44368:48368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7126 with read ROI [100700:105700, 52368:56368, 368:4368] (5000, 4000, 4000) and write ROI [100700:105700, 52368:56368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10495 with read ROI [100700:105700, 56368:60368, 16368:20368] (5000, 4000, 4000) and write ROI [100700:105700, 56368:60368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13894 with read ROI [100700:105700, 60368:63624, 28368:32368] (5000, 3256, 4000) and write ROI [100700:105700, 60368:63624, 28368:32368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6797 with read ROI [105700:110700, 368:4368, 48368:52368] (5000, 4000, 4000) and write ROI [105700:110700, 368:4368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2897 with read ROI [105700:110700, 8368:12368, 4368:8368] (5000, 4000, 4000) and write ROI [105700:110700, 8368:12368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4381 with read ROI [105700:110700, 12368:16368, 16368:20368] (5000, 4000, 4000) and write ROI [105700:110700, 12368:16368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6891 with read ROI [105700:110700, 16368:20368, 32368:36368] (5000, 4000, 4000) and write ROI [105700:110700, 16368:20368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11852 with read ROI [105700:110700, 20368:24368, 56368:60368] (5000, 4000, 4000) and write ROI [105700:110700, 20368:24368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4487 with read ROI [105700:110700, 28368:32368, 368:4368] (5000, 4000, 4000) and write ROI [105700:110700, 28368:32368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7001 with read ROI [105700:110700, 32368:36368, 16368:20368] (5000, 4000, 4000) and write ROI [105700:110700, 32368:36368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11146 with read ROI [105700:110700, 36368:40368, 36368:40368] (5000, 4000, 4000) and write ROI [105700:110700, 36368:40368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13761 with read ROI [105700:110700, 40368:44368, 44368:48368] (5000, 4000, 4000) and write ROI [105700:110700, 40368:44368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8352 with read ROI [105700:110700, 48368:52368, 8368:12368] (5000, 4000, 4000) and write ROI [105700:110700, 48368:52368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12096 with read ROI [105700:110700, 52368:56368, 24368:28368] (5000, 4000, 4000) and write ROI [105700:110700, 52368:56368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21476 with read ROI [105700:110700, 56368:60368, 56368:60368] (5000, 4000, 4000) and write ROI [105700:110700, 56368:60368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24113 with read ROI [105700:110700, 60368:63624, 60368:63624] (5000, 3256, 3256) and write ROI [105700:110700, 60368:63624, 60368:63624] (5000, 3256, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5731 with read ROI [110700:115700, 368:4368, 36368:40368] (5000, 4000, 4000) and write ROI [110700:115700, 368:4368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8734 with read ROI [110700:115700, 4368:8368, 52368:56368] (5000, 4000, 4000) and write ROI [110700:115700, 4368:8368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7487 with read ROI [110700:115700, 12368:16368, 36368:40368] (5000, 4000, 4000) and write ROI [110700:115700, 12368:16368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10253 with read ROI [110700:115700, 16368:20368, 48368:52368] (5000, 4000, 4000) and write ROI [110700:115700, 16368:20368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11060 with read ROI [110700:115700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [110700:115700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11908 with read ROI [110700:115700, 24368:28368, 48368:52368] (5000, 4000, 4000) and write ROI [110700:115700, 24368:28368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5447 with read ROI [110700:115700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [110700:115700, 32368:36368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7658 with read ROI [110700:115700, 36368:40368, 12368:16368] (5000, 4000, 4000) and write ROI [110700:115700, 36368:40368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7690 with read ROI [110700:115700, 40368:44368, 8368:12368] (5000, 4000, 4000) and write ROI [110700:115700, 40368:44368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13827 with read ROI [110700:115700, 44368:48368, 36368:40368] (5000, 4000, 4000) and write ROI [110700:115700, 44368:48368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19041 with read ROI [110700:115700, 48368:52368, 52368:56368] (5000, 4000, 4000) and write ROI [110700:115700, 48368:52368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15832 with read ROI [110700:115700, 52368:56368, 36368:40368] (5000, 4000, 4000) and write ROI [110700:115700, 52368:56368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21513 with read ROI [110700:115700, 56368:60368, 52368:56368] (5000, 4000, 4000) and write ROI [110700:115700, 56368:60368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15905 with read ROI [110700:115700, 60368:63624, 28368:32368] (5000, 3256, 4000) and write ROI [110700:115700, 60368:63624, 28368:32368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8069 with read ROI [115700:120700, 368:4368, 48368:52368] (5000, 4000, 4000) and write ROI [115700:120700, 368:4368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10983 with read ROI [115700:120700, 4368:8368, 60368:63624] (5000, 4000, 3256) and write ROI [115700:120700, 4368:8368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11828 with read ROI [115700:120700, 8368:12368, 60368:63624] (5000, 4000, 3256) and write ROI [115700:120700, 8368:12368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5857 with read ROI [115700:120700, 16368:20368, 16368:20368] (5000, 4000, 4000) and write ROI [115700:120700, 16368:20368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10309 with read ROI [115700:120700, 20368:24368, 40368:44368] (5000, 4000, 4000) and write ROI [115700:120700, 20368:24368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12799 with read ROI [115700:120700, 24368:28368, 48368:52368] (5000, 4000, 4000) and write ROI [115700:120700, 24368:28368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8289 with read ROI [115700:120700, 32368:36368, 16368:20368] (5000, 4000, 4000) and write ROI [115700:120700, 32368:36368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14741 with read ROI [115700:120700, 36368:40368, 44368:48368] (5000, 4000, 4000) and write ROI [115700:120700, 36368:40368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15764 with read ROI [115700:120700, 40368:44368, 44368:48368] (5000, 4000, 4000) and write ROI [115700:120700, 40368:44368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17914 with read ROI [115700:120700, 44368:48368, 48368:52368] (5000, 4000, 4000) and write ROI [115700:120700, 44368:48368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10569 with read ROI [115700:120700, 52368:56368, 8368:12368] (5000, 4000, 4000) and write ROI [115700:120700, 52368:56368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14954 with read ROI [115700:120700, 60368:63624, 20368:24368] (5000, 3256, 4000) and write ROI [115700:120700, 60368:63624, 20368:24368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2924 with read ROI [120700:125700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [120700:125700, 368:4368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5805 with read ROI [120700:125700, 4368:8368, 24368:28368] (5000, 4000, 4000) and write ROI [120700:125700, 4368:8368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6920 with read ROI [120700:125700, 8368:12368, 28368:32368] (5000, 4000, 4000) and write ROI [120700:125700, 8368:12368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5390 with read ROI [120700:125700, 16368:20368, 8368:12368] (5000, 4000, 4000) and write ROI [120700:125700, 16368:20368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6443 with read ROI [120700:125700, 20368:24368, 12368:16368] (5000, 4000, 4000) and write ROI [120700:125700, 20368:24368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5449 with read ROI [120700:125700, 24368:28368, 368:4368] (5000, 4000, 4000) and write ROI [120700:125700, 24368:28368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10400 with read ROI [120700:125700, 28368:32368, 28368:32368] (5000, 4000, 4000) and write ROI [120700:125700, 28368:32368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17848 with read ROI [120700:125700, 32368:36368, 56368:60368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11279 with read ROI [120700:125700, 40368:44368, 20368:24368] (5000, 4000, 4000) and write ROI [120700:125700, 40368:44368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14844 with read ROI [120700:125700, 44368:48368, 32368:36368] (5000, 4000, 4000) and write ROI [120700:125700, 44368:48368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9866 with read ROI [120700:125700, 52368:56368, 368:4368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24191 with read ROI [120700:125700, 56368:60368, 52368:56368] (5000, 4000, 4000) and write ROI [120700:125700, 56368:60368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19228 with read ROI [120700:125700, 60368:63624, 32368:36368] (5000, 3256, 4000) and write ROI [120700:125700, 60368:63624, 32368:36368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11010 with read ROI [125700:130700, 368:4368, 56368:60368] (5000, 4000, 4000) and write ROI [125700:130700, 368:4368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4898 with read ROI [125700:130700, 8368:12368, 8368:12368] (5000, 4000, 4000) and write ROI [125700:130700, 8368:12368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7571 with read ROI [125700:130700, 12368:16368, 24368:28368] (5000, 4000, 4000) and write ROI [125700:130700, 12368:16368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10340 with read ROI [125700:130700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [125700:130700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15670 with read ROI [125700:130700, 20368:24368, 56368:60368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9692 with read ROI [125700:130700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [125700:130700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15766 with read ROI [125700:130700, 32368:36368, 44368:48368] (5000, 4000, 4000) and write ROI [125700:130700, 32368:36368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14810 with read ROI [125700:130700, 36368:40368, 36368:40368] (5000, 4000, 4000) and write ROI [125700:130700, 36368:40368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19079 with read ROI [125700:130700, 40368:44368, 48368:52368] (5000, 4000, 4000) and write ROI [125700:130700, 40368:44368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16906 with read ROI [125700:130700, 44368:48368, 36368:40368] (5000, 4000, 4000) and write ROI [125700:130700, 44368:48368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22828 with read ROI [125700:130700, 48368:52368, 52368:56368] (5000, 4000, 4000) and write ROI [125700:130700, 48368:52368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13146 with read ROI [125700:130700, 56368:60368, 8368:12368] (5000, 4000, 4000) and write ROI [125700:130700, 56368:60368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16025 with read ROI [125700:130700, 60368:63624, 16368:20368] (5000, 3256, 4000) and write ROI [125700:130700, 60368:63624, 16368:20368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10257 with read ROI [130700:135700, 368:4368, 48368:52368] (5000, 4000, 4000) and write ROI [130700:135700, 368:4368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12745 with read ROI [130700:135700, 4368:8368, 56368:60368] (5000, 4000, 4000) and write ROI [130700:135700, 4368:8368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14622 with read ROI [130700:135700, 8368:12368, 60368:63624] (5000, 4000, 3256) and write ROI [130700:135700, 8368:12368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10341 with read ROI [130700:135700, 12368:16368, 36368:40368] (5000, 4000, 4000) and write ROI [130700:135700, 12368:16368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5978 with read ROI [130700:135700, 20368:24368, 368:4368] (5000, 4000, 4000) and write ROI [130700:135700, 20368:24368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12034 with read ROI [130700:135700, 24368:28368, 32368:36368] (5000, 4000, 4000) and write ROI [130700:135700, 24368:28368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11247 with read ROI [130700:135700, 28368:32368, 24368:28368] (5000, 4000, 4000) and write ROI [130700:135700, 28368:32368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8426 with read ROI [130700:135700, 36368:40368, 368:4368] (5000, 4000, 4000) and write ROI [130700:135700, 36368:40368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13936 with read ROI [130700:135700, 40368:44368, 24368:28368] (5000, 4000, 4000) and write ROI [130700:135700, 40368:44368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21554 with read ROI [130700:135700, 44368:48368, 48368:52368] (5000, 4000, 4000) and write ROI [130700:135700, 44368:48368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16982 with read ROI [130700:135700, 48368:52368, 28368:32368] (5000, 4000, 4000) and write ROI [130700:135700, 48368:52368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27041 with read ROI [130700:135700, 52368:56368, 56368:60368] (5000, 4000, 4000) and write ROI [130700:135700, 52368:56368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16067 with read ROI [130700:135700, 60368:63624, 12368:16368] (5000, 3256, 4000) and write ROI [130700:135700, 60368:63624, 12368:16368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4900 with read ROI [135700:140700, 368:4368, 8368:12368] (5000, 4000, 4000) and write ROI [135700:140700, 368:4368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7573 with read ROI [135700:140700, 4368:8368, 24368:28368] (5000, 4000, 4000) and write ROI [135700:140700, 4368:8368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15642 with read ROI [135700:140700, 8368:12368, 60368:63624] (5000, 4000, 3256) and write ROI [135700:140700, 8368:12368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10372 with read ROI [135700:140700, 12368:16368, 32368:36368] (5000, 4000, 4000) and write ROI [135700:140700, 12368:16368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16738 with read ROI [135700:140700, 16368:20368, 56368:60368] (5000, 4000, 4000) and write ROI [135700:140700, 16368:20368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18979 with read ROI [135700:140700, 20368:24368, 60368:63624] (5000, 4000, 3256) and write ROI [135700:140700, 20368:24368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9058 with read ROI [135700:140700, 28368:32368, 8368:12368] (5000, 4000, 4000) and write ROI [135700:140700, 28368:32368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17953 with read ROI [135700:140700, 32368:36368, 44368:48368] (5000, 4000, 4000) and write ROI [135700:140700, 32368:36368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12210 with read ROI [135700:140700, 40368:44368, 12368:16368] (5000, 4000, 4000) and write ROI [135700:140700, 40368:44368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20368 with read ROI [135700:140700, 44368:48368, 40368:44368] (5000, 4000, 4000) and write ROI [135700:140700, 44368:48368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19231 with read ROI [135700:140700, 48368:52368, 32368:36368] (5000, 4000, 4000) and write ROI [135700:140700, 48368:52368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18184 with read ROI [135700:140700, 56368:60368, 20368:24368] (5000, 4000, 4000) and write ROI [135700:140700, 56368:60368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20530 with read ROI [135700:140700, 60368:63624, 24368:28368] (5000, 3256, 4000) and write ROI [135700:140700, 60368:63624, 24368:28368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10314 with read ROI [140700:145700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [140700:145700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7008 with read ROI [140700:145700, 4368:8368, 16368:20368] (5000, 4000, 4000) and write ROI [140700:145700, 4368:8368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13737 with read ROI [140700:145700, 8368:12368, 48368:52368] (5000, 4000, 4000) and write ROI [140700:145700, 8368:12368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11184 with read ROI [140700:145700, 12368:16368, 32368:36368] (5000, 4000, 4000) and write ROI [140700:145700, 12368:16368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13800 with read ROI [140700:145700, 16368:20368, 40368:44368] (5000, 4000, 4000) and write ROI [140700:145700, 16368:20368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7729 with read ROI [140700:145700, 20368:24368, 4368:8368] (5000, 4000, 4000) and write ROI [140700:145700, 20368:24368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12999 with read ROI [140700:145700, 28368:32368, 24368:28368] (5000, 4000, 4000) and write ROI [140700:145700, 28368:32368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17990 with read ROI [140700:145700, 32368:36368, 40368:44368] (5000, 4000, 4000) and write ROI [140700:145700, 32368:36368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9870 with read ROI [140700:145700, 36368:40368, 368:4368] (5000, 4000, 4000) and write ROI [140700:145700, 36368:40368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14052 with read ROI [140700:145700, 44368:48368, 12368:16368] (5000, 4000, 4000) and write ROI [140700:145700, 44368:48368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21673 with read ROI [140700:145700, 48368:52368, 36368:40368] (5000, 4000, 4000) and write ROI [140700:145700, 48368:52368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/28609 with read ROI [140700:145700, 52368:56368, 52368:56368] (5000, 4000, 4000) and write ROI [140700:145700, 52368:56368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31787 with read ROI [140700:145700, 56368:60368, 56368:60368] (5000, 4000, 4000) and write ROI [140700:145700, 56368:60368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8234 with read ROI [145700:150700, 368:4368, 24368:28368] (5000, 4000, 4000) and write ROI [145700:150700, 368:4368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16709 with read ROI [145700:150700, 4368:8368, 60368:63624] (5000, 4000, 3256) and write ROI [145700:150700, 4368:8368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16740 with read ROI [145700:150700, 8368:12368, 56368:60368] (5000, 4000, 4000) and write ROI [145700:150700, 8368:12368, 56368:60368] (5000, 4000, 4000)
