start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1 with read ROI [700:5700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15663 with read ROI [90700:95700, 48368:52368, 56368:60368] (5000, 4000, 4000) and write ROI [90700:95700, 48368:52368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7091 with read ROI [90700:95700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [90700:95700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13823 with read ROI [90700:95700, 60368:63624, 36368:40368] (5000, 3256, 4000) and write ROI [90700:95700, 60368:63624, 36368:40368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3863 with read ROI [95700:100700, 368:4368, 32368:36368] (5000, 4000, 4000) and write ROI [95700:100700, 368:4368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3505 with read ROI [95700:100700, 4368:8368, 24368:28368] (5000, 4000, 4000) and write ROI [95700:100700, 4368:8368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5210 with read ROI [95700:100700, 8368:12368, 36368:40368] (5000, 4000, 4000) and write ROI [95700:100700, 8368:12368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7412 with read ROI [95700:100700, 12368:16368, 48368:52368] (5000, 4000, 4000) and write ROI [95700:100700, 12368:16368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3595 with read ROI [95700:100700, 20368:24368, 8368:12368] (5000, 4000, 4000) and write ROI [95700:100700, 20368:24368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7484 with read ROI [95700:100700, 24368:28368, 36368:40368] (5000, 4000, 4000) and write ROI [95700:100700, 24368:28368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10250 with read ROI [95700:100700, 28368:32368, 48368:52368] (5000, 4000, 4000) and write ROI [95700:100700, 28368:32368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4485 with read ROI [95700:100700, 36368:40368, 368:4368] (5000, 4000, 4000) and write ROI [95700:100700, 36368:40368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11905 with read ROI [95700:100700, 36368:40368, 48368:52368] (5000, 4000, 4000) and write ROI [95700:100700, 36368:40368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15664 with read ROI [95700:100700, 44368:48368, 56368:60368] (5000, 4000, 4000) and write ROI [95700:100700, 44368:48368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14705 with read ROI [95700:100700, 48368:52368, 48368:52368] (5000, 4000, 4000) and write ROI [95700:100700, 48368:52368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7720 with read ROI [95700:100700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [95700:100700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17910 with read ROI [95700:100700, 60368:63624, 48368:52368] (5000, 3256, 4000) and write ROI [95700:100700, 60368:63624, 48368:52368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6214 with read ROI [100700:105700, 368:4368, 48368:52368] (5000, 4000, 4000) and write ROI [100700:105700, 368:4368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2873 with read ROI [100700:105700, 8368:12368, 8368:12368] (5000, 4000, 4000) and write ROI [100700:105700, 8368:12368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4791 with read ROI [100700:105700, 12368:16368, 24368:28368] (5000, 4000, 4000) and write ROI [100700:105700, 12368:16368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8756 with read ROI [100700:105700, 16368:20368, 48368:52368] (5000, 4000, 4000) and write ROI [100700:105700, 16368:20368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4025 with read ROI [100700:105700, 24368:28368, 4368:8368] (5000, 4000, 4000) and write ROI [100700:105700, 24368:28368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9537 with read ROI [100700:105700, 28368:32368, 40368:44368] (5000, 4000, 4000) and write ROI [100700:105700, 28368:32368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5415 with read ROI [100700:105700, 36368:40368, 4368:8368] (5000, 4000, 4000) and write ROI [100700:105700, 36368:40368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7625 with read ROI [100700:105700, 40368:44368, 16368:20368] (5000, 4000, 4000) and write ROI [100700:105700, 40368:44368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7656 with read ROI [100700:105700, 44368:48368, 12368:16368] (5000, 4000, 4000) and write ROI [100700:105700, 44368:48368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10428 with read ROI [100700:105700, 48368:52368, 24368:28368] (5000, 4000, 4000) and write ROI [100700:105700, 48368:52368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8385 with read ROI [100700:105700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [100700:105700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17946 with read ROI [100700:105700, 60368:63624, 44368:48368] (5000, 3256, 4000) and write ROI [100700:105700, 60368:63624, 44368:48368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7392 with read ROI [105700:110700, 368:4368, 52368:56368] (5000, 4000, 4000) and write ROI [105700:110700, 368:4368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3222 with read ROI [105700:110700, 8368:12368, 8368:12368] (5000, 4000, 4000) and write ROI [105700:110700, 8368:12368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6866 with read ROI [105700:110700, 12368:16368, 36368:40368] (5000, 4000, 4000) and write ROI [105700:110700, 12368:16368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11006 with read ROI [105700:110700, 16368:20368, 56368:60368] (5000, 4000, 4000) and write ROI [105700:110700, 16368:20368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8835 with read ROI [105700:110700, 24368:28368, 36368:40368] (5000, 4000, 4000) and write ROI [105700:110700, 24368:28368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8863 with read ROI [105700:110700, 28368:32368, 32368:36368] (5000, 4000, 4000) and write ROI [105700:110700, 28368:32368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14646 with read ROI [105700:110700, 32368:36368, 56368:60368] (5000, 4000, 4000) and write ROI [105700:110700, 32368:36368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7062 with read ROI [105700:110700, 40368:44368, 8368:12368] (5000, 4000, 4000) and write ROI [105700:110700, 40368:44368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11209 with read ROI [105700:110700, 44368:48368, 28368:32368] (5000, 4000, 4000) and write ROI [105700:110700, 44368:48368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13826 with read ROI [105700:110700, 48368:52368, 36368:40368] (5000, 4000, 4000) and write ROI [105700:110700, 48368:52368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9087 with read ROI [105700:110700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [105700:110700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13028 with read ROI [105700:110700, 60368:63624, 20368:24368] (5000, 3256, 4000) and write ROI [105700:110700, 60368:63624, 20368:24368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8068 with read ROI [110700:115700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [110700:115700, 4368:8368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4817 with read ROI [110700:115700, 8368:12368, 20368:24368] (5000, 4000, 4000) and write ROI [110700:115700, 8368:12368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6892 with read ROI [110700:115700, 12368:16368, 32368:36368] (5000, 4000, 4000) and write ROI [110700:115700, 12368:16368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8143 with read ROI [110700:115700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [110700:115700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11880 with read ROI [110700:115700, 20368:24368, 52368:56368] (5000, 4000, 4000) and write ROI [110700:115700, 20368:24368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9596 with read ROI [110700:115700, 28368:32368, 32368:36368] (5000, 4000, 4000) and write ROI [110700:115700, 28368:32368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11147 with read ROI [110700:115700, 32368:36368, 36368:40368] (5000, 4000, 4000) and write ROI [110700:115700, 32368:36368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7095 with read ROI [110700:115700, 40368:44368, 4368:8368] (5000, 4000, 4000) and write ROI [110700:115700, 40368:44368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12063 with read ROI [110700:115700, 44368:48368, 28368:32368] (5000, 4000, 4000) and write ROI [110700:115700, 44368:48368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17913 with read ROI [110700:115700, 48368:52368, 48368:52368] (5000, 4000, 4000) and write ROI [110700:115700, 48368:52368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21477 with read ROI [110700:115700, 52368:56368, 56368:60368] (5000, 4000, 4000) and write ROI [110700:115700, 52368:56368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19112 with read ROI [110700:115700, 56368:60368, 44368:48368] (5000, 4000, 4000) and write ROI [110700:115700, 56368:60368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3224 with read ROI [115700:120700, 368:4368, 8368:12368] (5000, 4000, 4000) and write ROI [115700:120700, 368:4368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4818 with read ROI [115700:120700, 4368:8368, 20368:24368] (5000, 4000, 4000) and write ROI [115700:120700, 4368:8368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10228 with read ROI [115700:120700, 8368:12368, 52368:56368] (5000, 4000, 4000) and write ROI [115700:120700, 8368:12368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10254 with read ROI [115700:120700, 12368:16368, 48368:52368] (5000, 4000, 4000) and write ROI [115700:120700, 12368:16368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4924 with read ROI [115700:120700, 20368:24368, 4368:8368] (5000, 4000, 4000) and write ROI [115700:120700, 20368:24368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8894 with read ROI [115700:120700, 24368:28368, 28368:32368] (5000, 4000, 4000) and write ROI [115700:120700, 24368:28368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13732 with read ROI [115700:120700, 28368:32368, 48368:52368] (5000, 4000, 4000) and write ROI [115700:120700, 28368:32368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13763 with read ROI [115700:120700, 32368:36368, 44368:48368] (5000, 4000, 4000) and write ROI [115700:120700, 32368:36368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12031 with read ROI [115700:120700, 36368:40368, 32368:36368] (5000, 4000, 4000) and write ROI [115700:120700, 36368:40368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14808 with read ROI [115700:120700, 44368:48368, 36368:40368] (5000, 4000, 4000) and write ROI [115700:120700, 44368:48368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20253 with read ROI [115700:120700, 48368:52368, 52368:56368] (5000, 4000, 4000) and write ROI [115700:120700, 48368:52368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13933 with read ROI [115700:120700, 52368:56368, 24368:28368] (5000, 4000, 4000) and write ROI [115700:120700, 52368:56368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12244 with read ROI [115700:120700, 60368:63624, 8368:12368] (5000, 3256, 4000) and write ROI [115700:120700, 60368:63624, 8368:12368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16979 with read ROI [115700:120700, 60368:63624, 28368:32368] (5000, 3256, 4000) and write ROI [115700:120700, 60368:63624, 28368:32368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10984 with read ROI [120700:125700, 368:4368, 60368:63624] (5000, 4000, 3256) and write ROI [120700:125700, 368:4368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11829 with read ROI [120700:125700, 4368:8368, 60368:63624] (5000, 4000, 3256) and write ROI [120700:125700, 4368:8368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5858 with read ROI [120700:125700, 12368:16368, 16368:20368] (5000, 4000, 4000) and write ROI [120700:125700, 12368:16368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8200 with read ROI [120700:125700, 16368:20368, 28368:32368] (5000, 4000, 4000) and write ROI [120700:125700, 16368:20368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10339 with read ROI [120700:125700, 20368:24368, 36368:40368] (5000, 4000, 4000) and write ROI [120700:125700, 20368:24368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13733 with read ROI [120700:125700, 24368:28368, 48368:52368] (5000, 4000, 4000) and write ROI [120700:125700, 24368:28368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7097 with read ROI [120700:125700, 32368:36368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10465 with read ROI [120700:125700, 36368:40368, 20368:24368] (5000, 4000, 4000) and write ROI [120700:125700, 36368:40368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12960 with read ROI [120700:125700, 40368:44368, 28368:32368] (5000, 4000, 4000) and write ROI [120700:125700, 40368:44368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9829 with read ROI [120700:125700, 48368:52368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 48368:52368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19151 with read ROI [120700:125700, 52368:56368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25569 with read ROI [120700:125700, 56368:60368, 56368:60368] (5000, 4000, 4000) and write ROI [120700:125700, 56368:60368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5806 with read ROI [125700:130700, 368:4368, 24368:28368] (5000, 4000, 4000) and write ROI [125700:130700, 368:4368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8812 with read ROI [125700:130700, 4368:8368, 40368:44368] (5000, 4000, 4000) and write ROI [125700:130700, 4368:8368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13647 with read ROI [125700:130700, 8368:12368, 60368:63624] (5000, 4000, 3256) and write ROI [125700:130700, 8368:12368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13675 with read ROI [125700:130700, 12368:16368, 56368:60368] (5000, 4000, 4000) and write ROI [125700:130700, 12368:16368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15640 with read ROI [125700:130700, 16368:20368, 60368:63624] (5000, 4000, 3256) and write ROI [125700:130700, 16368:20368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13734 with read ROI [125700:130700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6537 with read ROI [125700:130700, 28368:32368, 368:4368] (5000, 4000, 4000) and write ROI [125700:130700, 28368:32368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12066 with read ROI [125700:130700, 32368:36368, 28368:32368] (5000, 4000, 4000) and write ROI [125700:130700, 32368:36368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19044 with read ROI [125700:130700, 36368:40368, 52368:56368] (5000, 4000, 4000) and write ROI [125700:130700, 36368:40368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9127 with read ROI [125700:130700, 44368:48368, 368:4368] (5000, 4000, 4000) and write ROI [125700:130700, 44368:48368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21516 with read ROI [125700:130700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [125700:130700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13107 with read ROI [125700:130700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [125700:130700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22905 with read ROI [125700:130700, 56368:60368, 44368:48368] (5000, 4000, 4000) and write ROI [125700:130700, 56368:60368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7517 with read ROI [130700:135700, 368:4368, 32368:36368] (5000, 4000, 4000) and write ROI [130700:135700, 368:4368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13648 with read ROI [130700:135700, 4368:8368, 60368:63624] (5000, 4000, 3256) and write ROI [130700:135700, 4368:8368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11092 with read ROI [130700:135700, 8368:12368, 44368:48368] (5000, 4000, 4000) and write ROI [130700:135700, 8368:12368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11941 with read ROI [130700:135700, 12368:16368, 44368:48368] (5000, 4000, 4000) and write ROI [130700:135700, 12368:16368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12863 with read ROI [130700:135700, 20368:24368, 40368:44368] (5000, 4000, 4000) and write ROI [130700:135700, 20368:24368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15734 with read ROI [130700:135700, 24368:28368, 48368:52368] (5000, 4000, 4000) and write ROI [130700:135700, 24368:28368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20187 with read ROI [130700:135700, 28368:32368, 60368:63624] (5000, 4000, 3256) and write ROI [130700:135700, 28368:32368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13865 with read ROI [130700:135700, 32368:36368, 32368:36368] (5000, 4000, 4000) and write ROI [130700:135700, 32368:36368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9128 with read ROI [130700:135700, 40368:44368, 368:4368] (5000, 4000, 4000) and write ROI [130700:135700, 40368:44368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14919 with read ROI [130700:135700, 44368:48368, 24368:28368] (5000, 4000, 4000) and write ROI [130700:135700, 44368:48368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27002 with read ROI [130700:135700, 48368:52368, 60368:63624] (5000, 4000, 3256) and write ROI [130700:135700, 48368:52368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18102 with read ROI [130700:135700, 52368:56368, 28368:32368] (5000, 4000, 4000) and write ROI [130700:135700, 52368:56368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24272 with read ROI [130700:135700, 56368:60368, 44368:48368] (5000, 4000, 4000) and write ROI [130700:135700, 56368:60368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12746 with read ROI [135700:140700, 368:4368, 56368:60368] (5000, 4000, 4000) and write ROI [135700:140700, 368:4368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7007 with read ROI [135700:140700, 8368:12368, 16368:20368] (5000, 4000, 4000) and write ROI [135700:140700, 8368:12368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13736 with read ROI [135700:140700, 12368:16368, 48368:52368] (5000, 4000, 4000) and write ROI [135700:140700, 12368:16368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17819 with read ROI [135700:140700, 16368:20368, 60368:63624] (5000, 4000, 3256) and write ROI [135700:140700, 16368:20368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17851 with read ROI [135700:140700, 20368:24368, 56368:60368] (5000, 4000, 4000) and write ROI [135700:140700, 20368:24368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8392 with read ROI [135700:140700, 28368:32368, 4368:8368] (5000, 4000, 4000) and write ROI [135700:140700, 28368:32368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20257 with read ROI [135700:140700, 32368:36368, 52368:56368] (5000, 4000, 4000) and write ROI [135700:140700, 32368:36368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19117 with read ROI [135700:140700, 36368:40368, 44368:48368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21593 with read ROI [135700:140700, 44368:48368, 44368:48368] (5000, 4000, 4000) and write ROI [135700:140700, 44368:48368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13188 with read ROI [135700:140700, 52368:56368, 4368:8368] (5000, 4000, 4000) and write ROI [135700:140700, 52368:56368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16068 with read ROI [135700:140700, 56368:60368, 12368:16368] (5000, 4000, 4000) and write ROI [135700:140700, 56368:60368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21755 with read ROI [135700:140700, 60368:63624, 28368:32368] (5000, 3256, 4000) and write ROI [135700:140700, 60368:63624, 28368:32368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/33439 with read ROI [135700:140700, 60368:63624, 60368:63624] (5000, 3256, 3256) and write ROI [135700:140700, 60368:63624, 60368:63624] (5000, 3256, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5423 with read ROI [140700:145700, 4368:8368, 4368:8368] (5000, 4000, 4000) and write ROI [140700:145700, 4368:8368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8929 with read ROI [140700:145700, 8368:12368, 24368:28368] (5000, 4000, 4000) and write ROI [140700:145700, 8368:12368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8326 with read ROI [140700:145700, 16368:20368, 12368:16368] (5000, 4000, 4000) and write ROI [140700:145700, 16368:20368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12930 with read ROI [140700:145700, 20368:24368, 32368:36368] (5000, 4000, 4000) and write ROI [140700:145700, 20368:24368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12964 with read ROI [140700:145700, 24368:28368, 28368:32368] (5000, 4000, 4000) and write ROI [140700:145700, 24368:28368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22758 with read ROI [140700:145700, 28368:32368, 60368:63624] (5000, 4000, 3256) and write ROI [140700:145700, 28368:32368, 60368:63624] (5000, 4000, 3256)
