start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/560 with read ROI [700:5700, 368:4368, 56368:60368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4892 with read ROI [95700:100700, 32368:36368, 8368:12368] (5000, 4000, 4000) and write ROI [95700:100700, 32368:36368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4920 with read ROI [95700:100700, 36368:40368, 4368:8368] (5000, 4000, 4000) and write ROI [95700:100700, 36368:40368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10334 with read ROI [95700:100700, 40368:44368, 36368:40368] (5000, 4000, 4000) and write ROI [95700:100700, 40368:44368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7624 with read ROI [95700:100700, 44368:48368, 16368:20368] (5000, 4000, 4000) and write ROI [95700:100700, 44368:48368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15695 with read ROI [95700:100700, 48368:52368, 52368:56368] (5000, 4000, 4000) and write ROI [95700:100700, 48368:52368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7125 with read ROI [95700:100700, 56368:60368, 368:4368] (5000, 4000, 4000) and write ROI [95700:100700, 56368:60368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12094 with read ROI [95700:100700, 60368:63624, 24368:28368] (5000, 3256, 4000) and write ROI [95700:100700, 60368:63624, 24368:28368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4290 with read ROI [100700:105700, 368:4368, 32368:36368] (5000, 4000, 4000) and write ROI [100700:105700, 368:4368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6235 with read ROI [100700:105700, 4368:8368, 44368:48368] (5000, 4000, 4000) and write ROI [100700:105700, 4368:8368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2596 with read ROI [100700:105700, 12368:16368, 368:4368] (5000, 4000, 4000) and write ROI [100700:105700, 12368:16368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3596 with read ROI [100700:105700, 16368:20368, 8368:12368] (5000, 4000, 4000) and write ROI [100700:105700, 16368:20368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6329 with read ROI [100700:105700, 20368:24368, 28368:32368] (5000, 4000, 4000) and write ROI [100700:105700, 20368:24368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12712 with read ROI [100700:105700, 24368:28368, 60368:63624] (5000, 4000, 3256) and write ROI [100700:105700, 24368:28368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5882 with read ROI [100700:105700, 32368:36368, 12368:16368] (5000, 4000, 4000) and write ROI [100700:105700, 32368:36368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8225 with read ROI [100700:105700, 36368:40368, 24368:28368] (5000, 4000, 4000) and write ROI [100700:105700, 36368:40368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10365 with read ROI [100700:105700, 40368:44368, 32368:36368] (5000, 4000, 4000) and write ROI [100700:105700, 40368:44368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7688 with read ROI [100700:105700, 48368:52368, 8368:12368] (5000, 4000, 4000) and write ROI [100700:105700, 48368:52368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12061 with read ROI [100700:105700, 52368:56368, 28368:32368] (5000, 4000, 4000) and write ROI [100700:105700, 52368:56368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21440 with read ROI [100700:105700, 56368:60368, 60368:63624] (5000, 4000, 3256) and write ROI [100700:105700, 56368:60368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21475 with read ROI [100700:105700, 60368:63624, 56368:60368] (5000, 3256, 4000) and write ROI [100700:105700, 60368:63624, 56368:60368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4334 with read ROI [105700:110700, 4368:8368, 24368:28368] (5000, 4000, 4000) and write ROI [105700:110700, 4368:8368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3951 with read ROI [105700:110700, 8368:12368, 16368:20368] (5000, 4000, 4000) and write ROI [105700:110700, 8368:12368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5777 with read ROI [105700:110700, 12368:16368, 28368:32368] (5000, 4000, 4000) and write ROI [105700:110700, 12368:16368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11826 with read ROI [105700:110700, 16368:20368, 60368:63624] (5000, 4000, 3256) and write ROI [105700:110700, 16368:20368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5359 with read ROI [105700:110700, 24368:28368, 12368:16368] (5000, 4000, 4000) and write ROI [105700:110700, 24368:28368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7567 with read ROI [105700:110700, 28368:32368, 24368:28368] (5000, 4000, 4000) and write ROI [105700:110700, 28368:32368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10336 with read ROI [105700:110700, 32368:36368, 36368:40368] (5000, 4000, 4000) and write ROI [105700:110700, 32368:36368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9656 with read ROI [105700:110700, 40368:44368, 24368:28368] (5000, 4000, 4000) and write ROI [105700:110700, 40368:44368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12029 with read ROI [105700:110700, 44368:48368, 32368:36368] (5000, 4000, 4000) and write ROI [105700:110700, 44368:48368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8386 with read ROI [105700:110700, 52368:56368, 4368:8368] (5000, 4000, 4000) and write ROI [105700:110700, 52368:56368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11311 with read ROI [105700:110700, 56368:60368, 16368:20368] (5000, 4000, 4000) and write ROI [105700:110700, 56368:60368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4770 with read ROI [110700:115700, 368:4368, 28368:32368] (5000, 4000, 4000) and write ROI [110700:115700, 368:4368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7438 with read ROI [110700:115700, 4368:8368, 44368:48368] (5000, 4000, 4000) and write ROI [110700:115700, 4368:8368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7462 with read ROI [110700:115700, 8368:12368, 40368:44368] (5000, 4000, 4000) and write ROI [110700:115700, 8368:12368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3649 with read ROI [110700:115700, 16368:20368, 368:4368] (5000, 4000, 4000) and write ROI [110700:115700, 16368:20368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5856 with read ROI [110700:115700, 20368:24368, 16368:20368] (5000, 4000, 4000) and write ROI [110700:115700, 20368:24368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9567 with read ROI [110700:115700, 24368:28368, 36368:40368] (5000, 4000, 4000) and write ROI [110700:115700, 24368:28368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11117 with read ROI [110700:115700, 28368:32368, 40368:44368] (5000, 4000, 4000) and write ROI [110700:115700, 28368:32368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7063 with read ROI [110700:115700, 36368:40368, 8368:12368] (5000, 4000, 4000) and write ROI [110700:115700, 36368:40368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11210 with read ROI [110700:115700, 40368:44368, 28368:32368] (5000, 4000, 4000) and write ROI [110700:115700, 40368:44368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11277 with read ROI [110700:115700, 48368:52368, 20368:24368] (5000, 4000, 4000) and write ROI [110700:115700, 48368:52368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22752 with read ROI [110700:115700, 52368:56368, 60368:63624] (5000, 4000, 3256) and write ROI [110700:115700, 52368:56368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9864 with read ROI [110700:115700, 60368:63624, 368:4368] (5000, 3256, 4000) and write ROI [110700:115700, 60368:63624, 368:4368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3953 with read ROI [115700:120700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [115700:120700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5779 with read ROI [115700:120700, 4368:8368, 28368:32368] (5000, 4000, 4000) and write ROI [115700:120700, 4368:8368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9487 with read ROI [115700:120700, 8368:12368, 48368:52368] (5000, 4000, 4000) and write ROI [115700:120700, 8368:12368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4461 with read ROI [115700:120700, 16368:20368, 4368:8368] (5000, 4000, 4000) and write ROI [115700:120700, 16368:20368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4489 with read ROI [115700:120700, 20368:24368, 368:4368] (5000, 4000, 4000) and write ROI [115700:120700, 20368:24368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8228 with read ROI [115700:120700, 24368:28368, 24368:28368] (5000, 4000, 4000) and write ROI [115700:120700, 24368:28368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11148 with read ROI [115700:120700, 28368:32368, 36368:40368] (5000, 4000, 4000) and write ROI [115700:120700, 28368:32368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7096 with read ROI [115700:120700, 36368:40368, 4368:8368] (5000, 4000, 4000) and write ROI [115700:120700, 36368:40368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9020 with read ROI [115700:120700, 40368:44368, 12368:16368] (5000, 4000, 4000) and write ROI [115700:120700, 40368:44368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16799 with read ROI [115700:120700, 40368:44368, 48368:52368] (5000, 4000, 4000) and write ROI [115700:120700, 40368:44368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15833 with read ROI [115700:120700, 48368:52368, 36368:40368] (5000, 4000, 4000) and write ROI [115700:120700, 48368:52368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10606 with read ROI [115700:120700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [115700:120700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13105 with read ROI [115700:120700, 60368:63624, 12368:16368] (5000, 3256, 4000) and write ROI [115700:120700, 60368:63624, 12368:16368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19188 with read ROI [115700:120700, 60368:63624, 36368:40368] (5000, 3256, 4000) and write ROI [115700:120700, 60368:63624, 36368:40368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5309 with read ROI [120700:125700, 4368:8368, 20368:24368] (5000, 4000, 4000) and write ROI [120700:125700, 4368:8368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7515 with read ROI [120700:125700, 8368:12368, 32368:36368] (5000, 4000, 4000) and write ROI [120700:125700, 8368:12368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12743 with read ROI [120700:125700, 12368:16368, 56368:60368] (5000, 4000, 4000) and write ROI [120700:125700, 12368:16368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13674 with read ROI [120700:125700, 16368:20368, 56368:60368] (5000, 4000, 4000) and write ROI [120700:125700, 16368:20368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12830 with read ROI [120700:125700, 24368:28368, 44368:48368] (5000, 4000, 4000) and write ROI [120700:125700, 24368:28368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13764 with read ROI [120700:125700, 28368:32368, 44368:48368] (5000, 4000, 4000) and write ROI [120700:125700, 28368:32368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15732 with read ROI [120700:125700, 32368:36368, 48368:52368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10499 with read ROI [120700:125700, 40368:44368, 16368:20368] (5000, 4000, 4000) and write ROI [120700:125700, 40368:44368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8424 with read ROI [120700:125700, 44368:48368, 368:4368] (5000, 4000, 4000) and write ROI [120700:125700, 44368:48368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21479 with read ROI [120700:125700, 44368:48368, 56368:60368] (5000, 4000, 4000) and write ROI [120700:125700, 44368:48368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13971 with read ROI [120700:125700, 52368:56368, 20368:24368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16980 with read ROI [120700:125700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [120700:125700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4004 with read ROI [125700:130700, 368:4368, 8368:12368] (5000, 4000, 4000) and write ROI [125700:130700, 368:4368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5336 with read ROI [125700:130700, 4368:8368, 16368:20368] (5000, 4000, 4000) and write ROI [125700:130700, 4368:8368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8173 with read ROI [125700:130700, 8368:12368, 32368:36368] (5000, 4000, 4000) and write ROI [125700:130700, 8368:12368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10311 with read ROI [125700:130700, 12368:16368, 40368:44368] (5000, 4000, 4000) and write ROI [125700:130700, 12368:16368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5450 with read ROI [125700:130700, 20368:24368, 368:4368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6505 with read ROI [125700:130700, 24368:28368, 4368:8368] (5000, 4000, 4000) and write ROI [125700:130700, 24368:28368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8989 with read ROI [125700:130700, 28368:32368, 16368:20368] (5000, 4000, 4000) and write ROI [125700:130700, 28368:32368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13830 with read ROI [125700:130700, 32368:36368, 36368:40368] (5000, 4000, 4000) and write ROI [125700:130700, 32368:36368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17916 with read ROI [125700:130700, 36368:40368, 48368:52368] (5000, 4000, 4000) and write ROI [125700:130700, 36368:40368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10571 with read ROI [125700:130700, 44368:48368, 8368:12368] (5000, 4000, 4000) and write ROI [125700:130700, 44368:48368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12208 with read ROI [125700:130700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [125700:130700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18062 with read ROI [125700:130700, 52368:56368, 32368:36368] (5000, 4000, 4000) and write ROI [125700:130700, 52368:56368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24231 with read ROI [125700:130700, 56368:60368, 48368:52368] (5000, 4000, 4000) and write ROI [125700:130700, 56368:60368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4872 with read ROI [130700:135700, 368:4368, 12368:16368] (5000, 4000, 4000) and write ROI [130700:135700, 368:4368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7544 with read ROI [130700:135700, 4368:8368, 28368:32368] (5000, 4000, 4000) and write ROI [130700:135700, 4368:8368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4956 with read ROI [130700:135700, 12368:16368, 368:4368] (5000, 4000, 4000) and write ROI [130700:135700, 12368:16368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7036 with read ROI [130700:135700, 16368:20368, 12368:16368] (5000, 4000, 4000) and write ROI [130700:135700, 16368:20368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6506 with read ROI [130700:135700, 20368:24368, 4368:8368] (5000, 4000, 4000) and write ROI [130700:135700, 20368:24368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10434 with read ROI [130700:135700, 24368:28368, 24368:28368] (5000, 4000, 4000) and write ROI [130700:135700, 24368:28368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13831 with read ROI [130700:135700, 28368:32368, 36368:40368] (5000, 4000, 4000) and write ROI [130700:135700, 28368:32368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10536 with read ROI [130700:135700, 36368:40368, 12368:16368] (5000, 4000, 4000) and write ROI [130700:135700, 36368:40368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14882 with read ROI [130700:135700, 40368:44368, 28368:32368] (5000, 4000, 4000) and write ROI [130700:135700, 40368:44368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22829 with read ROI [130700:135700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [130700:135700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13147 with read ROI [130700:135700, 52368:56368, 8368:12368] (5000, 4000, 4000) and write ROI [130700:135700, 52368:56368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17061 with read ROI [130700:135700, 56368:60368, 20368:24368] (5000, 4000, 4000) and write ROI [130700:135700, 56368:60368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14131 with read ROI [130700:135700, 60368:63624, 4368:8368] (5000, 3256, 4000) and write ROI [130700:135700, 60368:63624, 4368:8368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6950 with read ROI [135700:140700, 368:4368, 24368:28368] (5000, 4000, 4000) and write ROI [135700:140700, 368:4368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14623 with read ROI [135700:140700, 4368:8368, 60368:63624] (5000, 4000, 3256) and write ROI [135700:140700, 4368:8368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9601 with read ROI [135700:140700, 8368:12368, 32368:36368] (5000, 4000, 4000) and write ROI [135700:140700, 8368:12368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11152 with read ROI [135700:140700, 12368:16368, 36368:40368] (5000, 4000, 4000) and write ROI [135700:140700, 12368:16368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7100 with read ROI [135700:140700, 20368:24368, 4368:8368] (5000, 4000, 4000) and write ROI [135700:140700, 20368:24368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19012 with read ROI [135700:140700, 24368:28368, 56368:60368] (5000, 4000, 4000) and write ROI [135700:140700, 24368:28368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9761 with read ROI [135700:140700, 28368:32368, 12368:16368] (5000, 4000, 4000) and write ROI [135700:140700, 28368:32368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11353 with read ROI [135700:140700, 36368:40368, 12368:16368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14920 with read ROI [135700:140700, 40368:44368, 24368:28368] (5000, 4000, 4000) and write ROI [135700:140700, 40368:44368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14012 with read ROI [135700:140700, 44368:48368, 16368:20368] (5000, 4000, 4000) and write ROI [135700:140700, 44368:48368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14091 with read ROI [135700:140700, 52368:56368, 8368:12368] (5000, 4000, 4000) and write ROI [135700:140700, 52368:56368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14132 with read ROI [135700:140700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [135700:140700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17145 with read ROI [135700:140700, 60368:63624, 12368:16368] (5000, 3256, 4000) and write ROI [135700:140700, 60368:63624, 12368:16368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6418 with read ROI [140700:145700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [140700:145700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7603 with read ROI [140700:145700, 4368:8368, 20368:24368] (5000, 4000, 4000) and write ROI [140700:145700, 4368:8368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9632 with read ROI [140700:145700, 8368:12368, 28368:32368] (5000, 4000, 4000) and write ROI [140700:145700, 8368:12368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7696 with read ROI [140700:145700, 16368:20368, 8368:12368] (5000, 4000, 4000) and write ROI [140700:145700, 16368:20368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7763 with read ROI [140700:145700, 24368:28368, 368:4368] (5000, 4000, 4000) and write ROI [140700:145700, 24368:28368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15803 with read ROI [140700:145700, 24368:28368, 40368:44368] (5000, 4000, 4000) and write ROI [140700:145700, 24368:28368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9130 with read ROI [140700:145700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [140700:145700, 32368:36368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20331 with read ROI [140700:145700, 36368:40368, 44368:48368] (5000, 4000, 4000) and write ROI [140700:145700, 36368:40368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21594 with read ROI [140700:145700, 40368:44368, 44368:48368] (5000, 4000, 4000) and write ROI [140700:145700, 40368:44368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25612 with read ROI [140700:145700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [140700:145700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22948 with read ROI [140700:145700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [140700:145700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17146 with read ROI [140700:145700, 56368:60368, 12368:16368] (5000, 4000, 4000) and write ROI [140700:145700, 56368:60368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23074 with read ROI [140700:145700, 60368:63624, 28368:32368] (5000, 3256, 4000) and write ROI [140700:145700, 60368:63624, 28368:32368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9603 with read ROI [145700:150700, 368:4368, 32368:36368] (5000, 4000, 4000) and write ROI [145700:150700, 368:4368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7634 with read ROI [145700:150700, 4368:8368, 16368:20368] (5000, 4000, 4000) and write ROI [145700:150700, 4368:8368, 16368:20368] (5000, 4000, 4000)
