start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/455 with read ROI [700:5700, 368:4368, 52368:56368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3134 with read ROI [95700:100700, 368:4368, 24368:28368] (5000, 4000, 4000) and write ROI [95700:100700, 368:4368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4289 with read ROI [95700:100700, 4368:8368, 32368:36368] (5000, 4000, 4000) and write ROI [95700:100700, 4368:8368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4310 with read ROI [95700:100700, 8368:12368, 28368:32368] (5000, 4000, 4000) and write ROI [95700:100700, 8368:12368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6817 with read ROI [95700:100700, 12368:16368, 44368:48368] (5000, 4000, 4000) and write ROI [95700:100700, 12368:16368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4814 with read ROI [95700:100700, 20368:24368, 20368:24368] (5000, 4000, 4000) and write ROI [95700:100700, 20368:24368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5800 with read ROI [95700:100700, 24368:28368, 24368:28368] (5000, 4000, 4000) and write ROI [95700:100700, 24368:28368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12711 with read ROI [95700:100700, 28368:32368, 60368:63624] (5000, 4000, 3256) and write ROI [95700:100700, 28368:32368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8833 with read ROI [95700:100700, 32368:36368, 36368:40368] (5000, 4000, 4000) and write ROI [95700:100700, 32368:36368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12766 with read ROI [95700:100700, 36368:40368, 52368:56368] (5000, 4000, 4000) and write ROI [95700:100700, 36368:40368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14674 with read ROI [95700:100700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [95700:100700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17811 with read ROI [95700:100700, 48368:52368, 60368:63624] (5000, 4000, 3256) and write ROI [95700:100700, 48368:52368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8350 with read ROI [95700:100700, 56368:60368, 8368:12368] (5000, 4000, 4000) and write ROI [95700:100700, 56368:60368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14804 with read ROI [95700:100700, 60368:63624, 36368:40368] (5000, 3256, 4000) and write ROI [95700:100700, 60368:63624, 36368:40368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5686 with read ROI [100700:105700, 368:4368, 44368:48368] (5000, 4000, 4000) and write ROI [100700:105700, 368:4368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8687 with read ROI [100700:105700, 4368:8368, 60368:63624] (5000, 4000, 3256) and write ROI [100700:105700, 4368:8368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8709 with read ROI [100700:105700, 8368:12368, 56368:60368] (5000, 4000, 4000) and write ROI [100700:105700, 8368:12368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3245 with read ROI [100700:105700, 16368:20368, 4368:8368] (5000, 4000, 4000) and write ROI [100700:105700, 16368:20368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3270 with read ROI [100700:105700, 20368:24368, 368:4368] (5000, 4000, 4000) and write ROI [100700:105700, 20368:24368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9484 with read ROI [100700:105700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [100700:105700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4893 with read ROI [100700:105700, 28368:32368, 8368:12368] (5000, 4000, 4000) and write ROI [100700:105700, 28368:32368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5911 with read ROI [100700:105700, 36368:40368, 8368:12368] (5000, 4000, 4000) and write ROI [100700:105700, 36368:40368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8921 with read ROI [100700:105700, 40368:44368, 24368:28368] (5000, 4000, 4000) and write ROI [100700:105700, 40368:44368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11996 with read ROI [100700:105700, 44368:48368, 36368:40368] (5000, 4000, 4000) and write ROI [100700:105700, 44368:48368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9017 with read ROI [100700:105700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [100700:105700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12956 with read ROI [100700:105700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [100700:105700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16865 with read ROI [100700:105700, 60368:63624, 40368:44368] (5000, 3256, 4000) and write ROI [100700:105700, 60368:63624, 40368:44368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8022 with read ROI [105700:110700, 368:4368, 56368:60368] (5000, 4000, 4000) and write ROI [105700:110700, 368:4368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6281 with read ROI [105700:110700, 8368:12368, 36368:40368] (5000, 4000, 4000) and write ROI [105700:110700, 8368:12368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9460 with read ROI [105700:110700, 12368:16368, 52368:56368] (5000, 4000, 4000) and write ROI [105700:110700, 12368:16368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9485 with read ROI [105700:110700, 16368:20368, 48368:52368] (5000, 4000, 4000) and write ROI [105700:110700, 16368:20368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6383 with read ROI [105700:110700, 24368:28368, 20368:24368] (5000, 4000, 4000) and write ROI [105700:110700, 24368:28368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6972 with read ROI [105700:110700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [105700:110700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8226 with read ROI [105700:110700, 32368:36368, 24368:28368] (5000, 4000, 4000) and write ROI [105700:110700, 32368:36368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5973 with read ROI [105700:110700, 40368:44368, 368:4368] (5000, 4000, 4000) and write ROI [105700:110700, 40368:44368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7094 with read ROI [105700:110700, 44368:48368, 4368:8368] (5000, 4000, 4000) and write ROI [105700:110700, 44368:48368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9018 with read ROI [105700:110700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [105700:110700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14806 with read ROI [105700:110700, 52368:56368, 36368:40368] (5000, 4000, 4000) and write ROI [105700:110700, 52368:56368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9123 with read ROI [105700:110700, 60368:63624, 368:4368] (5000, 3256, 4000) and write ROI [105700:110700, 60368:63624, 368:4368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2575 with read ROI [110700:115700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [110700:115700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7415 with read ROI [110700:115700, 368:4368, 48368:52368] (5000, 4000, 4000) and write ROI [110700:115700, 368:4368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5778 with read ROI [110700:115700, 8368:12368, 28368:32368] (5000, 4000, 4000) and write ROI [110700:115700, 8368:12368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5333 with read ROI [110700:115700, 16368:20368, 16368:20368] (5000, 4000, 4000) and write ROI [110700:115700, 16368:20368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6945 with read ROI [110700:115700, 20368:24368, 24368:28368] (5000, 4000, 4000) and write ROI [110700:115700, 20368:24368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8864 with read ROI [110700:115700, 24368:28368, 32368:36368] (5000, 4000, 4000) and write ROI [110700:115700, 24368:28368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12798 with read ROI [110700:115700, 28368:32368, 48368:52368] (5000, 4000, 4000) and write ROI [110700:115700, 28368:32368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14677 with read ROI [110700:115700, 32368:36368, 52368:56368] (5000, 4000, 4000) and write ROI [110700:115700, 32368:36368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16733 with read ROI [110700:115700, 36368:40368, 56368:60368] (5000, 4000, 4000) and write ROI [110700:115700, 36368:40368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7128 with read ROI [110700:115700, 44368:48368, 368:4368] (5000, 4000, 4000) and write ROI [110700:115700, 44368:48368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12958 with read ROI [110700:115700, 48368:52368, 28368:32368] (5000, 4000, 4000) and write ROI [110700:115700, 48368:52368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11312 with read ROI [110700:115700, 52368:56368, 16368:20368] (5000, 4000, 4000) and write ROI [110700:115700, 52368:56368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12168 with read ROI [110700:115700, 56368:60368, 16368:20368] (5000, 4000, 4000) and write ROI [110700:115700, 56368:60368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3575 with read ROI [115700:120700, 368:4368, 12368:16368] (5000, 4000, 4000) and write ROI [115700:120700, 368:4368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5283 with read ROI [115700:120700, 4368:8368, 24368:28368] (5000, 4000, 4000) and write ROI [115700:120700, 4368:8368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4408 with read ROI [115700:120700, 8368:12368, 12368:16368] (5000, 4000, 4000) and write ROI [115700:120700, 8368:12368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5334 with read ROI [115700:120700, 12368:16368, 16368:20368] (5000, 4000, 4000) and write ROI [115700:120700, 12368:16368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7541 with read ROI [115700:120700, 16368:20368, 28368:32368] (5000, 4000, 4000) and write ROI [115700:120700, 16368:20368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8199 with read ROI [115700:120700, 20368:24368, 28368:32368] (5000, 4000, 4000) and write ROI [115700:120700, 20368:24368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8924 with read ROI [115700:120700, 28368:32368, 24368:28368] (5000, 4000, 4000) and write ROI [115700:120700, 28368:32368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5975 with read ROI [115700:120700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [115700:120700, 32368:36368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12892 with read ROI [115700:120700, 36368:40368, 36368:40368] (5000, 4000, 4000) and write ROI [115700:120700, 36368:40368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8388 with read ROI [115700:120700, 44368:48368, 4368:8368] (5000, 4000, 4000) and write ROI [115700:120700, 44368:48368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12133 with read ROI [115700:120700, 48368:52368, 20368:24368] (5000, 4000, 4000) and write ROI [115700:120700, 48368:52368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17985 with read ROI [115700:120700, 52368:56368, 40368:44368] (5000, 4000, 4000) and write ROI [115700:120700, 52368:56368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11424 with read ROI [115700:120700, 60368:63624, 4368:8368] (5000, 3256, 4000) and write ROI [115700:120700, 60368:63624, 4368:8368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25568 with read ROI [115700:120700, 60368:63624, 56368:60368] (5000, 3256, 4000) and write ROI [115700:120700, 60368:63624, 56368:60368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9463 with read ROI [120700:125700, 368:4368, 52368:56368] (5000, 4000, 4000) and write ROI [120700:125700, 368:4368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8145 with read ROI [120700:125700, 8368:12368, 36368:40368] (5000, 4000, 4000) and write ROI [120700:125700, 8368:12368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4925 with read ROI [120700:125700, 16368:20368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 16368:20368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5419 with read ROI [120700:125700, 20368:24368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 20368:24368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11969 with read ROI [120700:125700, 24368:28368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 24368:28368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6536 with read ROI [120700:125700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9724 with read ROI [120700:125700, 36368:40368, 16368:20368] (5000, 4000, 4000) and write ROI [120700:125700, 36368:40368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15799 with read ROI [120700:125700, 40368:44368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 40368:44368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17950 with read ROI [120700:125700, 44368:48368, 44368:48368] (5000, 4000, 4000) and write ROI [120700:125700, 44368:48368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10607 with read ROI [120700:125700, 52368:56368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11425 with read ROI [120700:125700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21629 with read ROI [120700:125700, 60368:63624, 40368:44368] (5000, 3256, 4000) and write ROI [120700:125700, 60368:63624, 40368:44368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8120 with read ROI [125700:130700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [125700:130700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6387 with read ROI [125700:130700, 8368:12368, 20368:24368] (5000, 4000, 4000) and write ROI [125700:130700, 8368:12368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8201 with read ROI [125700:130700, 12368:16368, 28368:32368] (5000, 4000, 4000) and write ROI [125700:130700, 12368:16368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13704 with read ROI [125700:130700, 16368:20368, 52368:56368] (5000, 4000, 4000) and write ROI [125700:130700, 16368:20368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8291 with read ROI [125700:130700, 24368:28368, 16368:20368] (5000, 4000, 4000) and write ROI [125700:130700, 24368:28368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12033 with read ROI [125700:130700, 28368:32368, 32368:36368] (5000, 4000, 4000) and write ROI [125700:130700, 28368:32368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14776 with read ROI [125700:130700, 32368:36368, 40368:44368] (5000, 4000, 4000) and write ROI [125700:130700, 32368:36368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20220 with read ROI [125700:130700, 36368:40368, 56368:60368] (5000, 4000, 4000) and write ROI [125700:130700, 36368:40368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12171 with read ROI [125700:130700, 44368:48368, 16368:20368] (5000, 4000, 4000) and write ROI [125700:130700, 44368:48368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15908 with read ROI [125700:130700, 48368:52368, 28368:32368] (5000, 4000, 4000) and write ROI [125700:130700, 48368:52368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25570 with read ROI [125700:130700, 52368:56368, 56368:60368] (5000, 4000, 4000) and write ROI [125700:130700, 52368:56368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14089 with read ROI [125700:130700, 60368:63624, 8368:12368] (5000, 3256, 4000) and write ROI [125700:130700, 60368:63624, 8368:12368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5337 with read ROI [130700:135700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [130700:135700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8174 with read ROI [130700:135700, 4368:8368, 32368:36368] (5000, 4000, 4000) and write ROI [130700:135700, 4368:8368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10312 with read ROI [130700:135700, 8368:12368, 40368:44368] (5000, 4000, 4000) and write ROI [130700:135700, 8368:12368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6475 with read ROI [130700:135700, 16368:20368, 8368:12368] (5000, 4000, 4000) and write ROI [130700:135700, 16368:20368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8292 with read ROI [130700:135700, 20368:24368, 16368:20368] (5000, 4000, 4000) and write ROI [130700:135700, 20368:24368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9693 with read ROI [130700:135700, 24368:28368, 20368:24368] (5000, 4000, 4000) and write ROI [130700:135700, 24368:28368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19011 with read ROI [130700:135700, 28368:32368, 56368:60368] (5000, 4000, 4000) and write ROI [130700:135700, 28368:32368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20221 with read ROI [130700:135700, 32368:36368, 56368:60368] (5000, 4000, 4000) and write ROI [130700:135700, 32368:36368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9831 with read ROI [130700:135700, 40368:44368, 4368:8368] (5000, 4000, 4000) and write ROI [130700:135700, 40368:44368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15909 with read ROI [130700:135700, 44368:48368, 28368:32368] (5000, 4000, 4000) and write ROI [130700:135700, 44368:48368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19191 with read ROI [130700:135700, 48368:52368, 36368:40368] (5000, 4000, 4000) and write ROI [130700:135700, 48368:52368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21631 with read ROI [130700:135700, 52368:56368, 40368:44368] (5000, 4000, 4000) and write ROI [130700:135700, 52368:56368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13228 with read ROI [130700:135700, 60368:63624, 368:4368] (5000, 3256, 4000) and write ROI [130700:135700, 60368:63624, 368:4368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30147 with read ROI [130700:135700, 60368:63624, 56368:60368] (5000, 3256, 4000) and write ROI [130700:135700, 60368:63624, 56368:60368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5393 with read ROI [135700:140700, 4368:8368, 8368:12368] (5000, 4000, 4000) and write ROI [135700:140700, 4368:8368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8232 with read ROI [135700:140700, 8368:12368, 24368:28368] (5000, 4000, 4000) and write ROI [135700:140700, 8368:12368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8959 with read ROI [135700:140700, 16368:20368, 20368:24368] (5000, 4000, 4000) and write ROI [135700:140700, 16368:20368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10435 with read ROI [135700:140700, 20368:24368, 24368:28368] (5000, 4000, 4000) and write ROI [135700:140700, 20368:24368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7762 with read ROI [135700:140700, 28368:32368, 368:4368] (5000, 4000, 4000) and write ROI [135700:140700, 28368:32368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11317 with read ROI [135700:140700, 32368:36368, 16368:20368] (5000, 4000, 4000) and write ROI [135700:140700, 32368:36368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14883 with read ROI [135700:140700, 36368:40368, 28368:32368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22830 with read ROI [135700:140700, 40368:44368, 52368:56368] (5000, 4000, 4000) and write ROI [135700:140700, 40368:44368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12287 with read ROI [135700:140700, 48368:52368, 4368:8368] (5000, 4000, 4000) and write ROI [135700:140700, 48368:52368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18143 with read ROI [135700:140700, 52368:56368, 24368:28368] (5000, 4000, 4000) and write ROI [135700:140700, 52368:56368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30148 with read ROI [135700:140700, 56368:60368, 56368:60368] (5000, 4000, 4000) and write ROI [135700:140700, 56368:60368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11094 with read ROI [140700:145700, 368:4368, 44368:48368] (5000, 4000, 4000) and write ROI [140700:145700, 368:4368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6477 with read ROI [140700:145700, 8368:12368, 8368:12368] (5000, 4000, 4000) and write ROI [140700:145700, 8368:12368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10404 with read ROI [140700:145700, 12368:16368, 28368:32368] (5000, 4000, 4000) and write ROI [140700:145700, 12368:16368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14746 with read ROI [140700:145700, 16368:20368, 44368:48368] (5000, 4000, 4000) and write ROI [140700:145700, 16368:20368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13833 with read ROI [140700:145700, 20368:24368, 36368:40368] (5000, 4000, 4000) and write ROI [140700:145700, 20368:24368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13867 with read ROI [140700:145700, 24368:28368, 32368:36368] (5000, 4000, 4000) and write ROI [140700:145700, 24368:28368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11354 with read ROI [140700:145700, 32368:36368, 12368:16368] (5000, 4000, 4000) and write ROI [140700:145700, 32368:36368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14921 with read ROI [140700:145700, 36368:40368, 24368:28368] (5000, 4000, 4000) and write ROI [140700:145700, 36368:40368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13149 with read ROI [140700:145700, 44368:48368, 8368:12368] (5000, 4000, 4000) and write ROI [140700:145700, 44368:48368, 8368:12368] (5000, 4000, 4000)
