start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20 with read ROI [700:5700, 368:4368, 16368:20368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5826 with read ROI [95700:100700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [95700:100700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8167 with read ROI [95700:100700, 32368:36368, 32368:36368] (5000, 4000, 4000) and write ROI [95700:100700, 32368:36368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8195 with read ROI [95700:100700, 36368:40368, 28368:32368] (5000, 4000, 4000) and write ROI [95700:100700, 36368:40368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12795 with read ROI [95700:100700, 40368:44368, 48368:52368] (5000, 4000, 4000) and write ROI [95700:100700, 40368:44368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7060 with read ROI [95700:100700, 48368:52368, 8368:12368] (5000, 4000, 4000) and write ROI [95700:100700, 48368:52368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8983 with read ROI [95700:100700, 52368:56368, 16368:20368] (5000, 4000, 4000) and write ROI [95700:100700, 52368:56368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11240 with read ROI [95700:100700, 56368:60368, 24368:28368] (5000, 4000, 4000) and write ROI [95700:100700, 56368:60368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10494 with read ROI [95700:100700, 60368:63624, 16368:20368] (5000, 3256, 4000) and write ROI [95700:100700, 60368:63624, 16368:20368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3176 with read ROI [100700:105700, 4368:8368, 16368:20368] (5000, 4000, 4000) and write ROI [100700:105700, 4368:8368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7413 with read ROI [100700:105700, 8368:12368, 48368:52368] (5000, 4000, 4000) and write ROI [100700:105700, 8368:12368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10176 with read ROI [100700:105700, 12368:16368, 60368:63624] (5000, 4000, 3256) and write ROI [100700:105700, 12368:16368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7460 with read ROI [100700:105700, 16368:20368, 40368:44368] (5000, 4000, 4000) and write ROI [100700:105700, 16368:20368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10225 with read ROI [100700:105700, 20368:24368, 52368:56368] (5000, 4000, 4000) and write ROI [100700:105700, 20368:24368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10278 with read ROI [100700:105700, 28368:32368, 44368:48368] (5000, 4000, 4000) and write ROI [100700:105700, 28368:32368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14616 with read ROI [100700:105700, 32368:36368, 60368:63624] (5000, 4000, 3256) and write ROI [100700:105700, 32368:36368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9594 with read ROI [100700:105700, 36368:40368, 32368:36368] (5000, 4000, 4000) and write ROI [100700:105700, 36368:40368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7061 with read ROI [100700:105700, 44368:48368, 8368:12368] (5000, 4000, 4000) and write ROI [100700:105700, 44368:48368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9687 with read ROI [100700:105700, 48368:52368, 20368:24368] (5000, 4000, 4000) and write ROI [100700:105700, 48368:52368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15761 with read ROI [100700:105700, 52368:56368, 44368:48368] (5000, 4000, 4000) and write ROI [100700:105700, 52368:56368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14805 with read ROI [100700:105700, 56368:60368, 36368:40368] (5000, 4000, 4000) and write ROI [100700:105700, 56368:60368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3528 with read ROI [105700:110700, 368:4368, 20368:24368] (5000, 4000, 4000) and write ROI [105700:110700, 368:4368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2574 with read ROI [105700:110700, 4368:8368, 4368:8368] (5000, 4000, 4000) and write ROI [105700:110700, 4368:8368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3573 with read ROI [105700:110700, 8368:12368, 12368:16368] (5000, 4000, 4000) and write ROI [105700:110700, 8368:12368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4816 with read ROI [105700:110700, 12368:16368, 20368:24368] (5000, 4000, 4000) and write ROI [105700:110700, 12368:16368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4841 with read ROI [105700:110700, 16368:20368, 16368:20368] (5000, 4000, 4000) and write ROI [105700:110700, 16368:20368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8808 with read ROI [105700:110700, 20368:24368, 40368:44368] (5000, 4000, 4000) and write ROI [105700:110700, 20368:24368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5387 with read ROI [105700:110700, 28368:32368, 8368:12368] (5000, 4000, 4000) and write ROI [105700:110700, 28368:32368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6470 with read ROI [105700:110700, 36368:40368, 8368:12368] (5000, 4000, 4000) and write ROI [105700:110700, 36368:40368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8287 with read ROI [105700:110700, 40368:44368, 16368:20368] (5000, 4000, 4000) and write ROI [105700:110700, 40368:44368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9688 with read ROI [105700:110700, 44368:48368, 20368:24368] (5000, 4000, 4000) and write ROI [105700:110700, 44368:48368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11242 with read ROI [105700:110700, 48368:52368, 24368:28368] (5000, 4000, 4000) and write ROI [105700:110700, 48368:52368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17912 with read ROI [105700:110700, 52368:56368, 48368:52368] (5000, 4000, 4000) and write ROI [105700:110700, 52368:56368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9826 with read ROI [105700:110700, 60368:63624, 4368:8368] (5000, 3256, 4000) and write ROI [105700:110700, 60368:63624, 4368:8368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14877 with read ROI [105700:110700, 60368:63624, 28368:32368] (5000, 3256, 4000) and write ROI [105700:110700, 60368:63624, 28368:32368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8045 with read ROI [110700:115700, 368:4368, 52368:56368] (5000, 4000, 4000) and write ROI [110700:115700, 368:4368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4382 with read ROI [110700:115700, 8368:12368, 16368:20368] (5000, 4000, 4000) and write ROI [110700:115700, 8368:12368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11007 with read ROI [110700:115700, 12368:16368, 56368:60368] (5000, 4000, 4000) and write ROI [110700:115700, 12368:16368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8170 with read ROI [110700:115700, 20368:24368, 32368:36368] (5000, 4000, 4000) and write ROI [110700:115700, 20368:24368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11088 with read ROI [110700:115700, 24368:28368, 44368:48368] (5000, 4000, 4000) and write ROI [110700:115700, 24368:28368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5943 with read ROI [110700:115700, 32368:36368, 4368:8368] (5000, 4000, 4000) and write ROI [110700:115700, 32368:36368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10398 with read ROI [110700:115700, 36368:40368, 28368:32368] (5000, 4000, 4000) and write ROI [110700:115700, 36368:40368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10430 with read ROI [110700:115700, 40368:44368, 24368:28368] (5000, 4000, 4000) and write ROI [110700:115700, 40368:44368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7757 with read ROI [110700:115700, 48368:52368, 368:4368] (5000, 4000, 4000) and write ROI [110700:115700, 48368:52368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14842 with read ROI [110700:115700, 52368:56368, 32368:36368] (5000, 4000, 4000) and write ROI [110700:115700, 52368:56368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17984 with read ROI [110700:115700, 56368:60368, 40368:44368] (5000, 4000, 4000) and write ROI [110700:115700, 56368:60368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22825 with read ROI [110700:115700, 60368:63624, 52368:56368] (5000, 3256, 4000) and write ROI [110700:115700, 60368:63624, 52368:56368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9438 with read ROI [115700:120700, 368:4368, 56368:60368] (5000, 4000, 4000) and write ROI [115700:120700, 368:4368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7488 with read ROI [115700:120700, 8368:12368, 36368:40368] (5000, 4000, 4000) and write ROI [115700:120700, 8368:12368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11034 with read ROI [115700:120700, 12368:16368, 52368:56368] (5000, 4000, 4000) and write ROI [115700:120700, 12368:16368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5885 with read ROI [115700:120700, 20368:24368, 12368:16368] (5000, 4000, 4000) and write ROI [115700:120700, 20368:24368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7003 with read ROI [115700:120700, 24368:28368, 16368:20368] (5000, 4000, 4000) and write ROI [115700:120700, 24368:28368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11968 with read ROI [115700:120700, 28368:32368, 40368:44368] (5000, 4000, 4000) and write ROI [115700:120700, 28368:32368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7691 with read ROI [115700:120700, 36368:40368, 8368:12368] (5000, 4000, 4000) and write ROI [115700:120700, 36368:40368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11244 with read ROI [115700:120700, 40368:44368, 24368:28368] (5000, 4000, 4000) and write ROI [115700:120700, 40368:44368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15798 with read ROI [115700:120700, 44368:48368, 40368:44368] (5000, 4000, 4000) and write ROI [115700:120700, 44368:48368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21478 with read ROI [115700:120700, 48368:52368, 56368:60368] (5000, 4000, 4000) and write ROI [115700:120700, 48368:52368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20289 with read ROI [115700:120700, 52368:56368, 48368:52368] (5000, 4000, 4000) and write ROI [115700:120700, 52368:56368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10644 with read ROI [115700:120700, 60368:63624, 368:4368] (5000, 3256, 4000) and write ROI [115700:120700, 60368:63624, 368:4368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22864 with read ROI [115700:120700, 60368:63624, 48368:52368] (5000, 3256, 4000) and write ROI [115700:120700, 60368:63624, 48368:52368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4844 with read ROI [120700:125700, 4368:8368, 16368:20368] (5000, 4000, 4000) and write ROI [120700:125700, 4368:8368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5831 with read ROI [120700:125700, 8368:12368, 20368:24368] (5000, 4000, 4000) and write ROI [120700:125700, 8368:12368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5362 with read ROI [120700:125700, 12368:16368, 12368:16368] (5000, 4000, 4000) and write ROI [120700:125700, 12368:16368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8866 with read ROI [120700:125700, 16368:20368, 32368:36368] (5000, 4000, 4000) and write ROI [120700:125700, 16368:20368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12800 with read ROI [120700:125700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [120700:125700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5976 with read ROI [120700:125700, 28368:32368, 368:4368] (5000, 4000, 4000) and write ROI [120700:125700, 28368:32368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13796 with read ROI [120700:125700, 32368:36368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8389 with read ROI [120700:125700, 40368:44368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 40368:44368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12134 with read ROI [120700:125700, 44368:48368, 20368:24368] (5000, 4000, 4000) and write ROI [120700:125700, 44368:48368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13934 with read ROI [120700:125700, 48368:52368, 24368:28368] (5000, 4000, 4000) and write ROI [120700:125700, 48368:52368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24153 with read ROI [120700:125700, 52368:56368, 56368:60368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14048 with read ROI [120700:125700, 60368:63624, 12368:16368] (5000, 3256, 4000) and write ROI [120700:125700, 60368:63624, 12368:16368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4410 with read ROI [125700:130700, 368:4368, 12368:16368] (5000, 4000, 4000) and write ROI [125700:130700, 368:4368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8146 with read ROI [125700:130700, 4368:8368, 36368:40368] (5000, 4000, 4000) and write ROI [125700:130700, 4368:8368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12744 with read ROI [125700:130700, 8368:12368, 56368:60368] (5000, 4000, 4000) and write ROI [125700:130700, 8368:12368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5420 with read ROI [125700:130700, 16368:20368, 4368:8368] (5000, 4000, 4000) and write ROI [125700:130700, 16368:20368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9629 with read ROI [125700:130700, 20368:24368, 28368:32368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7098 with read ROI [125700:130700, 28368:32368, 4368:8368] (5000, 4000, 4000) and write ROI [125700:130700, 28368:32368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7726 with read ROI [125700:130700, 32368:36368, 4368:8368] (5000, 4000, 4000) and write ROI [125700:130700, 32368:36368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10500 with read ROI [125700:130700, 36368:40368, 16368:20368] (5000, 4000, 4000) and write ROI [125700:130700, 36368:40368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16870 with read ROI [125700:130700, 40368:44368, 40368:44368] (5000, 4000, 4000) and write ROI [125700:130700, 40368:44368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15871 with read ROI [125700:130700, 44368:48368, 32368:36368] (5000, 4000, 4000) and write ROI [125700:130700, 44368:48368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25532 with read ROI [125700:130700, 48368:52368, 60368:63624] (5000, 4000, 3256) and write ROI [125700:130700, 48368:52368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27001 with read ROI [125700:130700, 52368:56368, 60368:63624] (5000, 4000, 3256) and write ROI [125700:130700, 52368:56368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25609 with read ROI [125700:130700, 56368:60368, 52368:56368] (5000, 4000, 4000) and write ROI [125700:130700, 56368:60368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3653 with read ROI [130700:135700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [130700:135700, 368:4368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6388 with read ROI [130700:135700, 4368:8368, 20368:24368] (5000, 4000, 4000) and write ROI [130700:135700, 4368:8368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9571 with read ROI [130700:135700, 8368:12368, 36368:40368] (5000, 4000, 4000) and write ROI [130700:135700, 8368:12368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15641 with read ROI [130700:135700, 12368:16368, 60368:63624] (5000, 4000, 3256) and write ROI [130700:135700, 12368:16368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14681 with read ROI [130700:135700, 16368:20368, 52368:56368] (5000, 4000, 4000) and write ROI [130700:135700, 16368:20368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8324 with read ROI [130700:135700, 24368:28368, 12368:16368] (5000, 4000, 4000) and write ROI [130700:135700, 24368:28368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14777 with read ROI [130700:135700, 28368:32368, 40368:44368] (5000, 4000, 4000) and write ROI [130700:135700, 28368:32368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9092 with read ROI [130700:135700, 36368:40368, 4368:8368] (5000, 4000, 4000) and write ROI [130700:135700, 36368:40368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13033 with read ROI [130700:135700, 40368:44368, 20368:24368] (5000, 4000, 4000) and write ROI [130700:135700, 40368:44368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18025 with read ROI [130700:135700, 44368:48368, 36368:40368] (5000, 4000, 4000) and write ROI [130700:135700, 44368:48368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22867 with read ROI [130700:135700, 48368:52368, 48368:52368] (5000, 4000, 4000) and write ROI [130700:135700, 48368:52368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16026 with read ROI [130700:135700, 56368:60368, 16368:20368] (5000, 4000, 4000) and write ROI [130700:135700, 56368:60368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30106 with read ROI [130700:135700, 56368:60368, 60368:63624] (5000, 4000, 3256) and write ROI [130700:135700, 56368:60368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9544 with read ROI [135700:140700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [135700:140700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8869 with read ROI [135700:140700, 4368:8368, 32368:36368] (5000, 4000, 4000) and write ROI [135700:140700, 4368:8368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11122 with read ROI [135700:140700, 8368:12368, 40368:44368] (5000, 4000, 4000) and write ROI [135700:140700, 8368:12368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7068 with read ROI [135700:140700, 16368:20368, 8368:12368] (5000, 4000, 4000) and write ROI [135700:140700, 16368:20368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11215 with read ROI [135700:140700, 20368:24368, 28368:32368] (5000, 4000, 4000) and write ROI [135700:140700, 20368:24368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20188 with read ROI [135700:140700, 24368:28368, 60368:63624] (5000, 4000, 3256) and write ROI [135700:140700, 24368:28368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13866 with read ROI [135700:140700, 28368:32368, 32368:36368] (5000, 4000, 4000) and write ROI [135700:140700, 28368:32368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9129 with read ROI [135700:140700, 36368:40368, 368:4368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18026 with read ROI [135700:140700, 40368:44368, 36368:40368] (5000, 4000, 4000) and write ROI [135700:140700, 40368:44368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14958 with read ROI [135700:140700, 44368:48368, 20368:24368] (5000, 4000, 4000) and write ROI [135700:140700, 44368:48368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12327 with read ROI [135700:140700, 52368:56368, 368:4368] (5000, 4000, 4000) and write ROI [135700:140700, 52368:56368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19312 with read ROI [135700:140700, 56368:60368, 24368:28368] (5000, 4000, 4000) and write ROI [135700:140700, 56368:60368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25734 with read ROI [135700:140700, 60368:63624, 40368:44368] (5000, 3256, 4000) and write ROI [135700:140700, 60368:63624, 40368:44368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12775 with read ROI [140700:145700, 368:4368, 52368:56368] (5000, 4000, 4000) and write ROI [140700:145700, 368:4368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15643 with read ROI [140700:145700, 4368:8368, 60368:63624] (5000, 4000, 3256) and write ROI [140700:145700, 4368:8368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8263 with read ROI [140700:145700, 8368:12368, 20368:24368] (5000, 4000, 4000) and write ROI [140700:145700, 8368:12368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7101 with read ROI [140700:145700, 16368:20368, 4368:8368] (5000, 4000, 4000) and write ROI [140700:145700, 16368:20368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20189 with read ROI [140700:145700, 20368:24368, 60368:63624] (5000, 4000, 3256) and write ROI [140700:145700, 20368:24368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11283 with read ROI [140700:145700, 24368:28368, 20368:24368] (5000, 4000, 4000) and write ROI [140700:145700, 24368:28368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17954 with read ROI [140700:145700, 28368:32368, 44368:48368] (5000, 4000, 4000) and write ROI [140700:145700, 28368:32368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12211 with read ROI [140700:145700, 36368:40368, 12368:16368] (5000, 4000, 4000) and write ROI [140700:145700, 36368:40368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12288 with read ROI [140700:145700, 44368:48368, 4368:8368] (5000, 4000, 4000) and write ROI [140700:145700, 44368:48368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17063 with read ROI [140700:145700, 48368:52368, 20368:24368] (5000, 4000, 4000) and write ROI [140700:145700, 48368:52368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21714 with read ROI [140700:145700, 52368:56368, 32368:36368] (5000, 4000, 4000) and write ROI [140700:145700, 52368:56368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21756 with read ROI [140700:145700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [140700:145700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4959 with read ROI [145700:150700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [145700:150700, 368:4368, 368:4368] (5000, 4000, 4000)
