start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/220 with read ROI [700:5700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5665 with read ROI [95700:100700, 368:4368, 48368:52368] (5000, 4000, 4000) and write ROI [95700:100700, 368:4368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2021 with read ROI [95700:100700, 8368:12368, 368:4368] (5000, 4000, 4000) and write ROI [95700:100700, 8368:12368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5232 with read ROI [95700:100700, 12368:16368, 32368:36368] (5000, 4000, 4000) and write ROI [95700:100700, 12368:16368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6279 with read ROI [95700:100700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [95700:100700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8755 with read ROI [95700:100700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [95700:100700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8780 with read ROI [95700:100700, 24368:28368, 44368:48368] (5000, 4000, 4000) and write ROI [95700:100700, 24368:28368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5853 with read ROI [95700:100700, 32368:36368, 16368:20368] (5000, 4000, 4000) and write ROI [95700:100700, 32368:36368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7565 with read ROI [95700:100700, 36368:40368, 24368:28368] (5000, 4000, 4000) and write ROI [95700:100700, 36368:40368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8224 with read ROI [95700:100700, 40368:44368, 24368:28368] (5000, 4000, 4000) and write ROI [95700:100700, 40368:44368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8254 with read ROI [95700:100700, 44368:48368, 20368:24368] (5000, 4000, 4000) and write ROI [95700:100700, 44368:48368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11995 with read ROI [95700:100700, 48368:52368, 36368:40368] (5000, 4000, 4000) and write ROI [95700:100700, 48368:52368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12060 with read ROI [95700:100700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [95700:100700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9753 with read ROI [95700:100700, 60368:63624, 12368:16368] (5000, 3256, 4000) and write ROI [95700:100700, 60368:63624, 12368:16368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8000 with read ROI [100700:105700, 368:4368, 60368:63624] (5000, 4000, 3256) and write ROI [100700:105700, 368:4368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7391 with read ROI [100700:105700, 4368:8368, 52368:56368] (5000, 4000, 4000) and write ROI [100700:105700, 4368:8368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4356 with read ROI [100700:105700, 12368:16368, 20368:24368] (5000, 4000, 4000) and write ROI [100700:105700, 12368:16368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10980 with read ROI [100700:105700, 16368:20368, 60368:63624] (5000, 4000, 3256) and write ROI [100700:105700, 16368:20368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11005 with read ROI [100700:105700, 20368:24368, 56368:60368] (5000, 4000, 4000) and write ROI [100700:105700, 20368:24368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5854 with read ROI [100700:105700, 28368:32368, 16368:20368] (5000, 4000, 4000) and write ROI [100700:105700, 28368:32368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8196 with read ROI [100700:105700, 32368:36368, 28368:32368] (5000, 4000, 4000) and write ROI [100700:105700, 32368:36368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6469 with read ROI [100700:105700, 40368:44368, 8368:12368] (5000, 4000, 4000) and write ROI [100700:105700, 40368:44368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9655 with read ROI [100700:105700, 44368:48368, 24368:28368] (5000, 4000, 4000) and write ROI [100700:105700, 44368:48368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17844 with read ROI [100700:105700, 48368:52368, 56368:60368] (5000, 4000, 4000) and write ROI [100700:105700, 48368:52368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7755 with read ROI [100700:105700, 56368:60368, 368:4368] (5000, 4000, 4000) and write ROI [100700:105700, 56368:60368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12991 with read ROI [100700:105700, 60368:63624, 24368:28368] (5000, 3256, 4000) and write ROI [100700:105700, 60368:63624, 24368:28368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3906 with read ROI [105700:110700, 368:4368, 24368:28368] (5000, 4000, 4000) and write ROI [105700:110700, 368:4368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5730 with read ROI [105700:110700, 4368:8368, 36368:40368] (5000, 4000, 4000) and write ROI [105700:110700, 4368:8368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6842 with read ROI [105700:110700, 8368:12368, 40368:44368] (5000, 4000, 4000) and write ROI [105700:110700, 8368:12368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10981 with read ROI [105700:110700, 12368:16368, 60368:63624] (5000, 4000, 3256) and write ROI [105700:110700, 12368:16368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4026 with read ROI [105700:110700, 20368:24368, 4368:8368] (5000, 4000, 4000) and write ROI [105700:110700, 20368:24368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12713 with read ROI [105700:110700, 20368:24368, 60368:63624] (5000, 4000, 3256) and write ROI [105700:110700, 20368:24368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9538 with read ROI [105700:110700, 24368:28368, 40368:44368] (5000, 4000, 4000) and write ROI [105700:110700, 24368:28368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7596 with read ROI [105700:110700, 32368:36368, 20368:24368] (5000, 4000, 4000) and write ROI [105700:110700, 32368:36368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11966 with read ROI [105700:110700, 36368:40368, 40368:44368] (5000, 4000, 4000) and write ROI [105700:110700, 36368:40368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17813 with read ROI [105700:110700, 40368:44368, 60368:63624] (5000, 4000, 3256) and write ROI [105700:110700, 40368:44368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14739 with read ROI [105700:110700, 44368:48368, 44368:48368] (5000, 4000, 4000) and write ROI [105700:110700, 44368:48368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19006 with read ROI [105700:110700, 48368:52368, 56368:60368] (5000, 4000, 4000) and write ROI [105700:110700, 48368:52368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12131 with read ROI [105700:110700, 56368:60368, 20368:24368] (5000, 4000, 4000) and write ROI [105700:110700, 56368:60368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4335 with read ROI [110700:115700, 368:4368, 24368:28368] (5000, 4000, 4000) and write ROI [110700:115700, 368:4368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4793 with read ROI [110700:115700, 4368:8368, 24368:28368] (5000, 4000, 4000) and write ROI [110700:115700, 4368:8368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3598 with read ROI [110700:115700, 8368:12368, 8368:12368] (5000, 4000, 4000) and write ROI [110700:115700, 8368:12368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6331 with read ROI [110700:115700, 12368:16368, 28368:32368] (5000, 4000, 4000) and write ROI [110700:115700, 12368:16368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6918 with read ROI [110700:115700, 16368:20368, 28368:32368] (5000, 4000, 4000) and write ROI [110700:115700, 16368:20368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8836 with read ROI [110700:115700, 20368:24368, 36368:40368] (5000, 4000, 4000) and write ROI [110700:115700, 20368:24368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12769 with read ROI [110700:115700, 24368:28368, 52368:56368] (5000, 4000, 4000) and write ROI [110700:115700, 24368:28368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7627 with read ROI [110700:115700, 32368:36368, 16368:20368] (5000, 4000, 4000) and write ROI [110700:115700, 32368:36368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11998 with read ROI [110700:115700, 36368:40368, 36368:40368] (5000, 4000, 4000) and write ROI [110700:115700, 36368:40368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14740 with read ROI [110700:115700, 40368:44368, 44368:48368] (5000, 4000, 4000) and write ROI [110700:115700, 40368:44368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9053 with read ROI [110700:115700, 48368:52368, 8368:12368] (5000, 4000, 4000) and write ROI [110700:115700, 48368:52368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12132 with read ROI [110700:115700, 52368:56368, 20368:24368] (5000, 4000, 4000) and write ROI [110700:115700, 52368:56368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11385 with read ROI [110700:115700, 60368:63624, 8368:12368] (5000, 3256, 4000) and write ROI [110700:115700, 60368:63624, 8368:12368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20325 with read ROI [110700:115700, 60368:63624, 44368:48368] (5000, 3256, 4000) and write ROI [110700:115700, 60368:63624, 44368:48368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6844 with read ROI [115700:120700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [115700:120700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5308 with read ROI [115700:120700, 8368:12368, 20368:24368] (5000, 4000, 4000) and write ROI [115700:120700, 8368:12368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5830 with read ROI [115700:120700, 12368:16368, 20368:24368] (5000, 4000, 4000) and write ROI [115700:120700, 12368:16368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8171 with read ROI [115700:120700, 16368:20368, 32368:36368] (5000, 4000, 4000) and write ROI [115700:120700, 16368:20368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11909 with read ROI [115700:120700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [115700:120700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15638 with read ROI [115700:120700, 24368:28368, 60368:63624] (5000, 4000, 3256) and write ROI [115700:120700, 24368:28368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6503 with read ROI [115700:120700, 32368:36368, 4368:8368] (5000, 4000, 4000) and write ROI [115700:120700, 32368:36368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7724 with read ROI [115700:120700, 40368:44368, 4368:8368] (5000, 4000, 4000) and write ROI [115700:120700, 40368:44368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12959 with read ROI [115700:120700, 44368:48368, 28368:32368] (5000, 4000, 4000) and write ROI [115700:120700, 44368:48368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19042 with read ROI [115700:120700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [115700:120700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15869 with read ROI [115700:120700, 52368:56368, 32368:36368] (5000, 4000, 4000) and write ROI [115700:120700, 52368:56368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21551 with read ROI [115700:120700, 56368:60368, 48368:52368] (5000, 4000, 4000) and write ROI [115700:120700, 56368:60368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6869 with read ROI [120700:125700, 368:4368, 36368:40368] (5000, 4000, 4000) and write ROI [120700:125700, 368:4368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8785 with read ROI [120700:125700, 4368:8368, 44368:48368] (5000, 4000, 4000) and write ROI [120700:125700, 4368:8368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12716 with read ROI [120700:125700, 8368:12368, 60368:63624] (5000, 4000, 3256) and write ROI [120700:125700, 8368:12368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4897 with read ROI [120700:125700, 12368:16368, 8368:12368] (5000, 4000, 4000) and write ROI [120700:125700, 12368:16368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14620 with read ROI [120700:125700, 16368:20368, 60368:63624] (5000, 4000, 3256) and write ROI [120700:125700, 16368:20368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14649 with read ROI [120700:125700, 20368:24368, 56368:60368] (5000, 4000, 4000) and write ROI [120700:125700, 20368:24368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7660 with read ROI [120700:125700, 28368:32368, 12368:16368] (5000, 4000, 4000) and write ROI [120700:125700, 28368:32368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14742 with read ROI [120700:125700, 32368:36368, 44368:48368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17881 with read ROI [120700:125700, 36368:40368, 52368:56368] (5000, 4000, 4000) and write ROI [120700:125700, 36368:40368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9793 with read ROI [120700:125700, 44368:48368, 8368:12368] (5000, 4000, 4000) and write ROI [120700:125700, 44368:48368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11350 with read ROI [120700:125700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [120700:125700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15907 with read ROI [120700:125700, 52368:56368, 28368:32368] (5000, 4000, 4000) and write ROI [120700:125700, 52368:56368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12245 with read ROI [120700:125700, 56368:60368, 8368:12368] (5000, 4000, 4000) and write ROI [120700:125700, 56368:60368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24230 with read ROI [120700:125700, 60368:63624, 48368:52368] (5000, 3256, 4000) and write ROI [120700:125700, 60368:63624, 48368:52368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4030 with read ROI [125700:130700, 4368:8368, 4368:8368] (5000, 4000, 4000) and write ROI [125700:130700, 4368:8368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4463 with read ROI [125700:130700, 8368:12368, 4368:8368] (5000, 4000, 4000) and write ROI [125700:130700, 8368:12368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5887 with read ROI [125700:130700, 12368:16368, 12368:16368] (5000, 4000, 4000) and write ROI [125700:130700, 12368:16368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8896 with read ROI [125700:130700, 16368:20368, 28368:32368] (5000, 4000, 4000) and write ROI [125700:130700, 16368:20368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12831 with read ROI [125700:130700, 20368:24368, 44368:48368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12001 with read ROI [125700:130700, 24368:28368, 36368:40368] (5000, 4000, 4000) and write ROI [125700:130700, 24368:28368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7131 with read ROI [125700:130700, 32368:36368, 368:4368] (5000, 4000, 4000) and write ROI [125700:130700, 32368:36368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9759 with read ROI [125700:130700, 36368:40368, 12368:16368] (5000, 4000, 4000) and write ROI [125700:130700, 36368:40368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14845 with read ROI [125700:130700, 40368:44368, 32368:36368] (5000, 4000, 4000) and write ROI [125700:130700, 40368:44368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22791 with read ROI [125700:130700, 44368:48368, 56368:60368] (5000, 4000, 4000) and write ROI [125700:130700, 44368:48368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15946 with read ROI [125700:130700, 52368:56368, 24368:28368] (5000, 4000, 4000) and write ROI [125700:130700, 52368:56368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18101 with read ROI [125700:130700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [125700:130700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24271 with read ROI [125700:130700, 60368:63624, 44368:48368] (5000, 3256, 4000) and write ROI [125700:130700, 60368:63624, 44368:48368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4058 with read ROI [130700:135700, 4368:8368, 368:4368] (5000, 4000, 4000) and write ROI [130700:135700, 4368:8368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6416 with read ROI [130700:135700, 8368:12368, 16368:20368] (5000, 4000, 4000) and write ROI [130700:135700, 8368:12368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8897 with read ROI [130700:135700, 12368:16368, 28368:32368] (5000, 4000, 4000) and write ROI [130700:135700, 12368:16368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9630 with read ROI [130700:135700, 16368:20368, 28368:32368] (5000, 4000, 4000) and write ROI [130700:135700, 16368:20368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6538 with read ROI [130700:135700, 24368:28368, 368:4368] (5000, 4000, 4000) and write ROI [130700:135700, 24368:28368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7727 with read ROI [130700:135700, 28368:32368, 4368:8368] (5000, 4000, 4000) and write ROI [130700:135700, 28368:32368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10501 with read ROI [130700:135700, 32368:36368, 16368:20368] (5000, 4000, 4000) and write ROI [130700:135700, 32368:36368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19080 with read ROI [130700:135700, 36368:40368, 48368:52368] (5000, 4000, 4000) and write ROI [130700:135700, 36368:40368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24118 with read ROI [130700:135700, 40368:44368, 60368:63624] (5000, 4000, 3256) and write ROI [130700:135700, 40368:44368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20329 with read ROI [130700:135700, 44368:48368, 44368:48368] (5000, 4000, 4000) and write ROI [130700:135700, 44368:48368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11466 with read ROI [130700:135700, 52368:56368, 368:4368] (5000, 4000, 4000) and write ROI [130700:135700, 52368:56368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/18142 with read ROI [130700:135700, 56368:60368, 24368:28368] (5000, 4000, 4000) and write ROI [130700:135700, 56368:60368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24313 with read ROI [130700:135700, 60368:63624, 40368:44368] (5000, 3256, 4000) and write ROI [130700:135700, 60368:63624, 40368:44368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4465 with read ROI [135700:140700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [135700:140700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6417 with read ROI [135700:140700, 4368:8368, 16368:20368] (5000, 4000, 4000) and write ROI [135700:140700, 4368:8368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5452 with read ROI [135700:140700, 12368:16368, 368:4368] (5000, 4000, 4000) and write ROI [135700:140700, 12368:16368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7663 with read ROI [135700:140700, 16368:20368, 12368:16368] (5000, 4000, 4000) and write ROI [135700:140700, 16368:20368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8991 with read ROI [135700:140700, 20368:24368, 16368:20368] (5000, 4000, 4000) and write ROI [135700:140700, 20368:24368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14778 with read ROI [135700:140700, 24368:28368, 40368:44368] (5000, 4000, 4000) and write ROI [135700:140700, 24368:28368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11282 with read ROI [135700:140700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [135700:140700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16872 with read ROI [135700:140700, 32368:36368, 40368:44368] (5000, 4000, 4000) and write ROI [135700:140700, 32368:36368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22793 with read ROI [135700:140700, 36368:40368, 56368:60368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10648 with read ROI [135700:140700, 44368:48368, 368:4368] (5000, 4000, 4000) and write ROI [135700:140700, 44368:48368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27042 with read ROI [135700:140700, 48368:52368, 56368:60368] (5000, 4000, 4000) and write ROI [135700:140700, 48368:52368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17103 with read ROI [135700:140700, 56368:60368, 16368:20368] (5000, 4000, 4000) and write ROI [135700:140700, 56368:60368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/23030 with read ROI [135700:140700, 60368:63624, 32368:36368] (5000, 3256, 4000) and write ROI [135700:140700, 60368:63624, 32368:36368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7574 with read ROI [140700:145700, 368:4368, 24368:28368] (5000, 4000, 4000) and write ROI [140700:145700, 368:4368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5949 with read ROI [140700:145700, 8368:12368, 4368:8368] (5000, 4000, 4000) and write ROI [140700:145700, 8368:12368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8294 with read ROI [140700:145700, 12368:16368, 16368:20368] (5000, 4000, 4000) and write ROI [140700:145700, 12368:16368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11216 with read ROI [140700:145700, 16368:20368, 28368:32368] (5000, 4000, 4000) and write ROI [140700:145700, 16368:20368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14779 with read ROI [140700:145700, 20368:24368, 40368:44368] (5000, 4000, 4000) and write ROI [140700:145700, 20368:24368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12103 with read ROI [140700:145700, 24368:28368, 24368:28368] (5000, 4000, 4000) and write ROI [140700:145700, 24368:28368, 24368:28368] (5000, 4000, 4000)
