start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/680 with read ROI [700:5700, 368:4368, 60368:63624] (5000, 4000, 3256) and write ROI [700:5700, 368:4368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3949 with read ROI [95700:100700, 16368:20368, 16368:20368] (5000, 4000, 4000) and write ROI [95700:100700, 16368:20368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5279 with read ROI [95700:100700, 20368:24368, 24368:28368] (5000, 4000, 4000) and write ROI [95700:100700, 20368:24368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11004 with read ROI [95700:100700, 24368:28368, 56368:60368] (5000, 4000, 4000) and write ROI [95700:100700, 24368:28368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5357 with read ROI [95700:100700, 32368:36368, 12368:16368] (5000, 4000, 4000) and write ROI [95700:100700, 32368:36368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13641 with read ROI [95700:100700, 32368:36368, 60368:63624] (5000, 4000, 3256) and write ROI [95700:100700, 32368:36368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11085 with read ROI [95700:100700, 36368:40368, 44368:48368] (5000, 4000, 4000) and write ROI [95700:100700, 36368:40368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5444 with read ROI [95700:100700, 44368:48368, 368:4368] (5000, 4000, 4000) and write ROI [95700:100700, 44368:48368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12856 with read ROI [95700:100700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [95700:100700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17843 with read ROI [95700:100700, 52368:56368, 56368:60368] (5000, 4000, 4000) and write ROI [95700:100700, 52368:56368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8384 with read ROI [95700:100700, 60368:63624, 4368:8368] (5000, 3256, 4000) and write ROI [95700:100700, 60368:63624, 4368:8368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20214 with read ROI [95700:100700, 60368:63624, 56368:60368] (5000, 3256, 4000) and write ROI [95700:100700, 60368:63624, 56368:60368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7370 with read ROI [100700:105700, 368:4368, 56368:60368] (5000, 4000, 4000) and write ROI [100700:105700, 368:4368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3198 with read ROI [100700:105700, 8368:12368, 12368:16368] (5000, 4000, 4000) and write ROI [100700:105700, 8368:12368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3950 with read ROI [100700:105700, 12368:16368, 16368:20368] (5000, 4000, 4000) and write ROI [100700:105700, 12368:16368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5776 with read ROI [100700:105700, 16368:20368, 28368:32368] (5000, 4000, 4000) and write ROI [100700:105700, 16368:20368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4431 with read ROI [100700:105700, 24368:28368, 8368:12368] (5000, 4000, 4000) and write ROI [100700:105700, 24368:28368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11058 with read ROI [100700:105700, 28368:32368, 48368:52368] (5000, 4000, 4000) and write ROI [100700:105700, 28368:32368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13670 with read ROI [100700:105700, 32368:36368, 56368:60368] (5000, 4000, 4000) and write ROI [100700:105700, 32368:36368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14645 with read ROI [100700:105700, 36368:40368, 56368:60368] (5000, 4000, 4000) and write ROI [100700:105700, 36368:40368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8952 with read ROI [100700:105700, 44368:48368, 20368:24368] (5000, 4000, 4000) and write ROI [100700:105700, 44368:48368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11208 with read ROI [100700:105700, 48368:52368, 28368:32368] (5000, 4000, 4000) and write ROI [100700:105700, 48368:52368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13825 with read ROI [100700:105700, 52368:56368, 36368:40368] (5000, 4000, 4000) and write ROI [100700:105700, 52368:56368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8420 with read ROI [100700:105700, 60368:63624, 368:4368] (5000, 3256, 4000) and write ROI [100700:105700, 60368:63624, 368:4368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20250 with read ROI [100700:105700, 60368:63624, 52368:56368] (5000, 3256, 4000) and write ROI [100700:105700, 60368:63624, 52368:56368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6258 with read ROI [105700:110700, 4368:8368, 40368:44368] (5000, 4000, 4000) and write ROI [105700:110700, 4368:8368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2921 with read ROI [105700:110700, 12368:16368, 368:4368] (5000, 4000, 4000) and write ROI [105700:110700, 12368:16368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4000 with read ROI [105700:110700, 16368:20368, 8368:12368] (5000, 4000, 4000) and write ROI [105700:110700, 16368:20368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5828 with read ROI [105700:110700, 20368:24368, 20368:24368] (5000, 4000, 4000) and write ROI [105700:110700, 20368:24368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4894 with read ROI [105700:110700, 24368:28368, 8368:12368] (5000, 4000, 4000) and write ROI [105700:110700, 24368:28368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11907 with read ROI [105700:110700, 28368:32368, 48368:52368] (5000, 4000, 4000) and write ROI [105700:110700, 28368:32368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5942 with read ROI [105700:110700, 36368:40368, 4368:8368] (5000, 4000, 4000) and write ROI [105700:110700, 36368:40368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10397 with read ROI [105700:110700, 40368:44368, 28368:32368] (5000, 4000, 4000) and write ROI [105700:110700, 40368:44368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12890 with read ROI [105700:110700, 44368:48368, 36368:40368] (5000, 4000, 4000) and write ROI [105700:110700, 44368:48368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10496 with read ROI [105700:110700, 52368:56368, 16368:20368] (5000, 4000, 4000) and write ROI [105700:110700, 52368:56368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10531 with read ROI [105700:110700, 56368:60368, 12368:16368] (5000, 4000, 4000) and write ROI [105700:110700, 56368:60368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15867 with read ROI [105700:110700, 60368:63624, 32368:36368] (5000, 3256, 4000) and write ROI [105700:110700, 60368:63624, 32368:36368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6843 with read ROI [110700:115700, 4368:8368, 40368:44368] (5000, 4000, 4000) and write ROI [110700:115700, 4368:8368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6867 with read ROI [110700:115700, 8368:12368, 36368:40368] (5000, 4000, 4000) and write ROI [110700:115700, 8368:12368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8783 with read ROI [110700:115700, 12368:16368, 44368:48368] (5000, 4000, 4000) and write ROI [110700:115700, 12368:16368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6384 with read ROI [110700:115700, 20368:24368, 20368:24368] (5000, 4000, 4000) and write ROI [110700:115700, 20368:24368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4488 with read ROI [110700:115700, 24368:28368, 368:4368] (5000, 4000, 4000) and write ROI [110700:115700, 24368:28368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8893 with read ROI [110700:115700, 28368:32368, 28368:32368] (5000, 4000, 4000) and write ROI [110700:115700, 28368:32368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13731 with read ROI [110700:115700, 32368:36368, 48368:52368] (5000, 4000, 4000) and write ROI [110700:115700, 32368:36368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14708 with read ROI [110700:115700, 36368:40368, 48368:52368] (5000, 4000, 4000) and write ROI [110700:115700, 36368:40368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9019 with read ROI [110700:115700, 44368:48368, 12368:16368] (5000, 4000, 4000) and write ROI [110700:115700, 44368:48368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9756 with read ROI [110700:115700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [110700:115700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20252 with read ROI [110700:115700, 52368:56368, 52368:56368] (5000, 4000, 4000) and write ROI [110700:115700, 52368:56368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22788 with read ROI [110700:115700, 56368:60368, 56368:60368] (5000, 4000, 4000) and write ROI [110700:115700, 56368:60368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2599 with read ROI [115700:120700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [115700:120700, 368:4368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6868 with read ROI [115700:120700, 4368:8368, 36368:40368] (5000, 4000, 4000) and write ROI [115700:120700, 4368:8368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8784 with read ROI [115700:120700, 8368:12368, 44368:48368] (5000, 4000, 4000) and write ROI [115700:120700, 8368:12368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11854 with read ROI [115700:120700, 12368:16368, 56368:60368] (5000, 4000, 4000) and write ROI [115700:120700, 12368:16368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6974 with read ROI [115700:120700, 20368:24368, 20368:24368] (5000, 4000, 4000) and write ROI [115700:120700, 20368:24368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14619 with read ROI [115700:120700, 20368:24368, 60368:63624] (5000, 4000, 3256) and write ROI [115700:120700, 20368:24368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11938 with read ROI [115700:120700, 24368:28368, 44368:48368] (5000, 4000, 4000) and write ROI [115700:120700, 24368:28368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16703 with read ROI [115700:120700, 28368:32368, 60368:63624] (5000, 4000, 3256) and write ROI [115700:120700, 28368:32368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8321 with read ROI [115700:120700, 36368:40368, 12368:16368] (5000, 4000, 4000) and write ROI [115700:120700, 36368:40368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14774 with read ROI [115700:120700, 40368:44368, 40368:44368] (5000, 4000, 4000) and write ROI [115700:120700, 40368:44368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11313 with read ROI [115700:120700, 48368:52368, 16368:20368] (5000, 4000, 4000) and write ROI [115700:120700, 48368:52368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13030 with read ROI [115700:120700, 52368:56368, 20368:24368] (5000, 4000, 4000) and write ROI [115700:120700, 52368:56368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24152 with read ROI [115700:120700, 56368:60368, 56368:60368] (5000, 4000, 4000) and write ROI [115700:120700, 56368:60368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4819 with read ROI [120700:125700, 368:4368, 20368:24368] (5000, 4000, 4000) and write ROI [120700:125700, 368:4368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6894 with read ROI [120700:125700, 4368:8368, 32368:36368] (5000, 4000, 4000) and write ROI [120700:125700, 4368:8368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6359 with read ROI [120700:125700, 8368:12368, 24368:28368] (5000, 4000, 4000) and write ROI [120700:125700, 8368:12368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5886 with read ROI [120700:125700, 16368:20368, 12368:16368] (5000, 4000, 4000) and write ROI [120700:125700, 16368:20368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7599 with read ROI [120700:125700, 20368:24368, 20368:24368] (5000, 4000, 4000) and write ROI [120700:125700, 20368:24368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15639 with read ROI [120700:125700, 20368:24368, 60368:63624] (5000, 4000, 3256) and write ROI [120700:125700, 20368:24368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6504 with read ROI [120700:125700, 28368:32368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 28368:32368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8322 with read ROI [120700:125700, 32368:36368, 12368:16368] (5000, 4000, 4000) and write ROI [120700:125700, 32368:36368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12926 with read ROI [120700:125700, 36368:40368, 32368:36368] (5000, 4000, 4000) and write ROI [120700:125700, 36368:40368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11314 with read ROI [120700:125700, 44368:48368, 16368:20368] (5000, 4000, 4000) and write ROI [120700:125700, 44368:48368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17986 with read ROI [120700:125700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25531 with read ROI [120700:125700, 52368:56368, 60368:63624] (5000, 4000, 3256) and write ROI [120700:125700, 52368:56368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19189 with read ROI [120700:125700, 56368:60368, 36368:40368] (5000, 4000, 4000) and write ROI [120700:125700, 56368:60368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27039 with read ROI [120700:125700, 60368:63624, 56368:60368] (5000, 3256, 4000) and write ROI [120700:125700, 60368:63624, 56368:60368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3652 with read ROI [125700:130700, 4368:8368, 368:4368] (5000, 4000, 4000) and write ROI [125700:130700, 4368:8368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5363 with read ROI [125700:130700, 8368:12368, 12368:16368] (5000, 4000, 4000) and write ROI [125700:130700, 8368:12368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9570 with read ROI [125700:130700, 12368:16368, 36368:40368] (5000, 4000, 4000) and write ROI [125700:130700, 12368:16368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14650 with read ROI [125700:130700, 16368:20368, 56368:60368] (5000, 4000, 4000) and write ROI [125700:130700, 16368:20368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7066 with read ROI [125700:130700, 24368:28368, 8368:12368] (5000, 4000, 4000) and write ROI [125700:130700, 24368:28368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10433 with read ROI [125700:130700, 28368:32368, 24368:28368] (5000, 4000, 4000) and write ROI [125700:130700, 28368:32368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16801 with read ROI [125700:130700, 32368:36368, 48368:52368] (5000, 4000, 4000) and write ROI [125700:130700, 32368:36368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8425 with read ROI [125700:130700, 40368:44368, 368:4368] (5000, 4000, 4000) and write ROI [125700:130700, 40368:44368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9830 with read ROI [125700:130700, 44368:48368, 4368:8368] (5000, 4000, 4000) and write ROI [125700:130700, 44368:48368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9867 with read ROI [125700:130700, 48368:52368, 368:4368] (5000, 4000, 4000) and write ROI [125700:130700, 48368:52368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11426 with read ROI [125700:130700, 52368:56368, 4368:8368] (5000, 4000, 4000) and write ROI [125700:130700, 52368:56368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11465 with read ROI [125700:130700, 56368:60368, 368:4368] (5000, 4000, 4000) and write ROI [125700:130700, 56368:60368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13186 with read ROI [125700:130700, 60368:63624, 4368:8368] (5000, 3256, 4000) and write ROI [125700:130700, 60368:63624, 4368:8368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11037 with read ROI [130700:135700, 368:4368, 52368:56368] (5000, 4000, 4000) and write ROI [130700:135700, 368:4368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5888 with read ROI [130700:135700, 8368:12368, 12368:16368] (5000, 4000, 4000) and write ROI [130700:135700, 8368:12368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9600 with read ROI [130700:135700, 12368:16368, 32368:36368] (5000, 4000, 4000) and write ROI [130700:135700, 12368:16368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13735 with read ROI [130700:135700, 16368:20368, 48368:52368] (5000, 4000, 4000) and write ROI [130700:135700, 16368:20368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16737 with read ROI [130700:135700, 20368:24368, 56368:60368] (5000, 4000, 4000) and write ROI [130700:135700, 20368:24368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9023 with read ROI [130700:135700, 28368:32368, 12368:16368] (5000, 4000, 4000) and write ROI [130700:135700, 28368:32368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12962 with read ROI [130700:135700, 32368:36368, 28368:32368] (5000, 4000, 4000) and write ROI [130700:135700, 32368:36368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16871 with read ROI [130700:135700, 36368:40368, 40368:44368] (5000, 4000, 4000) and write ROI [130700:135700, 36368:40368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22792 with read ROI [130700:135700, 40368:44368, 56368:60368] (5000, 4000, 4000) and write ROI [130700:135700, 40368:44368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14957 with read ROI [130700:135700, 48368:52368, 20368:24368] (5000, 4000, 4000) and write ROI [130700:135700, 48368:52368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20406 with read ROI [130700:135700, 52368:56368, 36368:40368] (5000, 4000, 4000) and write ROI [130700:135700, 52368:56368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22987 with read ROI [130700:135700, 60368:63624, 36368:40368] (5000, 3256, 4000) and write ROI [130700:135700, 60368:63624, 36368:40368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8175 with read ROI [135700:140700, 368:4368, 32368:36368] (5000, 4000, 4000) and write ROI [135700:140700, 368:4368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4957 with read ROI [135700:140700, 8368:12368, 368:4368] (5000, 4000, 4000) and write ROI [135700:140700, 8368:12368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14652 with read ROI [135700:140700, 8368:12368, 56368:60368] (5000, 4000, 4000) and write ROI [135700:140700, 8368:12368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11972 with read ROI [135700:140700, 12368:16368, 40368:44368] (5000, 4000, 4000) and write ROI [135700:140700, 12368:16368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7695 with read ROI [135700:140700, 20368:24368, 8368:12368] (5000, 4000, 4000) and write ROI [135700:140700, 20368:24368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17884 with read ROI [135700:140700, 24368:28368, 52368:56368] (5000, 4000, 4000) and write ROI [135700:140700, 24368:28368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12102 with read ROI [135700:140700, 28368:32368, 24368:28368] (5000, 4000, 4000) and write ROI [135700:140700, 28368:32368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13034 with read ROI [135700:140700, 36368:40368, 20368:24368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15910 with read ROI [135700:140700, 40368:44368, 28368:32368] (5000, 4000, 4000) and write ROI [135700:140700, 40368:44368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/27003 with read ROI [135700:140700, 44368:48368, 60368:63624] (5000, 4000, 3256) and write ROI [135700:140700, 44368:48368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14997 with read ROI [135700:140700, 48368:52368, 16368:20368] (5000, 4000, 4000) and write ROI [135700:140700, 48368:52368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20447 with read ROI [135700:140700, 52368:56368, 32368:36368] (5000, 4000, 4000) and write ROI [135700:140700, 52368:56368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24314 with read ROI [135700:140700, 56368:60368, 40368:44368] (5000, 4000, 4000) and write ROI [135700:140700, 56368:60368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/30190 with read ROI [135700:140700, 60368:63624, 52368:56368] (5000, 3256, 4000) and write ROI [135700:140700, 60368:63624, 52368:56368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8233 with read ROI [140700:145700, 4368:8368, 24368:28368] (5000, 4000, 4000) and write ROI [140700:145700, 4368:8368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11973 with read ROI [140700:145700, 8368:12368, 40368:44368] (5000, 4000, 4000) and write ROI [140700:145700, 8368:12368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6540 with read ROI [140700:145700, 16368:20368, 368:4368] (5000, 4000, 4000) and write ROI [140700:145700, 16368:20368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9762 with read ROI [140700:145700, 24368:28368, 12368:16368] (5000, 4000, 4000) and write ROI [140700:145700, 24368:28368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10538 with read ROI [140700:145700, 28368:32368, 12368:16368] (5000, 4000, 4000) and write ROI [140700:145700, 28368:32368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15874 with read ROI [140700:145700, 32368:36368, 32368:36368] (5000, 4000, 4000) and write ROI [140700:145700, 32368:36368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15911 with read ROI [140700:145700, 36368:40368, 28368:32368] (5000, 4000, 4000) and write ROI [140700:145700, 36368:40368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25573 with read ROI [140700:145700, 40368:44368, 56368:60368] (5000, 4000, 4000) and write ROI [140700:145700, 40368:44368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14092 with read ROI [140700:145700, 48368:52368, 8368:12368] (5000, 4000, 4000) and write ROI [140700:145700, 48368:52368, 8368:12368] (5000, 4000, 4000)
